"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response","147/2692","481/14866",1.09531761494261e-11,1.09531761494261e-11,1.94508445343766e-08,"AGL/PSMA5/NPPA/CTSS/S100A8/S100A13/LAMTOR2/FCER1G/CREG1/SELL/UBR4/ARL8A/PIGR/CAP1/PLAU/TSPAN14/HSPA8/CTSD/CD59/CD44/RHOG/PSMC3/PRG2/MS4A3/TMEM179B/TBC1D10C/GSTP1/ALDH3B1/TCIRG1/RAB6A/PRCP/CTSC/OLR1/MLEC/RHOF/SLC15A4/DERA/ANO6/BIN2/CD63/ARHGAP9/GNS/RAP1B/PTPN6/SLC2A3/LTA4H/NHLRC3/SERPINA1/SRP14/RAB27A/ANXA2/PLEKHO2/PKM/ANPEP/FES/ATP6V0C/LAT/MVP/ALDOA/ITGAL/MMP25/PYCARD/ITGAX/HMOX2/CYBA/GALNS/APRT/ABR/P2RX1/ORMDL3/JUP/ATP6V0A1/RAB37/UNC13D/CD68/TMC6/CANT1/VAMP2/RAB31/CNN2/SBNO2/MAN2B1/AP1M1/CEACAM6/LRG1/C5AR1/TICAM1/TARM1/STXBP2/TNFAIP6/IDH1/CXCR2/TMBIM1/PSMD1/QPCT/PRKCE/ACTR2/KCMF1/ACTR1B/CD93/PYGB/CCT8/PFKL/ITGB2/MAPK1/RAC2/NFAM1/CYB5R3/ATG7/SUCNR1/PLD1/ACAA1/NBEAL2/IMPDH2/DNASE1L3/S100P/PPBP/TICAM2/CD14/GM2A/STK10/HK3/RAB24/DOK3/HEXB/ARG1/DYNLT1/RNASET2/SERPINB6/TUBB/CSNK2B/HSPA1B/EEF1A1/CLEC5A/LAT2/GSDMD/DGAT1/LYN/CPNE3/RAB14/GSN/LCN2/AGPAT2/DPP7/TUBB4B/B4GALT1/SYK",147
"GO:0036230","GO:0036230","granulocyte activation","138/2692","445/14866",1.50933460256492e-11,1.50933460256492e-11,1.94508445343766e-08,"AGL/PSMA5/CTSS/S100A8/LAMTOR2/FCER1G/CREG1/SELL/UBR4/ARL8A/PIGR/CAP1/PLAU/TSPAN14/HSPA8/CTSD/CD59/CD44/RHOG/PSMC3/PRG2/MS4A3/TMEM179B/TBC1D10C/GSTP1/ALDH3B1/TCIRG1/RAB6A/PRCP/CTSC/OLR1/MLEC/RHOF/SLC15A4/DERA/ANO6/BIN2/CD63/ARHGAP9/GNS/RAP1B/PTPN6/SLC2A3/LTA4H/NHLRC3/SERPINA1/SRP14/RAB27A/ANXA2/PLEKHO2/PKM/ANPEP/ATP6V0C/MVP/ALDOA/ITGAL/MMP25/PYCARD/ITGAX/HMOX2/CYBA/GALNS/APRT/ABR/P2RX1/ORMDL3/JUP/ATP6V0A1/RAB37/UNC13D/CD68/TMC6/CANT1/VAMP2/RAB31/CNN2/MAN2B1/AP1M1/CEACAM6/LRG1/C5AR1/TARM1/STXBP2/IL18RAP/TNFAIP6/IDH1/CXCR2/TMBIM1/PSMD1/QPCT/ACTR2/KCMF1/ACTR1B/CD93/PYGB/PREX1/CCT8/PFKL/ITGB2/MAPK1/NFAM1/CYB5R3/ATG7/PLD1/ACAA1/NBEAL2/IMPDH2/DNASE1L3/S100P/PPBP/TICAM2/CD14/GM2A/STK10/HK3/RAB24/DOK3/HEXB/ARG1/DYNLT1/RNASET2/SERPINB6/TUBB/CSNK2B/HSPA1B/EEF1A1/CLEC5A/GSDMD/DGAT1/CPNE3/RAB14/GSN/LCN2/AGPAT2/DPP7/TUBB4B/B4GALT1/SYK",138
"GO:0042119","GO:0042119","neutrophil activation","137/2692","441/14866",1.55935601384674e-11,1.55935601384674e-11,1.94508445343766e-08,"AGL/PSMA5/CTSS/S100A8/LAMTOR2/FCER1G/CREG1/SELL/UBR4/ARL8A/PIGR/CAP1/PLAU/TSPAN14/HSPA8/CTSD/CD59/CD44/RHOG/PSMC3/PRG2/MS4A3/TMEM179B/TBC1D10C/GSTP1/ALDH3B1/TCIRG1/RAB6A/PRCP/CTSC/OLR1/MLEC/RHOF/SLC15A4/DERA/ANO6/BIN2/CD63/ARHGAP9/GNS/RAP1B/PTPN6/SLC2A3/LTA4H/NHLRC3/SERPINA1/SRP14/RAB27A/ANXA2/PLEKHO2/PKM/ANPEP/ATP6V0C/MVP/ALDOA/ITGAL/MMP25/PYCARD/ITGAX/HMOX2/CYBA/GALNS/APRT/ABR/P2RX1/ORMDL3/JUP/ATP6V0A1/RAB37/UNC13D/CD68/TMC6/CANT1/RAB31/CNN2/MAN2B1/AP1M1/CEACAM6/LRG1/C5AR1/TARM1/STXBP2/IL18RAP/TNFAIP6/IDH1/CXCR2/TMBIM1/PSMD1/QPCT/ACTR2/KCMF1/ACTR1B/CD93/PYGB/PREX1/CCT8/PFKL/ITGB2/MAPK1/NFAM1/CYB5R3/ATG7/PLD1/ACAA1/NBEAL2/IMPDH2/DNASE1L3/S100P/PPBP/TICAM2/CD14/GM2A/STK10/HK3/RAB24/DOK3/HEXB/ARG1/DYNLT1/RNASET2/SERPINB6/TUBB/CSNK2B/HSPA1B/EEF1A1/CLEC5A/GSDMD/DGAT1/CPNE3/RAB14/GSN/LCN2/AGPAT2/DPP7/TUBB4B/B4GALT1/SYK",137
"GO:0002283","GO:0002283","neutrophil activation involved in immune response","135/2692","433/14866",1.66111255007567e-11,1.66111255007567e-11,1.94508445343766e-08,"AGL/PSMA5/CTSS/S100A8/LAMTOR2/FCER1G/CREG1/SELL/UBR4/ARL8A/PIGR/CAP1/PLAU/TSPAN14/HSPA8/CTSD/CD59/CD44/RHOG/PSMC3/PRG2/MS4A3/TMEM179B/TBC1D10C/GSTP1/ALDH3B1/TCIRG1/RAB6A/PRCP/CTSC/OLR1/MLEC/RHOF/SLC15A4/DERA/ANO6/BIN2/CD63/ARHGAP9/GNS/RAP1B/PTPN6/SLC2A3/LTA4H/NHLRC3/SERPINA1/SRP14/RAB27A/ANXA2/PLEKHO2/PKM/ANPEP/ATP6V0C/MVP/ALDOA/ITGAL/MMP25/PYCARD/ITGAX/HMOX2/CYBA/GALNS/APRT/ABR/P2RX1/ORMDL3/JUP/ATP6V0A1/RAB37/UNC13D/CD68/TMC6/CANT1/RAB31/CNN2/MAN2B1/AP1M1/CEACAM6/LRG1/C5AR1/TARM1/STXBP2/TNFAIP6/IDH1/CXCR2/TMBIM1/PSMD1/QPCT/ACTR2/KCMF1/ACTR1B/CD93/PYGB/CCT8/PFKL/ITGB2/MAPK1/NFAM1/CYB5R3/ATG7/PLD1/ACAA1/NBEAL2/IMPDH2/DNASE1L3/S100P/PPBP/TICAM2/CD14/GM2A/STK10/HK3/RAB24/DOK3/HEXB/ARG1/DYNLT1/RNASET2/SERPINB6/TUBB/CSNK2B/HSPA1B/EEF1A1/CLEC5A/GSDMD/DGAT1/CPNE3/RAB14/GSN/LCN2/AGPAT2/DPP7/TUBB4B/B4GALT1/SYK",135
"GO:0043312","GO:0043312","neutrophil degranulation","134/2692","430/14866",2.05332711034212e-11,2.05332711034212e-11,1.94508445343766e-08,"AGL/PSMA5/CTSS/S100A8/LAMTOR2/FCER1G/CREG1/SELL/UBR4/ARL8A/PIGR/CAP1/PLAU/TSPAN14/HSPA8/CTSD/CD59/CD44/RHOG/PSMC3/PRG2/MS4A3/TMEM179B/TBC1D10C/GSTP1/ALDH3B1/TCIRG1/RAB6A/PRCP/CTSC/OLR1/MLEC/RHOF/SLC15A4/DERA/ANO6/BIN2/CD63/ARHGAP9/GNS/RAP1B/PTPN6/SLC2A3/LTA4H/NHLRC3/SERPINA1/SRP14/RAB27A/ANXA2/PLEKHO2/PKM/ANPEP/ATP6V0C/MVP/ALDOA/ITGAL/MMP25/PYCARD/ITGAX/HMOX2/CYBA/GALNS/APRT/ABR/P2RX1/ORMDL3/JUP/ATP6V0A1/RAB37/UNC13D/CD68/TMC6/CANT1/RAB31/CNN2/MAN2B1/AP1M1/CEACAM6/LRG1/C5AR1/TARM1/STXBP2/TNFAIP6/IDH1/CXCR2/TMBIM1/PSMD1/QPCT/ACTR2/KCMF1/ACTR1B/CD93/PYGB/CCT8/PFKL/ITGB2/MAPK1/NFAM1/CYB5R3/ATG7/PLD1/ACAA1/NBEAL2/IMPDH2/S100P/PPBP/TICAM2/CD14/GM2A/STK10/HK3/RAB24/DOK3/HEXB/ARG1/DYNLT1/RNASET2/SERPINB6/TUBB/CSNK2B/HSPA1B/EEF1A1/CLEC5A/GSDMD/DGAT1/CPNE3/RAB14/GSN/LCN2/AGPAT2/DPP7/TUBB4B/B4GALT1/SYK",134
"GO:0043299","GO:0043299","leukocyte degranulation","144/2692","472/14866",2.05848150475207e-11,2.05848150475207e-11,1.94508445343766e-08,"AGL/PSMA5/NPPA/CTSS/S100A8/S100A13/LAMTOR2/FCER1G/CREG1/SELL/UBR4/ARL8A/PIGR/CAP1/PLAU/TSPAN14/HSPA8/CTSD/CD59/CD44/RHOG/PSMC3/PRG2/MS4A3/TMEM179B/TBC1D10C/GSTP1/ALDH3B1/TCIRG1/RAB6A/PRCP/CTSC/OLR1/MLEC/RHOF/SLC15A4/DERA/ANO6/BIN2/CD63/ARHGAP9/GNS/RAP1B/PTPN6/SLC2A3/LTA4H/NHLRC3/SERPINA1/SRP14/RAB27A/ANXA2/PLEKHO2/PKM/ANPEP/FES/ATP6V0C/LAT/MVP/ALDOA/CORO1A/ITGAL/MMP25/PYCARD/ITGAX/HMOX2/AP1G1/CYBA/GALNS/APRT/ABR/P2RX1/ORMDL3/JUP/ATP6V0A1/RAB37/UNC13D/CD68/TMC6/CANT1/VAMP2/RAB31/CNN2/MAN2B1/AP1M1/CEACAM6/LRG1/C5AR1/TARM1/STXBP2/TNFAIP6/IDH1/CXCR2/TMBIM1/PSMD1/QPCT/ACTR2/KCMF1/ACTR1B/CD93/PYGB/CCT8/PFKL/ITGB2/MAPK1/RAC2/NFAM1/CYB5R3/ATG7/PLD1/ACAA1/NBEAL2/IMPDH2/S100P/PPBP/TICAM2/CD14/GM2A/STK10/HK3/RAB24/DOK3/HEXB/ARG1/DYNLT1/RNASET2/SERPINB6/TUBB/CSNK2B/HSPA1B/EEF1A1/CLEC5A/LAT2/GSDMD/DGAT1/LYN/CPNE3/RAB14/GSN/LCN2/AGPAT2/DPP7/TUBB4B/B4GALT1/SYK",144
"GO:0002446","GO:0002446","neutrophil mediated immunity","137/2692","444/14866",2.65970830402187e-11,2.65970830402187e-11,2.15416374818975e-08,"AGL/PSMA5/CTSS/S100A8/LAMTOR2/FCER1G/CREG1/SELL/UBR4/ARL8A/PIGR/CAP1/PLAU/TSPAN14/HSPA8/CTSD/CD59/CD44/RHOG/PSMC3/PRG2/MS4A3/TMEM179B/TBC1D10C/GSTP1/ALDH3B1/TCIRG1/RAB6A/PRCP/CTSC/OLR1/MLEC/RHOF/SLC15A4/DERA/ANO6/BIN2/CD63/ARHGAP9/GNS/RAP1B/PTPN6/SLC2A3/LTA4H/NHLRC3/SERPINA1/SRP14/RAB27A/ANXA2/PLEKHO2/PKM/ANPEP/ATP6V0C/MVP/ALDOA/ITGAL/MMP25/PYCARD/ITGAX/HMOX2/CYBA/GALNS/APRT/ABR/P2RX1/ORMDL3/JUP/ATP6V0A1/RAB37/UNC13D/CD68/TMC6/CANT1/RAB31/CNN2/MAN2B1/AP1M1/CEACAM6/LRG1/C5AR1/TARM1/STXBP2/TNFAIP6/IDH1/CXCR2/TMBIM1/PSMD1/QPCT/ACTR2/KCMF1/ADAM17/ACTR1B/CD93/PYGB/CCT8/PFKL/ITGB2/MAPK1/NFAM1/CYB5R3/ATG7/PLD1/ACAA1/NBEAL2/IMPDH2/DNASE1L3/WDR1/S100P/PPBP/TICAM2/CD14/GM2A/STK10/HK3/RAB24/DOK3/HEXB/ARG1/DYNLT1/RNASET2/SERPINB6/TUBB/CSNK2B/HSPA1B/EEF1A1/CLEC5A/GSDMD/DGAT1/CPNE3/RAB14/GSN/LCN2/AGPAT2/DPP7/TUBB4B/B4GALT1/SYK",137
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","146/2692","488/14866",7.22209498904271e-11,7.22209498904271e-11,5.1181846856558e-08,"AGL/PSMA5/NPPA/CTSS/S100A8/S100A13/LAMTOR2/FCER1G/CREG1/SELL/UBR4/ARL8A/PIGR/CAP1/PLAU/TSPAN14/HSPA8/CTSD/CD59/CD44/RHOG/PSMC3/PRG2/MS4A3/TMEM179B/TBC1D10C/GSTP1/ALDH3B1/TCIRG1/RAB6A/PRCP/CTSC/OLR1/MLEC/RHOF/SLC15A4/DERA/ANO6/BIN2/CD63/ARHGAP9/GNS/RAP1B/PTPN6/SLC2A3/LTA4H/NHLRC3/SERPINA1/SRP14/RAB27A/ANXA2/PLEKHO2/PKM/ANPEP/FES/ATP6V0C/LAT/MVP/ALDOA/ITGAL/MMP25/PYCARD/ITGAX/HMOX2/CYBA/GALNS/APRT/ABR/P2RX1/ORMDL3/JUP/ATP6V0A1/RAB37/UNC13D/CD68/TMC6/CANT1/VAMP2/RAB31/CNN2/MAN2B1/AP1M1/CEACAM6/LRG1/C5AR1/TICAM1/TARM1/STXBP2/TNFAIP6/IDH1/CXCR2/TMBIM1/PSMD1/QPCT/ACTR2/KCMF1/ADAM17/ACTR1B/CD93/PYGB/CCT8/PFKL/ITGB2/MAPK1/RAC2/NFAM1/CYB5R3/ATG7/PLD1/ACAA1/NBEAL2/IMPDH2/DNASE1L3/WDR1/S100P/PPBP/TICAM2/CD14/GM2A/STK10/HK3/RAB24/DOK3/HEXB/ARG1/DYNLT1/RNASET2/SERPINB6/TUBB/CSNK2B/HSPA1B/EEF1A1/CLEC5A/LAT2/GSDMD/DGAT1/LYN/CPNE3/RAB14/GSN/LCN2/AGPAT2/DPP7/TUBB4B/B4GALT1/SYK",146
"GO:0007265","GO:0007265","Ras protein signal transduction","106/2692","398/14866",1.28027405003401e-05,1.28027405003401e-05,0.0080649778169394,"VAV3/MFN2/CDC42SE1/SHC1/ARHGEF2/GNB1/ITPKB/WASF2/DHCR24/GBF1/RHOG/ARHGAP1/MADD/HRAS/CFL1/EPS8L2/RAB6A/ARRB1/RASAL1/RHOF/ARHGDIB/EPS8/FOXM1/RAPGEF3/RND1/RAP1B/IRS2/RASA3/SPATA13/SPRY2/GPR18/ARF6/SYNJ2BP/GPR65/C15orf62/USP8/RAB27A/LAT/RHOT2/ABR/KSR1/TAX1BP3/CDC42EP4/RAB37/GRB2/CYTH1/ARHGDIA/RAC3/RAB40B/RAB31/KANK2/RASAL3/MYO9B/ARHGEF1/MAP4K4/PSD4/GPR17/FARP2/ITSN2/SOS1/RHOQ/DOK1/PREX1/ARFGEF2/STMN3/ITSN1/RAC2/CYTH4/SGSM3/CELSR1/MAPK11/RAF1/IQSEC1/RASA2/PLD1/RASSF1/NISCH/FBXO8/RHOH/RAPGEF6/TRIO/G3BP1/RAB24/DOK3/SQSTM1/F2RL2/WASF1/RAB32/DYNLT1/AIF1/STK19/RGL2/RAB23/GNA12/RALA/GPR20/DOK2/RHOBTB2/LYN/ABCA1/RAB14/RAPGEF1/NOTCH1/CDKN2A/ARHGEF39/KANK1",106
"GO:0031668","GO:0031668","cellular response to extracellular stimulus","69/2692","237/14866",2.02478756533977e-05,2.02478756533977e-05,0.0110777869699924,"GLUL/GLRX2/SESN2/ZC3H12A/RRAGC/USP33/MAPK8/HSPA8/AMBRA1/GSTP1/FOLR2/SESN3/SSH1/MAP1LC3B2/SLC38A2/HNRNPA1/FOS/EIF2AK4/FES/TNRC6A/NMRAL1/WDR24/WDR59/MAP1LC3B/CYBA/SREBF1/PDK2/GABARAP/CD68/BAIAP2/WDR45B/BCL2/P2RY11/KANK2/AXL/ITGA6/NFE2L2/ITGA4/NCOA1/ADNP/SOD1/COMT/MAPK1/PDXP/PICK1/SREBF2/ATG7/P2RY12/EIF4G1/NPRL2/DAP/CPEB4/SKP2/PRKAA1/SRD5A1/HFE/AIF1/EHMT2/NAMPT/NUDT1/TBL2/MIOS/GSDMD/SLC39A4/LYN/LCN2/TSC1/CDKN2B/AQP3",69
