chr1,180670,181640,11.4995458702954
chr1,629790,630080,14.0067950904248
chr1,633890,634160,13.4473484506244
chr1,778980,779300,12.3159330444639
chr1,825530,827860,11.0057360771574
chr1,868910,870320,13.8804180294917
chr1,904460,904990,10.9518578238299
chr1,906780,907430,11.7539255725204
chr1,922840,926480,12.25903312274
chr1,940550,942030,11.4813019968757
chr1,957840,960050,16.6866608276116
chr1,965810,967670,12.3626378028539
chr1,976260,976550,14.0894452766667
chr1,997030,1002050,15.6426503097097
chr1,1003170,1006380,14.7382062429656
chr1,1032470,1033560,14.8466751901841
chr1,1038340,1041650,16.0159029099009
chr1,1058530,1060280,12.4196369305965
chr1,1062010,1064840,17.8524029290527
chr1,1072490,1073750,11.4872788068724
chr1,1079440,1082170,13.3865352424331
chr1,1115980,1116110,14.7052928848045
chr1,1116240,1117120,13.2073179471232
chr1,1121970,1125080,10.6854716933837
chr1,1134250,1138280,15.7461718691613
chr1,1157400,1158620,11.2806529236561
chr1,1173050,1174650,11.4935444266488
chr1,1198800,1200160,5.59045994688103
chr1,1200210,1201860,11.0000987165406
chr1,1204750,1209040,16.9970660067465
chr1,1273560,1273640,11.8371732176152
chr1,1273820,1273900,13.4743953471224
chr1,1274030,1274740,14.3730229750156
chr1,1303920,1309100,16.9562421699692
chr1,1324250,1325600,14.0012991779974
chr1,1347690,1350070,12.8712088762792
chr1,1398090,1401690,17.2974628365017
chr1,1407470,1409240,16.429333109711
chr1,1431580,1435850,16.7826827699085
chr1,1440080,1441980,10.6344255954501
chr1,1471180,1471970,15.7051199595311
chr1,1507960,1509850,11.62363916198
chr1,1540480,1541420,11.1151790254884
chr1,1573950,1575630,18.3595630530226
chr1,1589690,1591320,11.9485450875564
chr1,1599100,1599760,10.7054709932786
chr1,1607030,1607460,12.6211779737448
chr1,1613580,1618920,18.9749669333611
chr1,1623490,1623880,12.4869371279059
chr1,1724120,1724670,17.3965751468177
chr1,1745570,1746580,17.6211796095072
chr1,1771420,1776580,11.9476402492315
chr1,1776780,1783750,17.1129329945901
chr1,1788090,1793880,10.9486732764465
chr1,1839340,1841260,11.0532737709778
chr1,1857920,1859960,15.5516763900893
chr1,1869210,1869970,11.6100145522872
chr1,1888220,1890550,14.3265426749174
chr1,1890690,1891400,14.2149071676894
chr1,1891470,1893180,15.4036992161864
chr1,1897970,1900070,14.3652332314567
chr1,1907980,1909510,16.2855452068056
chr1,1918480,1919950,16.2913606989281
chr1,1943800,1944570,11.209707311461
chr1,1959730,1960530,11.1935371379773
chr1,1995950,1996740,10.8619681071521
chr1,2043100,2045640,13.2386583366896
chr1,2049090,2051100,15.3189465417343
chr1,2132660,2134100,17.0420588654963
chr1,2185350,2188980,13.6817502333822
chr1,2189030,2190620,12.3098108256065
chr1,2194530,2196340,15.2408775909282
chr1,2198600,2199900,14.0459004982711
chr1,2203350,2208820,17.0113858663777
chr1,2209260,2212030,10.7827189473837
chr1,2212090,2214760,13.8911541816668
chr1,2219180,2228190,16.9131946629471
chr1,2228320,2234410,15.1506970888144
chr1,2234540,2234720,14.6135390878804
chr1,2242480,2249190,13.5996220366614
chr1,2253020,2255530,19.2707573766695
chr1,2255580,2257250,19.0755791201244
chr1,2277770,2280570,15.9235963973536
chr1,2290160,2295890,19.6003105178545
chr1,2297590,2303210,21.3259786873595
chr1,2311200,2316410,11.0559756774385
chr1,2390190,2393910,16.8220253680106
chr1,2411750,2415000,14.7968377503862
chr1,2433850,2435230,13.641705276315
chr1,2454810,2457850,11.8963661058773
chr1,2474390,2481350,12.5827905150149
chr1,2506860,2511360,11.4116833147107
chr1,2573340,2575560,11.6599755476049
chr1,2761350,2764890,12.2020052889208
chr1,2801300,2801950,11.1803083050518
chr1,2839580,2841510,16.832853970605
chr1,2844790,2849080,20.7507744843862
chr1,2868250,2869580,13.1437493589736
chr1,2887520,2891260,19.2973116515865
chr1,2912420,2913140,11.6439805780045
chr1,2972570,2974560,16.3031773752182
chr1,3009840,3014490,11.8266386650976
chr1,3069500,3070370,12.0087017613349
chr1,3070460,3080140,16.7993598914499
chr1,3084840,3092720,10.5715055092041
chr1,3093370,3102680,18.5812547873251
chr1,3131590,3136450,11.8439396836655
chr1,3136730,3140080,10.8224211766371
chr1,3154230,3157340,13.722779138287
