"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034470","GO:0034470","ncRNA processing","190/6394","312/14528",1.02766268449409e-09,1.02766268449409e-09,6.01236757938751e-06,"TRMT13/EXOSC10/WDR3/PUSL1/INTS3/RPS27/RNASEL/MRTO4/INTS7/NVL/TARBP1/RPL11/LIN28A/ZBTB8OS/AGO3/TRIT1/ERI3/NOL9/RPF1/ZNHIT6/RPL5/GTPBP4/TRUB1/RPP38/TRDMT1/NSUN6/BMS1/ANKRD16/DDX21/RPS24/RPP30/EXOSC1/ALKBH8/DDX10/PIH1D2/PUS3/RPUSD4/ELP4/INTS5/WDR74/SART1/RRP8/INTS4/UTP20/POP5/PUS1/NOC4L/DDX51/WBP11/BCDIN3D/TARBP2/PA2G4/METTL1/EMG1/KRR1/EXOSC8/INTS6/UTP14C/DIS3/RPPH1/OSGEP/TRMT5/ALKBH1/DDX24/DICER1/FAM98B/RPUSD2/RPP25/MRPS11/PARN/RPS2/TBL3/SEPHS2/USB1/NOB1/ADAT1/ELAC2/METTL16/UTP6/DDX52/RPL27/FTSJ3/NOL11/TSEN54/SENP3/USP36/RPL26/RIOK3/ELAC1/RBFA/KRI1/QTRT1/RPS15/DDX49/POP4/RPS16/FBL/EXOSC5/PIH1D1/CTU1/TSEN34/DUS3L/MRPS9/C2orf49/NOL10/IMP4/DDX1/SSB/METTL8/PRKRA/WDR75/OSGEPL1/TYW5/WDR12/WDR43/RPS7/THADA/PUS10/TPRKB/ESF1/XRN2/TP53RK/DDX27/TRMT6/RPS21/RRP1B/PWP2/FAM207A/RTCB/TRMU/TRMT10C/NUDT16/METTL6/DPH3/RPL14/EXOSC7/RRP9/RPP14/SHQ1/NSUN3/THUMPD3/TRMT10A/INTS12/GAR1/LSM6/NAF1/LYAR/TRMT44/SRFBP1/RPS14/NHP2/DROSHA/DIMT1/NSUN2/UTP15/NSA2/RIOK2/RPF2/ADAT2/TFB1M/GTF2H5/CDKAL1/ABT1/RPL10A/BYSL/RRP36/AARS2/FARS2/RIOK1/MDN1/POP7/SRRT/PUS7/HNRNPA2B1/DDX56/DCAF13/UTP23/TRMT12/AGO2/EXOSC4/BOP1/CPSF1/INTS10/ELP3/INTS9/CHD7/RPL7/ERI1/EXOSC2/RPL7A",190
"GO:0034660","GO:0034660","ncRNA metabolic process","221/6394","376/14528",4.05535203505598e-09,4.05535203505598e-09,1.18629719004427e-05,"TRMT13/EXOSC10/WDR3/PUSL1/TARS2/TDRKH/INTS3/RPS27/DARS2/RC3H1/RNASEL/MRTO4/INTS7/NVL/TARBP1/RPL11/LIN28A/ZBTB8OS/AGO3/ZC3H12A/TRIT1/ERI3/PARS2/NOL9/RPF1/ZNHIT6/RPL5/GTPBP4/TDRD1/TRUB1/PSTK/RPP38/TRDMT1/NSUN6/BMS1/ANKRD16/DDX21/RPS24/RPP30/EXOSC1/ALKBH8/DDX10/PIH1D2/PUS3/RPUSD4/ELP4/INTS5/WDR74/RELA/SART1/RRP8/INTS4/NARS2/UTP20/GATC/POP5/RAN/PUS1/NOC4L/DDX51/WBP11/YARS2/BCDIN3D/TARBP2/PA2G4/METTL1/EMG1/KRR1/CARS2/EXOSC8/INTS6/UTP14C/DIS3/TDRD9/RPPH1/OSGEP/TRMT5/ALKBH1/DDX24/DICER1/FAM98B/RPUSD2/EXD1/DIS3L/RPP25/MRPS11/PARN/RPS2/TBL3/SEPHS2/USB1/NOB1/ADAT1/ELAC2/METTL16/UTP6/DDX52/RPL27/FTSJ3/NOL11/TSEN54/SENP3/USP36/RPL26/RIOK3/ELAC1/RBFA/KRI1/QTRT1/RPS15/DDX49/POP4/TDRD12/SARS2/RPS16/FBL/EXOSC5/PIH1D1/CTU1/TSEN34/DUS3L/MRPS9/C2orf49/NOL10/NIFK/IMP4/DDX1/SSB/METTL8/PRKRA/WDR75/OSGEPL1/TYW5/WDR12/FARSB/WDR43/RPS7/THADA/PUS10/TPRKB/ESF1/XRN2/TP53RK/DDX27/TRMT6/RPS21/RRP1B/PWP2/FAM207A/RTCB/TRMU/MOV10L1/TRMT10C/NUDT16/METTL6/DPH3/RPL14/EXOSC7/RRP9/RPP14/SHQ1/NSUN3/THUMPD3/TRMT10A/NFKB1/INTS12/AIMP1/GAR1/LSM6/NAF1/SEPSECS/LYAR/TRMT44/SRFBP1/RPS14/NHP2/DROSHA/DIMT1/NSUN2/UTP15/NSA2/RIOK2/RPF2/ADAT2/TFB1M/GTF2H5/CDKAL1/ABT1/RPL10A/BYSL/RRP36/XPO5/AARS2/FARS2/RIOK1/EEF1E1/RARS2/MDN1/POP7/SRRT/PUS7/SND1/HNRNPA2B1/DDX56/DCAF13/UTP23/TRMT12/AGO2/EXOSC4/BOP1/CPSF1/INTS10/ELP3/INTS9/CHD7/MYBL1/RPL7/ERI1/RC3H2/EXOSC2/RPL7A",221
"GO:0034655","GO:0034655","nucleobase-containing compound catabolic process","263/6394","467/14528",3.85783627849129e-08,3.85783627849129e-08,7.5234575564402e-05,"DFFA/PSMA5/TARDBP/EXOSC10/MTOR/CSDE1/PSMB4/RPS27/SMG5/RC3H1/RNASEL/DHX9/SMG7/MRTO4/BTG2/MAPKAPK2/ANGEL2/HNRNPR/RPL11/PNRC2/LIN28A/PUM1/PSMB2/AGO3/THRAP3/ZC3H12A/ERI3/RPL22/SERBP1/DNASE2B/RPL5/DPYD/ENTPD7/NT5C2/DNA2/RPS24/EXOSC1/AMPD3/ATM/SIDT2/DDX6/RPS25/TIRAP/RPS13/PSMD13/PRR5L/PATL1/SCGB1A1/POLR2G/RNASEH2C/PDE2A/RPS3/MAGOHB/YBX3/UNG/OAS2/RPLP0/PSMD9/UBC/DERA/SMUG1/RPS26/RPL41/CNOT2/APAF1/PCID2/RPL21/PAN3/HMGB1/EXOSC8/NUDT15/RNASEH2B/DIS3/AKT1/APEX1/PNP/RNASE6/HNRNPC/RBM23/PSME1/PSME2/PSMA6/RPS29/PSMC6/SAMD4A/PSMA3/SLIRP/ZC3H14/DICER1/DIS3L/RPL4/ANP32A/EDC3/ST20/HDDC3/GSPT1/PARN/RPS15A/RPS2/PAM16/EDC4/PSMD7/MLYCD/UBB/NT5M/SMG6/METTL16/PSMB3/RPL19/PSMD3/CASC3/CNP/RPL27/KPNB1/PSMB6/IGF2BP1/TOB1/PSMC5/ERN1/DDX5/PSMD12/TNFSF13/FXR2/TNRC6C/RPL26/CIDEA/ROCK1/RPL17/RNASEH2A/DNASE2/RPS15/PDE4C/LSM4/UPF1/LSM7/PSMD8/ZFP36/RPS16/PSMC4/EXOSC5/GSK3A/SMG9/BAX/RPL13A/RPS11/ASPDH/CNOT3/RPL28/HNRNPM/RPL31/ROCK2/UPP2/FASTKD1/SSB/PUM2/RPL37A/PSMD1/GIGYF2/RNASEH1/RPS7/ZFP36L2/LRPPRC/RPS27A/XRN2/E2F1/AHCY/RPS21/CECR2/UPB1/RPL3/TNRC6B/MIRLET7A3/RPL24/KPNA1/RPL32/MBD4/NUDT16/FOXL2/DHX36/DAZL/NCBP2/RPL15/EXOG/RPSA/RPL14/SETMAR/EXOSC7/RPL29/PRKCD/PDE12/OGG1/RPL34/PDE5A/LSM6/RPS3A/NAF1/HMGB2/CASP3/CNOT6L/HNRNPD/NUDT9/DCP2/HINT1/PPP2CA/HNRNPA0/RPS14/LARP1/MGAT1/DROSHA/PAIP1/PDE4D/TNPO1/FASTKD3/RPS23/TTC37/RPS12/HBS1L/PNLDC1/PSMB1/LSM2/HSPA1A/HSPA1B/DXO/SKIV2L/PSMB8/NUDT3/RPL10A/MAPK14/APOBEC2/NT5E/SYNCRIP/PSMC2/SND1/CNOT4/ZC3HAV1/IL6/NUDT1/IGF2BP3/NT5C3A/PSMA2/TBRG4/UPP1/PABPC1/YWHAZ/AGO2/EXOSC4/HSF1/NUDT18/ENTPD4/LSM1/RPS20/RPL7/ERI1/RPL30/NCBP1/PSMD5/RPL12/ENDOG/EXOSC2/RPL7A/ENTPD8/VCP/SECISBP2",263
"GO:0090305","GO:0090305","nucleic acid phosphodiester bond hydrolysis","162/6394","270/14528",7.24521787885044e-08,7.24521787885044e-08,0.000105970844659607,"DFFA/EXOSC10/HORMAD1/RNASEL/TATDN3/ANGEL2/PARP1/PGBD5/EXO1/PNRC2/RPA2/AGO3/ZC3H12A/ERI3/NOL9/DNASE2B/DCLRE1A/RPP38/CSTF2T/DNA2/RPP30/EXOSC1/GTF2H1/RAG1/HARBI1/DDB2/POLD3/PCF11/UTP20/RAD9B/RFC5/POP5/GTF2H3/UBC/CNOT2/APAF1/CUL4A/PAN3/HMGB1/RFC3/EXOSC8/RNASEH2B/DIS3/RPPH1/APEX1/RNASE10/ANG/RNASE4/RNASE6/RNASE13/RNASE7/RNASE8/FANCM/ANGEL1/TDP1/CPSF2/DICER1/FAN1/EXD1/DIS3L/EDC3/RPP25/ST20/AEN/POLG/ERCC4/PARN/ERI2/PAM16/USB1/EDC4/NOB1/ELAC2/UBB/RPA1/SMG6/KPNB1/EME1/ERN1/CPSF4L/TSEN54/ENDOV/CIDEA/ELAC1/KRI1/RNASEH2A/DNASE2/POP4/ZFP36/EXOSC5/ERCC1/BAX/PNKP/TSEN34/TSN/ZRANB3/DDX1/GEN1/PGAP1/RNASEH1/RPS27A/APLF/MGME1/XRN2/PCNA/RPS21/CECR2/RBX1/TATDN2/KPNA1/HMCES/ASTE1/NUDT16/DBR1/FOXL2/RFC4/NCBP2/EXOG/SETMAR/EXOSC7/PDE12/RPP14/OGG1/HMGB2/CASP3/N4BP2/CNOT6L/DCP2/G3BP1/NHP2/DROSHA/POLK/REV3L/GTF2H5/PNLDC1/TDP2/ABT1/ZNRD1/DXO/RRP36/POP7/SND1/IL6/POLD2/RPA3/AZGP1/UTP23/TATDN1/AGO2/EXOSC4/BOP1/HSF1/CPSF1/WRN/LACTB2/ERI1/NCBP1/XPA/ENDOG/EXOSC2/EXD3/APTX",162
"GO:0006401","GO:0006401","RNA catabolic process","203/6394","351/14528",9.7644588557952e-08,9.7644588557952e-08,0.000114254446990547,"PSMA5/TARDBP/EXOSC10/MTOR/CSDE1/PSMB4/RPS27/SMG5/RC3H1/RNASEL/DHX9/SMG7/MRTO4/BTG2/MAPKAPK2/ANGEL2/HNRNPR/RPL11/PNRC2/LIN28A/PUM1/PSMB2/AGO3/THRAP3/ZC3H12A/RPL22/SERBP1/RPL5/DNA2/RPS24/EXOSC1/ATM/SIDT2/DDX6/RPS25/TIRAP/RPS13/PSMD13/PRR5L/PATL1/SCGB1A1/POLR2G/RNASEH2C/RPS3/MAGOHB/YBX3/OAS2/RPLP0/PSMD9/UBC/RPS26/RPL41/CNOT2/PCID2/RPL21/PAN3/EXOSC8/RNASEH2B/DIS3/AKT1/APEX1/RNASE6/HNRNPC/RBM23/PSME1/PSME2/PSMA6/RPS29/PSMC6/SAMD4A/PSMA3/SLIRP/ZC3H14/DIS3L/RPL4/ANP32A/EDC3/GSPT1/PARN/RPS15A/RPS2/EDC4/PSMD7/UBB/SMG6/METTL16/PSMB3/RPL19/PSMD3/CASC3/RPL27/PSMB6/IGF2BP1/TOB1/PSMC5/ERN1/DDX5/PSMD12/TNFSF13/FXR2/TNRC6C/RPL26/ROCK1/RPL17/RNASEH2A/RPS15/LSM4/UPF1/LSM7/PSMD8/ZFP36/RPS16/PSMC4/EXOSC5/SMG9/RPL13A/RPS11/CNOT3/RPL28/HNRNPM/RPL31/ROCK2/FASTKD1/SSB/PUM2/RPL37A/PSMD1/GIGYF2/RNASEH1/RPS7/ZFP36L2/LRPPRC/RPS27A/XRN2/E2F1/RPS21/RPL3/TNRC6B/MIRLET7A3/RPL24/RPL32/NUDT16/DHX36/DAZL/NCBP2/RPL15/RPSA/RPL14/EXOSC7/RPL29/PRKCD/PDE12/RPL34/LSM6/RPS3A/NAF1/CNOT6L/HNRNPD/DCP2/PPP2CA/HNRNPA0/RPS14/LARP1/DROSHA/PAIP1/TNPO1/FASTKD3/RPS23/TTC37/RPS12/HBS1L/PNLDC1/PSMB1/LSM2/HSPA1A/HSPA1B/DXO/SKIV2L/PSMB8/RPL10A/MAPK14/SYNCRIP/PSMC2/SND1/CNOT4/ZC3HAV1/IGF2BP3/PSMA2/TBRG4/PABPC1/YWHAZ/AGO2/EXOSC4/LSM1/RPS20/RPL7/RPL30/NCBP1/PSMD5/RPL12/EXOSC2/RPL7A/SECISBP2",203
"GO:0006402","GO:0006402","mRNA catabolic process","187/6394","323/14528",2.80207471357858e-07,2.80207471357858e-07,0.000272237151232559,"PSMA5/TARDBP/EXOSC10/MTOR/CSDE1/PSMB4/RPS27/SMG5/RC3H1/RNASEL/DHX9/SMG7/MRTO4/BTG2/MAPKAPK2/ANGEL2/HNRNPR/RPL11/PNRC2/PUM1/PSMB2/AGO3/THRAP3/ZC3H12A/RPL22/SERBP1/RPL5/RPS24/EXOSC1/ATM/DDX6/RPS25/TIRAP/RPS13/PSMD13/PRR5L/PATL1/SCGB1A1/POLR2G/RPS3/MAGOHB/YBX3/RPLP0/PSMD9/UBC/RPS26/RPL41/CNOT2/PCID2/RPL21/PAN3/EXOSC8/DIS3/AKT1/APEX1/HNRNPC/RBM23/PSME1/PSME2/PSMA6/RPS29/PSMC6/SAMD4A/PSMA3/ZC3H14/RPL4/ANP32A/EDC3/GSPT1/PARN/RPS15A/RPS2/EDC4/PSMD7/UBB/SMG6/METTL16/PSMB3/RPL19/PSMD3/CASC3/RPL27/PSMB6/IGF2BP1/TOB1/PSMC5/ERN1/DDX5/PSMD12/TNFSF13/FXR2/TNRC6C/RPL26/ROCK1/RPL17/RPS15/LSM4/UPF1/LSM7/PSMD8/ZFP36/RPS16/PSMC4/EXOSC5/SMG9/RPL13A/RPS11/CNOT3/RPL28/HNRNPM/RPL31/ROCK2/FASTKD1/SSB/PUM2/RPL37A/PSMD1/GIGYF2/RPS7/ZFP36L2/RPS27A/E2F1/RPS21/RPL3/TNRC6B/MIRLET7A3/RPL24/RPL32/NUDT16/DHX36/DAZL/NCBP2/RPL15/RPSA/RPL14/EXOSC7/RPL29/PRKCD/PDE12/RPL34/LSM6/RPS3A/CNOT6L/HNRNPD/DCP2/PPP2CA/HNRNPA0/RPS14/LARP1/PAIP1/TNPO1/FASTKD3/RPS23/TTC37/RPS12/HBS1L/PNLDC1/PSMB1/LSM2/HSPA1A/HSPA1B/DXO/SKIV2L/PSMB8/RPL10A/MAPK14/SYNCRIP/PSMC2/CNOT4/ZC3HAV1/IGF2BP3/PSMA2/TBRG4/PABPC1/YWHAZ/AGO2/EXOSC4/LSM1/RPS20/RPL7/RPL30/NCBP1/PSMD5/RPL12/EXOSC2/RPL7A/SECISBP2",187
"GO:0071824","GO:0071824","protein-DNA complex subunit organization","117/6394","188/14528",3.25724551222835e-07,3.25724551222835e-07,0.000272237151232559,"POGZ/CENPL/HP1BP3/CENPF/PARP1/SMYD3/ARID1A/RPA2/RBBP4/DMAP1/NASP/CHD5/GTF2B/DR1/GTF2H1/NAP1L4/DDB2/TAF6L/ACTR6/SYCP3/SART3/GTF2H3/UBC/ATF7IP/ARID2/SMARCD1/NFE2/SMARCC2/BAZ2A/MIRLET7I/CAND1/NAP1L1/CUL4A/HMGB1/RB1/SUPT16H/IPO4/MIS18BP1/PSMC6/MNAT1/RAD51/OIP5/GTF2A2/PIAS1/NAA60/UBN1/CTCF/TAF1C/CENPV/UBB/RPA1/SUPT6H/THRA/UBTF/MIS12/PSMC5/TP53/SMARCA4/ASF1B/PAF1/PSMC4/CHAF1A/PIH1D1/MCM6/GTF3C3/PTMA/RPS27A/TAF1B/SOX12/MIS18A/CHAF1B/CDC45/SMARCB1/CABIN1/MCM5/RBX1/GTF2E1/MCM2/PBRM1/CENPE/SMARCA5/HMGB2/CENPU/RNF4/CENPC/NAP1L5/TAF7/CENPK/CENPH/CDK7/CCNH/TSPYL4/TSPYL1/TBPL1/SHPRH/GTF2H5/TBP/GMNN/BRD2/DAXX/TAF11/CENPQ/MCM3/SENP6/ORC3/ZNHIT1/PSMC2/RPA3/MCM7/TAF6/MYC/BRF2/KAT6A/MCMDC2/TSPYL5/XPA/GTF3C5",117
"GO:0065004","GO:0065004","protein-DNA complex assembly","99/6394","156/14528",6.9913244376187e-07,6.9913244376187e-07,0.000511286595056378,"POGZ/CENPL/HP1BP3/CENPF/PARP1/SMYD3/RPA2/RBBP4/NASP/GTF2B/DR1/GTF2H1/NAP1L4/DDB2/TAF6L/SART3/GTF2H3/UBC/ATF7IP/BAZ2A/MIRLET7I/CAND1/NAP1L1/CUL4A/HMGB1/RB1/IPO4/MIS18BP1/PSMC6/MNAT1/RAD51/OIP5/GTF2A2/PIAS1/NAA60/UBN1/TAF1C/CENPV/UBB/RPA1/THRA/UBTF/MIS12/PSMC5/TP53/SMARCA4/ASF1B/PSMC4/CHAF1A/PIH1D1/MCM6/GTF3C3/RPS27A/TAF1B/SOX12/MIS18A/CHAF1B/CDC45/SMARCB1/CABIN1/MCM5/RBX1/MCM2/CENPE/SMARCA5/HMGB2/CENPU/RNF4/CENPC/NAP1L5/TAF7/CENPK/CENPH/CDK7/CCNH/TSPYL4/TSPYL1/TBPL1/SHPRH/GTF2H5/TBP/GMNN/BRD2/DAXX/TAF11/CENPQ/MCM3/SENP6/ORC3/PSMC2/RPA3/MCM7/TAF6/BRF2/KAT6A/MCMDC2/TSPYL5/XPA/GTF3C5",99
"GO:0006364","GO:0006364","rRNA processing","112/6394","181/14528",8.74086999087932e-07,8.74086999087932e-07,0.000540432327038919,"EXOSC10/WDR3/RPS27/RNASEL/MRTO4/NVL/RPL11/ERI3/NOL9/RPF1/ZNHIT6/RPL5/GTPBP4/RPP38/BMS1/DDX21/RPS24/RPP30/EXOSC1/DDX10/PIH1D2/WDR74/SART1/RRP8/UTP20/POP5/NOC4L/DDX51/WBP11/PA2G4/EMG1/KRR1/EXOSC8/UTP14C/DIS3/DDX24/RPUSD2/RPP25/MRPS11/RPS2/TBL3/NOB1/METTL16/UTP6/DDX52/RPL27/FTSJ3/NOL11/SENP3/USP36/RPL26/RIOK3/RBFA/KRI1/RPS15/DDX49/POP4/RPS16/FBL/EXOSC5/PIH1D1/MRPS9/NOL10/IMP4/WDR75/WDR12/WDR43/RPS7/ESF1/XRN2/DDX27/RPS21/RRP1B/PWP2/FAM207A/NUDT16/RPL14/EXOSC7/RRP9/SHQ1/NSUN3/GAR1/LSM6/NAF1/LYAR/SRFBP1/RPS14/NHP2/DIMT1/UTP15/NSA2/RIOK2/RPF2/TFB1M/GTF2H5/ABT1/RPL10A/BYSL/RRP36/RIOK1/MDN1/POP7/DDX56/DCAF13/UTP23/EXOSC4/BOP1/CHD7/RPL7/ERI1/EXOSC2/RPL7A",112
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","210/6394","373/14528",9.23732836788365e-07,9.23732836788365e-07,0.000540432327038919,"EXOSC10/WDR77/DDX20/WDR3/CELF3/RPS27/RNASEL/DHX9/CDC73/MRTO4/SNRPE/EIF2D/NVL/RPL11/ZNF593/EIF3I/AGO3/GNL2/SF3A3/ERI3/NOL9/RPF1/ZNHIT6/RPL5/PTBP2/GTPBP4/EIF3A/RPP38/BMS1/DDX21/RPS24/RPP30/EXOSC1/ATM/DDX10/PIH1D2/PRPF19/WDR74/SART1/RRP8/CLNS1A/UTP20/PWP1/SART3/RPLP0/POP5/RAN/SFSWAP/NOC4L/DDX51/WBP11/SCAF11/DDX23/TARBP2/PA2G4/EMG1/KRR1/SNRPF/CUL4A/GTF3A/EXOSC8/NUFIP1/UTP14C/DIS3/HSP90AA1/GEMIN2/PRPF39/DDX24/DICER1/RPUSD2/RSL24D1/CELF6/RPP25/MRPS11/TICRR/RPS2/TBL3/TRAF7/LUC7L/HEATR3/NOB1/PRPF8/METTL16/ERAL1/UTP6/NLE1/DDX52/RPL27/C1QBP/COIL/FTSJ3/NOL11/SENP3/USP36/RPL26/SNRPD1/RIOK3/TXNL4A/RBFA/KRI1/RPS15/SNRPGP15/MPV17L2/LSM4/DDX49/SF3A2/POP4/CELF5/RPS16/FBL/EXOSC5/SNRPD2/PIH1D1/RPL13A/XAB2/MRPS9/NOL10/IMP4/DDX1/WDR75/SF3B1/WDR12/FASTKD2/AAMP/WDR43/RPS7/CEBPZ/ESF1/CRNKL1/XRN2/AAR2/SRSF6/DDX27/RPS21/RRP1B/PWP2/FAM207A/SNRPD3/EIF3L/RPL3/RNU12/RPL24/ISY1/NUDT16/EIF2A/RPSA/RPL14/EXOSC7/RBM5/RRP9/SHQ1/NSUN3/GAR1/ABCE1/LSM6/NAF1/LYAR/YTHDC1/SDAD1/SRFBP1/RPS14/GEMIN5/MRPL22/ZNF622/RPL26L1/NHP2/MRPL36/DROSHA/DIMT1/TAF9/UTP15/NSA2/RIOK2/PAK1IP1/RPF2/LTV1/TFB1M/GTF2H5/ABT1/DDX39B/RPL10A/BYSL/RRP36/RIOK1/SRSF12/MDN1/POP7/WEE2-AS1/NOM1/MALSU1/EIF3B/DDX56/EIF4H/DCAF13/EIF3H/UTP23/AGO2/EXOSC4/BOP1/TGS1/CHD7/RPL7/ERI1/NCBP1/RPL12/EXOSC2/DDX31/SURF6/RPL7A/RNU6ATAC",210
