"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008380","GO:0008380","RNA splicing","222/6695","386/14866",4.19054891736861e-07,4.19054891736861e-07,0.0015423946811296,"PRPF38B/TARDBP/WDR77/BCAS2/TTF2/SF3B4/SCNM1/CLK2/PRCC/PRDX6/DHX9/TSEN15/IVNS1ABP/SNRPE/HNRNPR/SRSF10/SRRM1/DNAJC8/KHDRBS1/ZBTB8OS/THRAP3/LSM10/YBX1/SRSF11/ZRANB2/RBMXL1/ZNF326/BRDT/CWF19L1/CELF2/SMNDC1/RBM20/PRPF18/RBM17/HNRNPH3/CCAR1/CWF19L2/RBM7/BUD13/RPS13/MYOD1/CSTF3/CLP1/PRPF19/SF1/RBM4/RBMXL2/CLNS1A/PCF11/MAGOHB/SART3/DDX47/SFSWAP/WBP11/STRAP/ZCRB1/SCAF11/DDX23/TMBIM6/PCBP2/HNRNPA1/ZC3H10/SNRPF/SAP18/WBP4/ZC3H13/HNRNPC/METTL3/PRMT5/PABPN1/GEMIN2/PNN/PRPF39/LGALS3/RBM25/SNW1/CPSF2/PAPOLA/SNRPA1/AQR/FAM98B/PDCD7/CELF6/RNPS1/LUC7L/FUS/NUDT21/POLR2C/NOL3/DHX38/TXNL4B/PRPF8/METTL16/SUPT6H/NSRP1/ZNF830/STH/PPP1R9B/LUC7L3/C1QBP/SRSF1/DHX40/ERN1/DDX5/GEMIN4/SRSF2/EIF4A3/THOC1/AKAP8L/SUGP2/SUGP1/CELF5/GPATCH1/RBM42/POLR2I/PRX/SNRPA/SNRPD2/SNRNP70/SCAF1/TSEN34/GTF2F1/XAB2/ELAVL1/HNRNPM/UBL5/RNU4ATAC/IWS1/WDR33/PRPF40A/DDX1/PPIG/CIR1/HNRNPA3/CWC22/SF3B1/PPIL3/SRSF7/GEMIN6/SNRNP27/PCBP1/SNRPG/MPHOSPH10/ZNF638/CPSF3/SNRPB2/CRNKL1/SNRPB/RALY/RBM39/AAR2/DHX35/SRSF6/CSTF1/RBM38/RBM11/DYRK1A/U2AF1/RRP1B/SNRPD3/THOC5/SF3A1/RTCB/RBFOX2/POLR2F/DDX17/TSEN2/ISY1/DBR1/U2SURP/RSRC1/TRA2B/RBM15B/THOC7/LSM6/PLRG1/DHX15/FIP1L1/YTHDC1/DDX46/HNRNPA0/IK/ZMAT2/RBM22/CLK4/HNRNPH1/SREK1IP1/CWC27/PPWD1/PIK3R1/FAM172A/CDC40/SF3B5/WTAP/QKI/DHX16/HSPA1A/SRSF3/PPIL1/PRPF4B/USP49/SYNCRIP/SRSF12/SRRT/PRKRIP1/SRPK2/WEE2-AS1/TRA2A/HNRNPA2B1/RP9/CDK13/PABPC1/KHDRBS3/CPSF1/CCAR2/LSM1/TGS1/NCBP1/PTBP3/PSIP1/HNRNPK/HABP4",222
"GO:0006397","GO:0006397","mRNA processing","248/6695","438/14866",5.21357390881736e-07,5.21357390881736e-07,0.0015423946811296,"PRPF38B/TARDBP/WDR77/BCAS2/TTF2/AURKAIP1/SF3B4/RPRD2/SCNM1/ADAR/PRCC/CDK11A/PRDX6/RNASEL/DHX9/APOBEC4/TSEN15/ZC3H11A/SNRPE/HNRNPR/SRSF10/SRRM1/DNAJC8/KHDRBS1/THRAP3/LSM10/YBX1/SRSF11/ZRANB2/RBMXL1/ZNF326/BRDT/CWF19L1/PDCD11/CELF2/SMNDC1/RBM20/PRPF18/RBM17/HNRNPH3/CCAR1/KIN/CPEB3/CWF19L2/CTR9/RBM7/BUD13/MYOD1/GTF2H1/CSTF3/CLP1/PRPF19/TUT1/SF1/RBM4/RBMXL2/CLNS1A/PCF11/MAGOHB/SART3/GTF2H3/DDX47/SFSWAP/WBP11/STRAP/ZCRB1/SCAF11/DDX23/PCBP2/HNRNPA1/ZC3H10/PAN2/CPSF6/SNRPF/SAP18/PAN3/WBP4/ZC3H13/RBM26/HNRNPC/METTL3/RBM23/PRMT5/PABPN1/GEMIN2/PNN/PRPF39/LGALS3/RBM25/SNW1/CPSF2/PAPOLA/SNRPA1/AQR/LEO1/PDCD7/CELF6/RNPS1/ERN2/RBBP6/LUC7L/FUS/NUDT21/POLR2C/NOL3/DHX38/TXNL4B/PRPF8/METTL16/SUPT6H/NSRP1/ZNF830/STH/LUC7L3/C1QBP/SRSF1/DHX40/ERN1/DDX5/GEMIN4/SRSF2/EIF4A3/THOC1/AKAP8L/SUGP2/SUGP1/CELF5/GPATCH1/RBM42/POLR2I/SUPT5H/SNRPA/ERCC2/SNRPD2/SNRNP70/SCAF1/ZNF473/TSEN34/GTF2F1/XAB2/ELAVL1/HNRNPM/UBL5/RNU4ATAC/ERCC3/IWS1/WDR33/PRPF40A/DDX1/CIR1/HNRNPA3/CWC22/SF3B1/PPIL3/BARD1/SRSF7/GEMIN6/SNRNP27/PCBP1/SNRPG/CPSF3/SNRPB2/CRNKL1/XRN2/SNRPB/RALY/RBM39/AAR2/DHX35/SRSF6/CSTF1/RBM38/RBM11/APP/DYRK1A/U2AF1/RRP1B/ADARB1/SNRPD3/THOC5/SF3A1/RBFOX2/POLR2F/DDX17/TSEN2/ISY1/DBR1/U2SURP/RSRC1/TRA2B/RBM15B/THOC7/RPUSD3/LSM6/PLRG1/DHX15/FIP1L1/YTHDC1/GRSF1/DDX46/HNRNPA0/IK/ZMAT2/RBM27/RBM22/HNRNPH1/SREK1IP1/CWC27/PPWD1/CDK7/PTCD2/CCNH/FAM172A/CDC40/SF3B5/GTF2H5/WTAP/QKI/DHX16/SRSF3/PPIL1/CMTR1/PRPF4B/APOBEC2/USP49/SYNCRIP/RNGTT/SRSF12/SRRT/PRKRIP1/SRPK2/WEE2-AS1/TRA2A/HNRNPA2B1/CDK13/TBRG4/PABPC1/KHDRBS3/CPSF1/CCAR2/LSM1/TGS1/NCBP1/RNF20/PTBP3/PSIP1/HNRNPK/HABP4",248
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","215/6695","377/14866",1.47095859295136e-06,1.47095859295136e-06,0.00290114324595776,"WDR77/WDR3/MRPL20/RPS27/ADAR/RRNAD1/ISG20L2/RNASEL/DHX9/MRTO4/SNRPE/NVL/URB2/HEATR1/SRSF10/EIF3I/AGO1/AGO3/GNL2/ERI3/RPS8/ZNHIT6/BTRC/GTPBP4/NPM3/NOLC1/PDCD11/CELF2/EIF3A/PRPF18/BMS1/SIRT1/DDX21/PTEN/EXOSC1/ATM/DDX10/FDXACB1/PIH1D2/EIF3M/NAT10/CLP1/PRPF19/WDR74/SF1/RRP8/CLNS1A/PWP1/SART3/RPL6/RPLP0/POP5/DHX37/DDX47/RAN/SFSWAP/WBP11/STRAP/SCAF11/DDX23/TARBP2/PA2G4/PTGES3/NOP2/CPSF6/EMG1/SNRPF/CUL4A/GTF3A/NUFIP1/UTP14C/DIS3/HSP90AA1/EIF5/PRMT5/NGDN/GEMIN2/PRPF39/DDX24/DICER1/NOP10/RPUSD2/EIF3J/RSL24D1/CELF6/MRPS11/RSL1D1/TBL3/LUC7L/HEATR3/NUDT21/NOL3/DDX28/NOB1/EXOSC6/PRPF8/TSR1/METTL16/RPL23A/UTP6/NLE1/ZNHIT3/AATF/DDX52/PELP1/LUC7L3/UTP18/NUP88/C1QBP/SRSF1/FTSJ3/GEMIN4/NOL11/RPL38/USP36/EIF4A3/RPL26/RIOK3/MPV17L2/POP4/CELF5/EIF3K/RPS16/EXOSC5/RPS19/SNRPD2/RUVBL2/RPS9/XAB2/RNU4ATAC/IMP4/DDX1/WDR75/SF3B1/NOP58/FASTKD2/WDR43/CEBPZ/GEMIN6/XPO1/C1D/SNRPG/MPHOSPH10/CRNKL1/XRN2/SNRPB/AAR2/SRSF6/DDX27/MTG2/RPS21/URB1/RRP1B/SNRPD3/SF3A1/EIF3D/DDX17/ISY1/NUDT16/EIF2A/RPSA/RPL14/SHQ1/NSUN3/GAR1/ABCE1/LSM6/LYAR/YTHDC1/UTP3/SDAD1/WDR36/SRFBP1/WDR55/RPS14/MRPL22/ZNF622/NPM1/NOP16/DROSHA/BRIX1/DIMT1/TAF9/UTP15/NSA2/PAK1IP1/RPF2/LTV1/TFB1M/GTF2H5/ABT1/RPS10/RPL7L1/RRP36/HSP90AB1/RIOK1/SRSF12/MDN1/POP7/SRPK2/WEE2-AS1/NOM1/MALSU1/EIF3B/GTPBP10/BOP1/TGS1/ERI1/NCBP1/RPL12/EXOSC2/DDX31/PSIP1/RPS6/RMRP",215
"GO:0034655","GO:0034655","nucleobase-containing compound catabolic process","257/6695","468/14866",8.36763495537035e-06,8.36763495537035e-06,0.0123774937063518,"DFFA/PSMA5/TARDBP/MTOR/MOV10/TNFRSF1B/RPS27/SMG5/RC3H1/RNASEL/DHX9/MRTO4/BTG2/MAPKAPK2/ANGEL2/HNRNPR/PNRC2/YTHDF2/PUM1/PSMB2/AGO1/AGO3/THRAP3/ZC3H12A/PABPC4/YBX1/ERI3/RPS8/DNASE2B/DPYD/NMNAT1/ENTPD7/NT5C2/UPF2/NUDT5/PRPF18/DNA2/SUPV3L1/CPEB3/EXOSC1/ATM/SIDT2/DDX6/RPS25/PSMA1/RPS13/PSMD13/PRR5L/TNKS1BP1/FEN1/RNASEH2C/RPS3/RPLP2/RPL27A/TDG/MAGOHB/UNG/RPL6/RPLP0/PSMD9/UBC/DERA/RPL41/PAN2/NUDT4/APAF1/PCID2/UPF3A/RPL21/PAN3/HMGB1/NUDT15/CDADC1/DIS3/PNP/RNASE6/RNASE3/HNRNPC/METTL3/RBM23/PSMA6/RPS29/PSMC6/PSMA3/SLIRP/DICER1/DUT/RPL4/ANP32A/RPLP1/NEIL1/WDR61/PSMA4/ST20/HDDC3/RPS15A/RNPS1/ERN2/DCTPP1/FTO/CNOT1/EXOSC6/PSMD7/MLYCD/ADPRM/NT5M/SMG6/METTL16/RPL23A/PSMD11/PSMB3/RPL23/PSMD3/CNP/KPNB1/TOB1/PSMC5/ERN1/DDX5/PRKCA/PSMD12/RPL38/TNFSF13/FXR2/TNRC6C/EIF4A3/RPL26/CIDEA/ROCK1/PSMA8/CTIF/RNASEH2A/MEX3D/PDE4C/UBA52/UPF1/SAMD4B/RPS16/EXOSC5/RPS19/GSK3A/SMG9/RPL18/ASPDH/RPS9/RPL28/ELAVL1/HNRNPM/RPL31/CNOT11/NBAS/UPP2/FASTKD1/SSB/NT5C1B/PUM2/RPL37A/SLC11A1/RNASEH1/ZFP36L2/LRPPRC/RPS27A/XPO1/XRN2/ADA/YWHAB/RBM38/RPS21/CECR2/GTPBP1/RPL32/MBD4/NUDT16/DAZL/PSMD2/RPL15/CNOT10/MLH1/MYD88/RPSA/ENTPD3/RPL14/SETMAR/PCBP4/RPL29/PRKCD/DNASE1L3/OGG1/PDE5A/LSM6/RPS3A/HMGB2/CASP3/RPL9/NUDT9/DCP2/HINT1/HNRNPA0/DND1/RPS14/LARP1/MIR146A/NPM1/CNOT6/MGAT1/DROSHA/PAIP1/PELO/PDE4D/TNPO1/FASTKD3/RPS23/TTC37/SMPDL3A/ENPP3/HBS1L/VIP/PNLDC1/PSMB1/HSPA1A/PSMB8/PSMB9/RPS10/MAPK14/APOBEC2/ENPP4/NT5E/SYNCRIP/CNOT4/ZC3HAV1/IGF2BP3/NT5C3A/PSMA2/TBRG4/UPP1/PABPC1/YWHAZ/DPYS/RPL8/CNOT7/ENTPD4/PPP2R2A/LSM1/RPS20/PDE7A/ERI1/RPL30/POP1/NCBP1/PSMD5/RPL12/ENDOG/EXOSC2/NUP214/RPS6/VCP/SECISBP2",257
"GO:0034470","GO:0034470","ncRNA processing","179/6695","315/14866",1.44861961146697e-05,1.44861961146697e-05,0.0128406397861012,"TRMT13/WDR3/INTS3/RPS27/ADAR/RRNAD1/ISG20L2/RNASEL/TSEN15/TRMT1L/MRTO4/INTS7/NVL/HEATR1/ZBTB8OS/AGO1/AGO3/TRIT1/ERI3/RPS8/TOE1/TYW3/ZNHIT6/BTRC/GTPBP4/NPM3/NOLC1/PDCD11/TRUB1/NSUN6/BMS1/SIRT1/DDX21/EXOSC1/ALKBH8/DDX10/FDXACB1/PIH1D2/PUS3/RPUSD4/NAT10/CLP1/TUT1/WDR74/RRP8/INTS4/POP5/DHX37/DDX47/WBP11/TARBP2/PA2G4/NOP2/EMG1/UTP14C/DIS3/RPPH1/OSGEP/METTL3/NGDN/TRMT5/ALKBH1/DDX24/DICER1/NOP10/FAM98B/RPUSD2/MTFMT/MRPS11/RSL1D1/TBL3/SEPHS2/DUS2/NOB1/EXOSC6/ADAT1/ELAC2/TSR1/METTL16/UTP6/ZNHIT3/DDX52/PELP1/UTP18/FTSJ3/GEMIN4/NOL11/USP36/EIF4A3/RPL26/USP14/RIOK3/SMAD2/ELAC1/POP4/RPS16/EXOSC5/RPS19/CTU1/TSEN34/RPS9/IMP4/DDX1/SSB/METTL8/PRKRA/WDR75/OSGEPL1/TYW5/NOP58/MRPL44/WDR43/THUMPD2/THADA/PUS10/C1D/MPHOSPH10/XRN2/TP53RK/DDX27/TRMT6/RPS21/URB1/WDR4/RRP1B/RTCB/DDX17/TRMT10C/TSEN2/NUDT16/METTL6/DPH3/RPL14/RPP14/SHQ1/NSUN3/THUMPD3/INTS12/GAR1/LSM6/LYAR/UTP3/GRSF1/WDR36/SRFBP1/WDR55/RPS14/DROSHA/DIMT1/NSUN2/UTP15/NSA2/RPF2/TRMT11/TFB1M/GTF2H5/CDKAL1/ABT1/RPL7L1/RRP36/FARS2/RIOK1/MDN1/POP7/SRRT/PUS7/HNRNPA2B1/TRMT12/BOP1/CPSF1/INTS10/ELP3/ERI1/INTS8/POP1/EXOSC2/RPS6/RMRP/TRMT10B",179
"GO:0006338","GO:0006338","chromatin remodeling","104/6695","170/14866",1.53251486495922e-05,1.53251486495922e-05,0.0128406397861012,"CHD1L/ANP32E/GATAD2B/CENPL/TPR/ARID1A/RBBP4/SCMH1/KDM4A/NASP/MYSM1/ITGB3BP/BRDT/DR1/NPM3/NUDT5/SUV39H2/SIRT1/HELLS/SPTY2D1/MTA2/TAF6L/NAA40/RRP8/PAK1/RSF1/ACTR6/SYCP3/SMARCD1/SMARCC2/HMGA2/MPHOSPH8/HMGB1/RB1/HNRNPC/CHD8/BAZ1A/MIS18BP1/ZBTB1/NRDE2/OIP5/TNP2/INO80E/CENPT/CENPN/SUPT6H/TADA2A/EZH1/HDAC5/SUPT4H1/SMARCD2/CHD3/SMCHD1/INO80C/MBD1/MBD2/MBD3/SIRT2/RUVBL2/KDM4B/ZNF304/MBD3L1/BAZ2B/SATB2/PTMA/HDAC4/DNMT3A/INO80B/SMYD1/ACTR5/TOP1/MIS18A/CECR2/SMARCB1/CENPM/SATB1/TP63/KAT2B/PBRM1/HMGB2/CENPU/CENPC/SMARCAD1/NPM1/CENPK/CENPH/FAM172A/CHD1/BEND3/HDAC2/CENPW/MYB/JARID2/DAXX/CENPQ/ZNHIT1/CBX3/BAZ1B/CHRAC1/POLE3/SMARCA2/CDKN2A/KDM4C/PHF2",104
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","163/6695","284/14866",1.63024342170796e-05,1.63024342170796e-05,0.0128406397861012,"PSMA5/TARDBP/MTOR/MOV10/SF3B4/CDK11A/PRDX6/RC3H1/RNASEL/DHX9/BTG2/MAPKAPK2/ANGEL2/HNRNPR/SRSF10/YTHDF2/PUM1/KHDRBS1/PSMB2/THRAP3/ZC3H12A/PABPC4/YBX1/RBMXL1/CELF2/RBM17/CPEB3/EXOSC1/CTR9/RBM7/PSMA1/MYOD1/PSMD13/PRR5L/PRPF19/RBM4/SART3/PSMD9/UBC/SFSWAP/HNRNPA1/ZC3H10/CPSF6/PCID2/SAP18/DIS3/HNRNPC/METTL3/RBM23/PABPN1/PSMA6/PSMC6/PSMA3/RBM25/SNW1/PAPOLA/LEO1/ANP32A/CELF6/PSMA4/RNPS1/FTO/NUDT21/CNOT1/EXOSC6/PSMD7/METTL16/SUPT6H/NSRP1/PSMD11/PSMB3/PSMD3/STH/TOB1/C1QBP/SRSF1/PSMC5/DDX5/PRKCA/PSMD12/TNFSF13/SRSF2/FXR2/TNRC6C/ROCK1/PSMA8/MEX3D/UBA52/UPF1/CELF5/RBM42/SAMD4B/SUPT5H/SNRPA/EXOSC5/SNRNP70/ELAVL1/HNRNPM/IWS1/NBAS/FASTKD1/CWC22/PUM2/BARD1/SLC11A1/SRSF7/ZFP36L2/RPS27A/XPO1/SRSF6/YWHAB/RBM38/RBM11/DYRK1A/RBFOX2/DDX17/GTPBP1/DAZL/PSMD2/TRA2B/MYD88/RBM15B/PCBP4/PRKCD/YTHDC1/DCP2/HNRNPA0/DND1/LARP1/NPM1/PAIP1/PTCD2/TNPO1/FASTKD3/FAM172A/VIP/WTAP/PSMB1/HSPA1A/PSMB8/PSMB9/MAPK14/SRSF3/SYNCRIP/SRSF12/SRPK2/ZC3HAV1/IGF2BP3/TRA2A/HNRNPA2B1/PSMA2/TBRG4/PABPC1/YWHAZ/KHDRBS3/CNOT7/NCBP1/RNF20/PSMD5/EXOSC2/NUP214/HNRNPK/SECISBP2",163
"GO:0032543","GO:0032543","mitochondrial translation","77/6695","120/14866",1.77715598816682e-05,1.77715598816682e-05,0.0128406397861012,"AURKAIP1/MRPL20/TARS2/MRPL9/DAP3/MRPL24/DARS2/IARS2/MRPL55/MRPL37/MRPS16/CHCHD1/RPUSD4/MRPL16/MRPL49/MRPL17/GATC/MRPS35/YARS2/TSFM/MRPL51/MRPL42/MTIF3/MTRF1/OXA1L/ALKBH1/MRPS11/MRPL46/MRPL28/C1QBP/MRPS23/MRPL38/MPV17L2/MRPL54/MRPS12/FASTKD2/MRPL44/LRPPRC/MRPL19/PTCD3/MRPL35/MRPS5/MRPL30/MRPS26/MTG2/MRPL39/MRPL40/TRMT10C/MRPL3/GFM1/MRPL47/NSUN3/RPUSD3/NOA1/MRPS18C/MRPL22/MRPS30/MRPS36/MRPS27/GFM2/FASTKD3/QRSL1/MRPL18/UQCC2/MRPL2/MRPS18A/RARS2/MRPS33/MALSU1/MRPL32/MRPS24/MRPS17/MRPL13/MRPL15/MRPS28/MRPL50/MRRF",77
"GO:0048246","GO:0048246","macrophage chemotaxis","23/6695","27/14866",1.95316616564963e-05,1.95316616564963e-05,0.0128406397861012,"SLAMF8/AKIRIN1/EDN2/MDK/CMKLR1/TRPV4/C3AR1/LGALS3/THBS1/CYP19A1/CX3CL1/CKLF/CCL2/MMP28/NUP85/CXCL17/MSTN/MIF/STAP1/MAPK14/RARRES2/MTUS1/PTK2B",23
"GO:0006405","GO:0006405","RNA export from nucleus","77/6695","121/14866",2.74220635110387e-05,2.74220635110387e-05,0.0162252019995314,"SMG5/DHX9/TPR/ZC3H11A/SRRM1/KHDRBS1/NDC1/SRSF11/UPF2/HHEX/DDX25/NUP160/NXF1/MAGOHB/RAN/AAAS/HNRNPA1/XPOT/CPSF6/C12orf50/PCID2/RBM26/PABPN1/CPSF2/RNPS1/NUP93/DDX19A/DHX38/SMG6/SUPT6H/NUP88/SRSF1/EIF5A/NUP85/SRSF2/EIF4A3/SEH1L/THOC1/AKAP8L/UPF1/NUP62/IWS1/WDR33/SSB/NUP35/AGFG1/SRSF7/XPO1/CPSF3/NXT1/SRSF6/RAE1/U2AF1/THOC5/SEC13/NUP210/RBM15B/THOC7/ABCE1/FIP1L1/YTHDC1/SDAD1/EIF4E/PHAX/RBM27/NPM1/NUP155/CDC40/LTV1/NUP153/SRSF3/XPO5/HNRNPA2B1/CPSF1/NCBP1/GLE1/NUP214",77
