"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006414","GO:0006414","translational elongation","105/9953","117/14528",4.9212005589479e-08,4.9212005589479e-08,0.000157814061280382,"DPH5/AURKAIP1/MRPL9/DAP3/MRPL24/MRPS14/SRP9/MRPL55/TRNAU1AP/MRPL37/MRPL43/DNAJC24/MRPL16/MRPL49/MRPL17/MRPL21/MRPS35/TSFM/MRPL51/MRPL52/NEMF/ALKBH1/DPH6/MRPS11/MRPL46/TUFM/ERAL1/MRPL27/MRPS23/EIF5A/MRPL38/MRPL12/MRPL4/MRPS12/EEF2/MRPS9/MRPL33/MRPL53/MRPL19/PTCD3/MRPL35/MRPS5/MRPL30/MRPL39/LTN1/USP16/ABTB1/MRPL3/MRPS22/GFM1/DPH3/CPEB2/SEPSECS/MRPS18C/MRPL22/MRPL36/MRPS30/MRPS36/MRPS27/HBS1L/MRPL18/GTPBP2/MRPS18A/MRPL14/EEF1A1/MRPS33/MRPL32/MRPS24/MRPL15/MRPS28/MRPL50/DPH7/SECISBP2/MRPL20/MRPS21/MRPS15/DPH2/MRPS16/CPEB3/MRPL23/EEF1G/MRPL11/RPLP2/OXA1L/SECISBP2L/RPLP1/MRPS34/ZNF598/MRPL28/DPH1/MRPS7/GADD45GIP1/MRPL34/MRPL54/EEF1B2/MRPL44/MRPS26/EEF1A2/MRPS6/MRPL40/GTPBP1/MRPS18B/MRPS17/EEF1D/MRPS2",105
"GO:0034655","GO:0034655","nucleobase-containing compound catabolic process","371/9953","467/14528",5.53324813494602e-08,5.53324813494602e-08,0.000157814061280382,"DFFA/PSMA5/TARDBP/EXOSC10/MTOR/CSDE1/PSMB4/RPS27/SMG5/RC3H1/RNASEL/DHX9/SMG7/MRTO4/BTG2/MAPKAPK2/ANGEL2/HNRNPR/RPL11/PNRC2/LIN28A/PUM1/PSMB2/AGO3/THRAP3/ZC3H12A/ERI3/RPL22/SERBP1/DNASE2B/RPL5/DPYD/ENTPD7/NT5C2/DNA2/RPS24/EXOSC1/AMPD3/ATM/SIDT2/DDX6/RPS25/TIRAP/RPS13/PSMD13/PRR5L/PATL1/SCGB1A1/POLR2G/RNASEH2C/PDE2A/RPS3/MAGOHB/YBX3/UNG/OAS2/RPLP0/PSMD9/UBC/DERA/SMUG1/RPS26/RPL41/CNOT2/APAF1/PCID2/RPL21/PAN3/HMGB1/EXOSC8/NUDT15/RNASEH2B/DIS3/AKT1/APEX1/PNP/RNASE6/HNRNPC/RBM23/PSME1/PSME2/PSMA6/RPS29/PSMC6/SAMD4A/PSMA3/SLIRP/ZC3H14/DICER1/DIS3L/RPL4/ANP32A/EDC3/ST20/HDDC3/GSPT1/PARN/RPS15A/RPS2/PAM16/EDC4/PSMD7/MLYCD/UBB/NT5M/SMG6/METTL16/PSMB3/RPL19/PSMD3/CASC3/CNP/RPL27/KPNB1/PSMB6/IGF2BP1/TOB1/PSMC5/ERN1/DDX5/PSMD12/TNFSF13/FXR2/TNRC6C/RPL26/CIDEA/ROCK1/RPL17/RNASEH2A/DNASE2/RPS15/PDE4C/LSM4/UPF1/LSM7/PSMD8/ZFP36/RPS16/PSMC4/EXOSC5/GSK3A/SMG9/BAX/RPL13A/RPS11/ASPDH/CNOT3/RPL28/HNRNPM/RPL31/ROCK2/UPP2/FASTKD1/SSB/PUM2/RPL37A/PSMD1/GIGYF2/RNASEH1/RPS7/ZFP36L2/LRPPRC/RPS27A/XRN2/E2F1/AHCY/RPS21/CECR2/UPB1/RPL3/TNRC6B/MIRLET7A3/RPL24/KPNA1/RPL32/MBD4/NUDT16/FOXL2/DHX36/DAZL/NCBP2/RPL15/EXOG/RPSA/RPL14/SETMAR/EXOSC7/RPL29/PRKCD/PDE12/OGG1/RPL34/PDE5A/LSM6/RPS3A/NAF1/HMGB2/CASP3/CNOT6L/HNRNPD/NUDT9/DCP2/HINT1/PPP2CA/HNRNPA0/RPS14/LARP1/MGAT1/DROSHA/PAIP1/PDE4D/TNPO1/FASTKD3/RPS23/TTC37/RPS12/HBS1L/PNLDC1/PSMB1/LSM2/HSPA1A/HSPA1B/DXO/SKIV2L/PSMB8/NUDT3/RPL10A/MAPK14/APOBEC2/NT5E/SYNCRIP/PSMC2/SND1/CNOT4/ZC3HAV1/IL6/NUDT1/IGF2BP3/NT5C3A/PSMA2/TBRG4/UPP1/PABPC1/YWHAZ/AGO2/EXOSC4/HSF1/NUDT18/ENTPD4/LSM1/RPS20/RPL7/ERI1/RPL30/NCBP1/PSMD5/RPL12/ENDOG/EXOSC2/RPL7A/ENTPD8/VCP/SECISBP2/MOV10/TNFRSF1B/RBM8A/AGO4/DFFB/PABPC4/RPS8/ACOT7/PLEKHN1/NMNAT1/UPF2/PRPF18/VIM/CPEB3/ACAT1/DCPS/PSMA1/PKP3/PSMC3/RNH1/TNKS1BP1/MUS81/RPLP2/RPL27A/RPL6/DCP1B/PAN2/NUDT4/RNASE3/PSMB5/PSMB11/ZFP36L1/ENTPD5/PSMC1/RPLP1/PSMA4/PDE8A/ISG20/DNASE1L2/RNPS1/DCTPP1/CNOT1/EXOSC6/ADPRM/RPL23A/SLFN13/RPL23/NT5C3B/AXIN2/RPL38/NT5C/CTIF/PDE4A/CIRBP/NANOS3/RPL18A/DEDD2/RPL18/RPS5/KHSRP/PSMD14/SLC11A1/DIS3L2/XDH/PNPT1/ITPA/SAMHD1/RBM38/PSMA7/HELZ2/GTPBP1/APOBEC3H/TYMP/EIF4G1/MLH1/MYD88/TREX1/DNASE1L3/PSMD6/RBM46/RPL9/ETF1/CNOT8/NPM1/CNOT6/GDNF/RPL37/PDE8B/ENPP3/PDE7B/ZC3H12D/PDE10A/RNASET2/PSMB9/RPS18/RPS10/DNPH1/ENPP4/LSM5/HSPB1/NEIL2/ZHX2/RPL8/CNOT7/PPP2R2A/RPL35/ENTPD2/GALT",371
"GO:0090305","GO:0090305","nucleic acid phosphodiester bond hydrolysis","222/9953","270/14528",1.98577557676898e-07,1.98577557676898e-07,0.000377576064930214,"DFFA/EXOSC10/HORMAD1/RNASEL/TATDN3/ANGEL2/PARP1/PGBD5/EXO1/PNRC2/RPA2/AGO3/ZC3H12A/ERI3/NOL9/DNASE2B/DCLRE1A/RPP38/CSTF2T/DNA2/RPP30/EXOSC1/GTF2H1/RAG1/HARBI1/DDB2/POLD3/PCF11/UTP20/RAD9B/RFC5/POP5/GTF2H3/UBC/CNOT2/APAF1/CUL4A/PAN3/HMGB1/RFC3/EXOSC8/RNASEH2B/DIS3/RPPH1/APEX1/RNASE10/ANG/RNASE4/RNASE6/RNASE13/RNASE7/RNASE8/FANCM/ANGEL1/TDP1/CPSF2/DICER1/FAN1/EXD1/DIS3L/EDC3/RPP25/ST20/AEN/POLG/ERCC4/PARN/ERI2/PAM16/USB1/EDC4/NOB1/ELAC2/UBB/RPA1/SMG6/KPNB1/EME1/ERN1/CPSF4L/TSEN54/ENDOV/CIDEA/ELAC1/KRI1/RNASEH2A/DNASE2/POP4/ZFP36/EXOSC5/ERCC1/BAX/PNKP/TSEN34/TSN/ZRANB3/DDX1/GEN1/PGAP1/RNASEH1/RPS27A/APLF/MGME1/XRN2/PCNA/RPS21/CECR2/RBX1/TATDN2/KPNA1/HMCES/ASTE1/NUDT16/DBR1/FOXL2/RFC4/NCBP2/EXOG/SETMAR/EXOSC7/PDE12/RPP14/OGG1/HMGB2/CASP3/N4BP2/CNOT6L/DCP2/G3BP1/NHP2/DROSHA/POLK/REV3L/GTF2H5/PNLDC1/TDP2/ABT1/ZNRD1/DXO/RRP36/POP7/SND1/IL6/POLD2/RPA3/AZGP1/UTP23/TATDN1/AGO2/EXOSC4/BOP1/HSF1/CPSF1/WRN/LACTB2/ERI1/NCBP1/XPA/ENDOG/EXOSC2/EXD3/APTX/MOV10/CHD1L/ISG20L2/TSNAX/DFFB/EXO5/NMNAT1/DCPS/DDB1/TUT1/MUS81/C11orf80/POLD4/RAD9A/PIWIL4/POLE/DCP1B/PAN2/CPSF6/RNASE3/EXD2/ISG20/EME2/DNASE1L2/SLX1A/CNOT1/EXOSC6/PLD6/SLFN13/RNASEK/ANKLE1/REXO1/POLR2I/ERCC2/POLD1/ERCC3/MRPL44/DIS3L2/PNPT1/SAMHD1/HELZ2/DGCR8/TSEN2/TREX1/DNASE1L3/NOP14/FIP1L1/RAD50/CNOT8/CNOT6/ENPP3/ZC3H12D/RNASET2/RPP21/GTF2H4/RFC2/CNOT7/PIWIL2/RRS1/RMRP",222
"GO:0006401","GO:0006401","RNA catabolic process","282/9953","351/14528",3.39688735096323e-07,3.39688735096323e-07,0.000484414014601835,"PSMA5/TARDBP/EXOSC10/MTOR/CSDE1/PSMB4/RPS27/SMG5/RC3H1/RNASEL/DHX9/SMG7/MRTO4/BTG2/MAPKAPK2/ANGEL2/HNRNPR/RPL11/PNRC2/LIN28A/PUM1/PSMB2/AGO3/THRAP3/ZC3H12A/RPL22/SERBP1/RPL5/DNA2/RPS24/EXOSC1/ATM/SIDT2/DDX6/RPS25/TIRAP/RPS13/PSMD13/PRR5L/PATL1/SCGB1A1/POLR2G/RNASEH2C/RPS3/MAGOHB/YBX3/OAS2/RPLP0/PSMD9/UBC/RPS26/RPL41/CNOT2/PCID2/RPL21/PAN3/EXOSC8/RNASEH2B/DIS3/AKT1/APEX1/RNASE6/HNRNPC/RBM23/PSME1/PSME2/PSMA6/RPS29/PSMC6/SAMD4A/PSMA3/SLIRP/ZC3H14/DIS3L/RPL4/ANP32A/EDC3/GSPT1/PARN/RPS15A/RPS2/EDC4/PSMD7/UBB/SMG6/METTL16/PSMB3/RPL19/PSMD3/CASC3/RPL27/PSMB6/IGF2BP1/TOB1/PSMC5/ERN1/DDX5/PSMD12/TNFSF13/FXR2/TNRC6C/RPL26/ROCK1/RPL17/RNASEH2A/RPS15/LSM4/UPF1/LSM7/PSMD8/ZFP36/RPS16/PSMC4/EXOSC5/SMG9/RPL13A/RPS11/CNOT3/RPL28/HNRNPM/RPL31/ROCK2/FASTKD1/SSB/PUM2/RPL37A/PSMD1/GIGYF2/RNASEH1/RPS7/ZFP36L2/LRPPRC/RPS27A/XRN2/E2F1/RPS21/RPL3/TNRC6B/MIRLET7A3/RPL24/RPL32/NUDT16/DHX36/DAZL/NCBP2/RPL15/RPSA/RPL14/EXOSC7/RPL29/PRKCD/PDE12/RPL34/LSM6/RPS3A/NAF1/CNOT6L/HNRNPD/DCP2/PPP2CA/HNRNPA0/RPS14/LARP1/DROSHA/PAIP1/TNPO1/FASTKD3/RPS23/TTC37/RPS12/HBS1L/PNLDC1/PSMB1/LSM2/HSPA1A/HSPA1B/DXO/SKIV2L/PSMB8/RPL10A/MAPK14/SYNCRIP/PSMC2/SND1/CNOT4/ZC3HAV1/IGF2BP3/PSMA2/TBRG4/PABPC1/YWHAZ/AGO2/EXOSC4/LSM1/RPS20/RPL7/RPL30/NCBP1/PSMD5/RPL12/EXOSC2/RPL7A/SECISBP2/MOV10/TNFRSF1B/RBM8A/AGO4/PABPC4/RPS8/PLEKHN1/UPF2/PRPF18/VIM/CPEB3/DCPS/PSMA1/PKP3/PSMC3/RNH1/TNKS1BP1/RPLP2/RPL27A/RPL6/DCP1B/PAN2/RNASE3/PSMB5/PSMB11/ZFP36L1/PSMC1/RPLP1/PSMA4/ISG20/RNPS1/CNOT1/EXOSC6/RPL23A/SLFN13/RPL23/NT5C3B/AXIN2/RPL38/CTIF/CIRBP/NANOS3/RPL18A/DEDD2/RPL18/RPS5/KHSRP/PSMD14/SLC11A1/DIS3L2/PNPT1/RBM38/PSMA7/HELZ2/GTPBP1/EIF4G1/MLH1/MYD88/PSMD6/RBM46/RPL9/ETF1/CNOT8/NPM1/CNOT6/GDNF/RPL37/ZC3H12D/RNASET2/PSMB9/RPS18/RPS10/LSM5/HSPB1/ZHX2/RPL8/CNOT7/PPP2R2A/RPL35",282
"GO:0006402","GO:0006402","mRNA catabolic process","260/9953","323/14528",7.15981124281126e-07,7.15981124281126e-07,0.000816821413153563,"PSMA5/TARDBP/EXOSC10/MTOR/CSDE1/PSMB4/RPS27/SMG5/RC3H1/RNASEL/DHX9/SMG7/MRTO4/BTG2/MAPKAPK2/ANGEL2/HNRNPR/RPL11/PNRC2/PUM1/PSMB2/AGO3/THRAP3/ZC3H12A/RPL22/SERBP1/RPL5/RPS24/EXOSC1/ATM/DDX6/RPS25/TIRAP/RPS13/PSMD13/PRR5L/PATL1/SCGB1A1/POLR2G/RPS3/MAGOHB/YBX3/RPLP0/PSMD9/UBC/RPS26/RPL41/CNOT2/PCID2/RPL21/PAN3/EXOSC8/DIS3/AKT1/APEX1/HNRNPC/RBM23/PSME1/PSME2/PSMA6/RPS29/PSMC6/SAMD4A/PSMA3/ZC3H14/RPL4/ANP32A/EDC3/GSPT1/PARN/RPS15A/RPS2/EDC4/PSMD7/UBB/SMG6/METTL16/PSMB3/RPL19/PSMD3/CASC3/RPL27/PSMB6/IGF2BP1/TOB1/PSMC5/ERN1/DDX5/PSMD12/TNFSF13/FXR2/TNRC6C/RPL26/ROCK1/RPL17/RPS15/LSM4/UPF1/LSM7/PSMD8/ZFP36/RPS16/PSMC4/EXOSC5/SMG9/RPL13A/RPS11/CNOT3/RPL28/HNRNPM/RPL31/ROCK2/FASTKD1/SSB/PUM2/RPL37A/PSMD1/GIGYF2/RPS7/ZFP36L2/RPS27A/E2F1/RPS21/RPL3/TNRC6B/MIRLET7A3/RPL24/RPL32/NUDT16/DHX36/DAZL/NCBP2/RPL15/RPSA/RPL14/EXOSC7/RPL29/PRKCD/PDE12/RPL34/LSM6/RPS3A/CNOT6L/HNRNPD/DCP2/PPP2CA/HNRNPA0/RPS14/LARP1/PAIP1/TNPO1/FASTKD3/RPS23/TTC37/RPS12/HBS1L/PNLDC1/PSMB1/LSM2/HSPA1A/HSPA1B/DXO/SKIV2L/PSMB8/RPL10A/MAPK14/SYNCRIP/PSMC2/CNOT4/ZC3HAV1/IGF2BP3/PSMA2/TBRG4/PABPC1/YWHAZ/AGO2/EXOSC4/LSM1/RPS20/RPL7/RPL30/NCBP1/PSMD5/RPL12/EXOSC2/RPL7A/SECISBP2/MOV10/RBM8A/AGO4/PABPC4/RPS8/PLEKHN1/UPF2/PRPF18/VIM/CPEB3/DCPS/PSMA1/PKP3/PSMC3/RNH1/TNKS1BP1/RPLP2/RPL27A/RPL6/DCP1B/PAN2/PSMB5/PSMB11/ZFP36L1/PSMC1/RPLP1/PSMA4/RNPS1/CNOT1/EXOSC6/RPL23A/RPL23/NT5C3B/AXIN2/RPL38/CTIF/CIRBP/NANOS3/RPL18A/RPL18/RPS5/KHSRP/PSMD14/SLC11A1/DIS3L2/PNPT1/RBM38/PSMA7/HELZ2/GTPBP1/EIF4G1/MLH1/MYD88/PSMD6/RBM46/RPL9/ETF1/CNOT8/NPM1/CNOT6/GDNF/RPL37/ZC3H12D/PSMB9/RPS18/RPS10/LSM5/HSPB1/ZHX2/RPL8/CNOT7/PPP2R2A/RPL35",260
"GO:0000956","GO:0000956","nuclear-transcribed mRNA catabolic process","154/9953","184/14528",1.81542958146627e-06,1.81542958146627e-06,0.00172593208806416,"EXOSC10/CSDE1/RPS27/SMG5/RC3H1/SMG7/MRTO4/BTG2/RPL11/PNRC2/THRAP3/ZC3H12A/RPL22/RPL5/RPS24/EXOSC1/ATM/DDX6/RPS25/RPS13/PATL1/POLR2G/RPS3/MAGOHB/RPLP0/RPS26/RPL41/CNOT2/PCID2/RPL21/PAN3/EXOSC8/DIS3/RPS29/SAMD4A/RPL4/EDC3/GSPT1/PARN/RPS15A/RPS2/EDC4/SMG6/RPL19/CASC3/RPL27/TOB1/DDX5/TNRC6C/RPL26/RPL17/RPS15/LSM4/UPF1/LSM7/ZFP36/RPS16/EXOSC5/SMG9/RPL13A/RPS11/CNOT3/RPL28/RPL31/SSB/RPL37A/RPS7/ZFP36L2/RPS27A/RPS21/RPL3/TNRC6B/MIRLET7A3/RPL24/RPL32/DHX36/NCBP2/RPL15/RPSA/RPL14/EXOSC7/RPL29/PDE12/RPL34/LSM6/RPS3A/CNOT6L/DCP2/PPP2CA/RPS14/RPS23/TTC37/RPS12/HBS1L/PNLDC1/LSM2/DXO/SKIV2L/RPL10A/CNOT4/PABPC1/AGO2/EXOSC4/LSM1/RPS20/RPL7/RPL30/NCBP1/RPL12/EXOSC2/RPL7A/SECISBP2/RBM8A/RPS8/UPF2/PRPF18/CPEB3/DCPS/TNKS1BP1/RPLP2/RPL27A/RPL6/DCP1B/PAN2/ZFP36L1/RPLP1/RNPS1/CNOT1/EXOSC6/RPL23A/RPL23/NT5C3B/RPL38/CTIF/NANOS3/RPL18A/RPL18/RPS5/DIS3L2/HELZ2/EIF4G1/MLH1/RPL9/ETF1/CNOT8/CNOT6/RPL37/RPS18/RPS10/LSM5/RPL8/CNOT7/PPP2R2A/RPL35",154
"GO:0045047","GO:0045047","protein targeting to ER","90/9953","102/14528",2.7470649536091e-06,2.7470649536091e-06,0.00190139384393932,"RPS27/SRP9/RPL11/RPL22/RPL5/SEC61A2/RPS24/RPS25/RPS13/SPCS2/RPS3/RPLP0/RPS26/RPL41/RPL21/CHMP4A/RPS29/RN7SL1/RN7SL3/SRP14/RPL4/RPS15A/RPS2/ZNF205-AS1/RPL19/RPL27/SRP68/RPL26/RPL17/RPS15/RPS16/RPL13A/RPS11/RPL28/RPL31/RPL37A/RPS7/RPS27A/SNAP25-AS1/CHMP4B/RPS21/RPL3/RPL24/SEC61A1/RPL32/SSR3/SEC62/RPL15/RPSA/RPL14/RPL29/RPL34/RPS3A/SPCS3/SRP72/SRP19/RPS14/SGTB/RPS23/RPS12/RPL10A/TRAM2/SEC61G/RPS20/TRAM1/RPL7/RPL30/RPL12/RPL7A/RPS8/RPLP2/RPL27A/RPL6/RPLP1/RPL23A/RPL23/RPL38/RPL18A/SGTA/RPL18/RPS5/BHLHE40-AS1/SPCS1/RPL9/RPL37/SEC63/RPS18/RPS10/RPL8/RPL35",90
"GO:0019080","GO:0019080","viral gene expression","142/9953","169/14528",2.90198380051428e-06,2.90198380051428e-06,0.00190139384393932,"TARDBP/RPS27/USF1/DHX9/TPR/EIF2D/TRIM11/RPL11/TRIM62/NDC1/JUN/RPL22/GTF2B/RPL5/EIF3A/RPS24/RPS25/RPS13/IFITM3/NUP98/NUP160/POLR2G/RPS3/RPLP0/AAAS/SP1/PCBP2/TARBP2/RPS26/RPL41/HMGA2/NUP107/RPL21/RPS29/SNW1/RPL4/RPS15A/RPS2/TFAP4/MON1B/INPP5K/RPL19/RPL27/SUPT4H1/POLR2A/RPL26/SEH1L/RPL17/SMARCA4/RPS15/ZFP36/RPS16/SUPT5H/RPL13A/RPS11/RPL28/GTF2F1/RPL31/CCNT2/SSB/RPL37A/RPS7/RPS27A/RAE1/RPS21/RRP1B/SMARCB1/EIF3L/RPL3/NUP50/RPL24/SEC13/RPL32/ZNF639/RPL15/RPSA/RPL14/RPL29/LEF1/RPL34/RPS3A/REST/POLR2B/RPS14/NUP155/RPS23/CHD1/RPS12/NUP153/NELFE/TAF11/RPL10A/EIF3B/RPS20/RPL7/RPL30/RPL12/RPL7A/NELFB/HDAC1/RPS8/TRIM8/POU2F3/PSMC3/RPLP2/POLR2L/RPL27A/RPL6/GTF2F2/RPLP1/FURIN/POLR2C/RPL23A/RPL23/RPL38/NUP85/CTDP1/EIF3G/POLR2E/RPL18A/HPN/USF2/POLR2I/RPL18/NUP62/RPS5/NELFCD/EIF3D/NUP210/POLR2H/NELFA/RPL9/NUP54/RPL37/TRIM27/TRIM31/RPS18/RPS10/MDFIC/RPL8/TRIM14/RPL35",142
"GO:0072331","GO:0072331","signal transduction by p53 class mediator","204/9953","251/14528",3.14567277078867e-06,3.14567277078867e-06,0.00190139384393932,"PRMT6/HIPK1/PYHIN1/IFI16/BTG2/MDM4/DYRK3/E2F2/RPL11/EXO1/RPA2/RBBP4/MEAF6/CHD5/RPL5/CDK1/DNA2/DDIT4/TAF3/ANKRD1/ATM/CHEK1/CD44/SSRP1/TMEM109/KAT5/RRP8/RAD9B/RFC5/TRIAP1/RNF34/FOXM1/RHNO1/MDM2/CNOT2/RFC3/POU4F1/AKT1/TTC5/SUPT16H/SNW1/SPRED1/ELL3/PML/AEN/BLM/NUPR1/TFAP4/CDIP1/BRD7/WWOX/USP10/BANP/UBB/RPA1/RFFL/CDK5RAP3/PDK2/DDX5/TP53/CHD3/RPL26/CARM1/STK11/SPRED3/HIPK4/BAX/BCL2L12/PRMT1/CNOT3/BARD1/PRKAG3/SP100/RPS7/MSH2/SPRED2/E2F1/PHF20/TP53RK/PCNA/AURKA/TAF4/DYRK1A/PTTG1IP/CHEK2/GTSE1/TOPBP1/RFC4/ATRIP/SHISA5/FHIT/BRPF1/ING2/CNOT6L/HINT1/CDC25C/TAF7/PLK2/CCNB1/TAF9/RAD17/PAK1IP1/RPF2/PERP/TBP/SOX4/TAF11/MAPK14/MYO6/EEF1E1/CNOT4/TRIM24/HIPK2/CASP2/PAXIP1/HUS1/RPA3/TAF6/RRM2B/NDRG1/BOP1/WRN/KAT6A/SNAI2/NBN/TP53INP1/EHMT1/HNRNPK/RMI1/TAF13/PRKAB2/MUC1/PHLDA3/SFN/SESN2/TAF12/HDAC1/PLK3/GADD45A/NOC2L/TAF5/ANKRD2/USP28/E2F8/TNKS1BP1/MTA2/TAF10/RAD9A/MAPKAPK5/PRKAB1/CDKN1B/ZNF385A/CDK2/NOP2/CHD4/ING4/DYRK2/E2F7/CRADD/RGCC/PPP1R13B/PRMT5/RPS27L/RMI2/PYCARD/RBL2/CNOT1/E2F4/TOP3A/HIC1/CDK5R1/RPL23/HEXIM1/MYBBP1A/PPM1D/AURKB/TAF4B/BCL2/MBD3/BCL3/ARID3A/PLA2R1/BOK/ING5/TPX2/L3MBTL1/SNAI1/CSNK2A1/MIF/MAPK11/TFDP2/MSX1/RAD50/CNOT8/CNOT6/FOXO3/BAG6/CSNK2B/EHMT2/CDK5/PRKAG2/RFC2/CNOT7/RRS1",204
"GO:0072599","GO:0072599","establishment of protein localization to endoplasmic reticulum","93/9953","106/14528",3.3333163900025e-06,3.3333163900025e-06,0.00190139384393932,"RPS27/RAB3GAP2/SRP9/RPL11/RPL22/RPL5/SEC61A2/RPS24/RPS25/RPS13/SPCS2/RPS3/RPLP0/RPS26/RPL41/RPL21/CHMP4A/RPS29/RN7SL1/RN7SL3/SRP14/RPL4/RPS15A/RPS2/ZNF205-AS1/RPL19/RPL27/SRP68/RPL26/RPL17/RPS15/RPS16/RPL13A/RPS11/RPL28/RPL31/RAB3GAP1/RPL37A/RPS7/RPS27A/SNAP25-AS1/CHMP4B/RPS21/RPL3/RPL24/SEC61A1/RPL32/SSR3/SEC62/RPL15/RPSA/RPL14/RPL29/RPL34/RPS3A/SPCS3/SRP72/SRP19/RPS14/SGTB/RPS23/RPS12/RPL10A/TRAM2/SEC61G/RPS20/TRAM1/RPL7/RPL30/RPL12/RPL7A/RYR2/RPS8/RPLP2/RPL27A/RPL6/RPLP1/RPL23A/RPL23/RPL38/RPL18A/SGTA/RPL18/RPS5/BHLHE40-AS1/SPCS1/RPL9/RPL37/SEC63/RPS18/RPS10/RPL8/RPL35",93
