"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045165","GO:0045165","cell fate commitment","158/6578","248/14866",4.01942577332108e-10,4.01942577332108e-10,2.20856868807748e-06,"WNT2B/TBX15/PDPN/ARHGEF2/SLAMF6/PRRX1/PAX7/CDC73/MYOG/SOX13/PROX1/WNT3A/HES5/PTCH2/TAL1/DMRTA2/CHD5/BARHL2/WNT8B/LBX1/FGF8/TCF7L2/FGFR2/NRP1/GATA3/DBX1/PAX6/WT1/RAG2/TBX10/WNT11/TENM4/ASCL1/MYL2/TBX5/TBX3/WNT5B/WNT1/WNT10B/DHH/HOXC10/NEUROD4/STAT6/MYF6/MYF5/SOX1/GSX1/POU4F1/JAG2/MIR208A/FOXA1/BMP4/SIX1/BATF/GSC/BCL11B/RTF1/ONECUT1/RORA/PML/MESP1/NR2F2/SOX8/TBX6/TGFB1I1/CYLD/FOXC2/HNF1B/RARA/WNT3/WNT9B/TBX21/TBX2/TBX4/SOX9/KDM6B/GATA6/ONECUT2/BCL2/APC2/NOTCH3/IL12RB1/ETV2/PAF1/NTF4/GLI2/TBR1/HOXD10/NEUROD1/ERBB4/WNT6/WNT10A/FEV/IHH/MYT1L/SIX2/EPAS1/CYP26B1/ID2/FOXA2/EYA2/CEBPB/MIR133A2/SOX18/TBX1/WNT7B/PPARG/WNT7A/SOX2/EOMES/WNT5A/FEZF2/MITF/SFRP2/GSX2/ATOH1/PITX1/NEUROG1/IL12B/TLX3/FGF10/MEF2C/HEY2/OLIG3/LATS1/DLL1/TRIM15/POU5F1/NOTCH4/TEAD3/IRF4/GCM1/POU3F2/WNT2/WNT16/SMO/GBX1/MNX1/IL6/HOXA2/HOXA11/EVX1/TBX20/POU6F2/GLI3/EBF2/NRG1/FGFR1/SFRP1/PRKDC/PRDM14/EYA1/ESRP1/KLF4/LHX3/GAS1/ROR2/PTCH1",158
"GO:0042391","GO:0042391","regulation of membrane potential","223/6578","376/14866",2.0491647318737e-09,2.0491647318737e-09,5.62981047388459e-06,"KCNA2/ATP1A1/NPPA/DVL1/GJA5/CHRNB2/KCNJ10/NOS1AP/RGS4/ATP1B1/MYOC/GABRD/KCNT2/PRKCZ/MIR181B1/ADORA1/MUL1/KCNH1/KCNK2/CNIH3/PARP1/KCNK1/RYR2/OPRD1/GRIK3/JUN/RNF207/PARK7/GCLM/SLC25A33/KCNIP2/KCNK18/BNIP3/CACNB2/UCN3/ANK3/HTR3B/HTR3A/SCN4B/SCN2B/GRIK4/SCN3B/KCNJ5/IGSF9B/KCNJ11/KCNC1/KCNQ1/CHRNA10/P2RX3/BAD/KCNK4/KCNK7/CNIH2/NPAS4/SHANK2/MTNR1B/SSH1/ATP2A2/CUX2/SLC8B1/P2RX4/CACNB3/KCNH3/KCNA5/SCN8A/KCNMB4/KCNC2/DCN/NALCN/FGF14/AKT1/MIR208A/AKAP6/KCNK10/KCNK13/TCL1A/GABRA5/GABRB3/HCN4/CHRNA3/GRIN2A/CACNA1H/CLN3/STX1B/CBLN1/WWP2/ABAT/PIEZO1/YWHAE/UBB/SEZ6/TRPV1/P2RX5/P2RX1/JUP/KCNH4/HCRT/CNTNAP1/GJC1/CHRNE/CACNA1G/KCNH6/CACNG4/ALOX12/DLG4/GRIN2C/NLGN2/CHRNB1/BAIAP2/PYCR1/DSC2/DSG2/CELF4/PMAIP1/BCL2/NETO1/ADCYAP1/S1PR2/SCN1B/FXYD1/KCNK6/ATP1A3/GRIK5/SH3GL1/GRIN2D/BAX/SLC17A7/MYH14/SHANK1/NTSR2/BIN1/RAB3GAP1/CACNB4/KCNJ3/SCN3A/CHRNA1/SUMO1/NDUFS1/CHRND/FKBP1B/EHD3/KCNK12/NRXN1/BCL2L1/SRC/PANK2/KCNK15/RIMS4/ZMYND8/KCNB1/MIR133A2/NTSR1/CHRNA4/CXADR/KCNE1/CHCHD10/ADORA2A/CACNG2/CACNA1I/TSPO/MAPK8IP2/IGSF11/TMEM108/WNT7A/SLC25A36/HTR3C/HTR3E/KCNH8/MIR26A1/SCN10A/CCK/CACNA1D/ARL6IP5/PPA2/CAMK2D/GABRA4/GABRB1/SNCA/GRID2/GABRA1/GABRP/DRD1/SLC34A1/HCN1/RGS7BP/MEF2C/HEBP2/GRM1/GABBR1/BAK1/KCNK5/KCNK17/SLC25A27/GCLC/DSP/CNR1/SLC26A5/RELN/SLC26A3/NRCAM/GPER1/CFTR/DGKI/KCNH2/CDK5/ABCB5/CACNA2D1/SRI/PPP1R9A/TAC1/RIMS2/KCNQ3/MIR30B/KCNK9/KCNU1/CHRNB3/PIP5KL1/ABL1/KCNT1/GRIN1/CACNA1B/STOML2/NTRK2",223
"GO:0097485","GO:0097485","neuron projection guidance","155/6578","254/14866",4.45867697161162e-08,4.45867697161162e-08,5.47924666407564e-05,"NTNG1/DRAXIN/DVL1/SHC1/SEMA4A/NTRK1/SPTA1/IGSF9/VANGL2/EPHA2/LMX1A/LHX9/LGR6/NFASC/CNTN2/PLXNA2/RAP1GAP/ENAH/WNT3A/EPHA8/LYPLA2/EPHA10/ARTN/USP33/NEXN/AGRN/SEMA4G/FGF8/GFRA1/VAX1/DPYSL4/NRP1/CXCL12/DRGX/PRKCQ/ZSWIM8/GATA3/SLIT1/NCAM1/ROBO3/FEZ1/BDNF/PAX6/SPTBN2/GAB2/LRP1/KIF5A/PLXNC1/NTN4/MYCBP2/EVL/NRXN3/FLRT2/BCL11B/CYFIP1/SPTBN5/NEO1/SEMA4B/NTN3/SIAH1/TUBB3/MAPK7/CDK5R1/LHX1/GRB7/WNT3/MYH10/NTN1/LAMA1/PTPRM/EFNA2/SCN1B/MEGF8/SEMA6B/BSG/NRTN/GLI2/KIF5C/TBR1/CHN1/NRP2/KLF7/EPHA4/GBX2/GPC1/DPYSL5/SOS1/NRXN1/SEMA4F/SEMA4C/SRC/CDH4/YTHDF1/DSCAM/PLXNB2/RPL24/BOC/CNTN6/PLXND1/PIK3CB/PIK3CA/EPHB3/CNTN4/CHL1/PLXNB1/CELSR3/LAMB2/SEMA3F/SEMA3B/WNT5A/FEZF2/ROBO1/EPHA3/EPHA6/POU4F2/PALLD/SLIT2/APBB2/CRMP1/ATOH1/BMPR1B/GFRA3/CSF1R/SLIT3/UNC5A/PDLIM7/GDNF/FYN/TUBB2B/EPHA7/EPHB4/RELN/NRCAM/FEZF1/SMO/ETV1/EPHB6/EPHA1/CDK5/GBX1/HOXA2/GLI3/GRB10/SEMA3C/SEMA3D/DLX5/EXT1/DPYSL2/FZD3/MATN2/LHX2/LHX3/NFIB/SHC3/PTCH1",155
"GO:0007389","GO:0007389","pattern specification process","230/6578","400/14866",4.74045104406396e-08,4.74045104406396e-08,5.47924666407564e-05,"CELSR2/WNT2B/VANGL2/GPR161/TDRD5/PAX7/PLXNA2/WNT3A/C1QA/GREM2/HES5/GRHL3/DMRTA2/RNF207/HES3/WLS/HES4/CTNNBIP1/WNT8B/LBX1/DPCD/FGF8/FBXL15/EMX2/FGFR2/NRP1/CYP26C1/DBX1/PAX6/WT1/ALX4/LRP4/DCHS1/ASCL1/RFX4/TBX5/TBX3/KDM2B/TMED2/LRP6/BHLHE41/WNT1/ACVR1B/RARG/HOXC13/HOXC11/HOXC10/HOXC6/HOXC9/HOXC8/HOXC4/HOXC5/GDF11/MYF6/MYF5/SOX1/CDX2/ALG5/FOXA1/BMP4/SIX1/HIF1A/TTC8/GSC/PCSK6/GREM1/MNS1/ALDH1A2/RNF111/FOXB1/SMAD3/MESP1/NR2F2/TBX6/IRX3/PSKH1/DNAAF1/FOXF1/FOXC2/PLD6/LHX1/HNF1B/PCGF2/TCAP/KAT2A/MEOX1/CCDC103/WNT3/HOXB2/HOXB3/HOXB4/HOXB6/HOXB5/HOXB9/HOXB7/MKS1/TBX2/AXIN2/DNAI2/FOXJ1/RFNG/HES7/TMEM107/TSHZ1/DAND5/PRKACA/APC2/MEGF8/NTF4/C3/PAX8/EN1/GLI2/TBR1/TTC21B/HOXD13/HOXD12/HOXD11/HOXD10/HOXD9/HOXD8/HOXD3/HOXD4/NEUROD1/NRP2/FZD5/ERBB4/WNT6/IHH/GBX2/HES6/TRAF3IP1/IFT172/SIX3/SIX2/OTX1/VAX2/CYP26B1/NOTO/OVOL2/PAX1/FOXA2/MAFB/TCF15/GATA5/SOX18/SIM2/RIPPLY3/TBX1/WNT7B/CELSR1/WNT7A/ZIC1/CCDC39/CHRD/EOMES/TGFBR2/SEMA3F/WNT5A/FEZF2/ROBO1/ARL13B/LEF1/PITX2/SPRY1/INTU/CC2D2A/SFRP2/HAND2/MSX1/GSX2/SHROOM3/BMPR1B/NEUROG1/CDX1/HAND1/MSX2/IRX4/GDNF/FGF10/MEF2C/HEY2/FOXC1/DLL1/PBX2/RING1/SYNGAP1/DAAM2/SRF/RIPPLY2/RELN/WNT2/FEZF1/UNCX/SMO/SMARCD3/MEOX2/SP8/DNAH11/LFNG/HOXA2/HOXA3/HOXA5/HOXA6/HOXA10/HOXA11/EVX1/TBX20/GLI3/PKD1L1/COBL/SEMA3C/GATA4/LRRC6/ARC/FGFR1/SFRP1/PRKDC/ASPH/EYA1/DMRT2/LHX2/LMX1B/C9orf116/LHX3/NRARP/IFT74/ROR2/BARX1/PTCH1",230
"GO:0003013","GO:0003013","circulatory system process","272/6578","484/14866",5.39691789165511e-08,5.39691789165511e-08,5.47924666407564e-05,"AHCYL1/ATP1A1/AGTRAP/NPPA/NPPB/GJA5/S100A1/NPR1/CRP/NOS1AP/RGS4/HSPB7/ATP1B1/RGS2/TNNT2/GPR37L1/ADORA1/REN/CD34/ECE1/AGT/KCNK1/HTR1D/RYR2/CHRM3/PTAFR/GUCA2B/CYP2J2/RNF207/PDE4B/DDAH1/GCLM/CTNNBIP1/KCNIP2/ADRA2A/CACNB2/CXCL12/PRKG1/TACR2/HTR7/MYOF/ARHGAP42/ADM/FXYD2/FXYD6/SCN4B/SCN2B/SCN3B/KCNJ5/KCNJ11/TNNI2/CSRP3/TNNT3/INS/TH/KCNQ1/MYBPC3/HBB/SMTNL1/VEGFB/PDE2A/MTNR1B/ATP2A2/MYL2/P2RX4/CACNA2D4/PDE3A/CACNB3/KCNA5/AVPR1A/GNB3/KCNMB4/NTS/HTR2A/EDNRB/AKT1/MIR208A/MYH6/CTSG/GCH1/SLC8A3/CALM1/CHGA/BDKRB2/BDKRB1/RYR3/C2CD4A/TPM1/SMAD3/CORO2B/HCN4/NR2F2/CACNA1H/CACNG3/ATP2A1/GNAO1/CDH5/E2F4/HSD11B2/FOXC2/ABAT/ABR/YWHAE/SERPINF2/SREBF1/KCNJ12/NOS2/SLC6A4/TRPV1/CACNB1/TCAP/P2RX1/THRA/GJD3/JUP/RAMP2/GJC1/HOXB2/CACNA1G/SCPEP1/MIR21/TBX2/ACE/CACNG4/CACNG1/ALOX12/GAA/GCGR/UTS2R/DSC2/DSG2/PTPRM/YES1/ADCYAP1/ICAM1/PRKACA/TMEM38A/COMP/SCN1B/FXYD3/FXYD7/FXYD1/KCNK6/RYR1/ATP1A3/APOE/PPP1R13L/DMPK/CALM3/SLC8A2/KCNJ14/KLK1/KLK3/KLK2/CACNG6/TNNT1/TNNI3/ROCK2/BIN1/CACNB4/KCNJ3/STAT1/WDR35/SUMO1/CPS1/DES/COL4A3/NPPC/FKBP1B/UCN/EHD3/EPAS1/ID2/KCNIP3/ADRA2B/SNX5/OXT/SRC/KCNK15/CTSZ/EDN3/MIR133A2/NTSR1/OPRL1/CXADR/RCAN1/KCNE1/ADORA2A/HMOX1/CACNG2/PLA2G6/CYB5R3/PPARA/CASR/PPARG/TRPC1/CPA3/WWTR1/P2RY1/MME/PIK3CA/KNG1/UTS2B/THRB/MIR26A1/SCN10A/MYL3/TREX1/GNAI2/CACNA2D2/NISCH/TNNC1/CACNA1D/CACNA2D3/OXTR/ADH5/TACR3/CAMK2D/EDNRA/FGA/CD38/VEGFC/SLIT2/CORIN/NMU/KCNMB1/DRD1/NPR3/ADAMTS16/CARTPT/F2R/F2RL1/ERAP1/FYN/HEY2/SGK1/AKAP12/SOD2/FOXC1/DLL1/GCLC/DSP/CNR1/EPO/PIK3CG/IMMP2L/GPER1/LEP/KEL/KCNH2/NOS3/MEOX2/IL6/NPY/TBX20/RAMP3/CACNA2D1/SRI/TAC1/NCALD/ANGPT1/GATA4/PTP4A3/CYP11B2/SGCZ/EPHX2/CHD7/ASPH/CRH/PTGS1/DBH/CACNA1B",272
"GO:0007411","GO:0007411","axon guidance","154/6578","253/14866",6.22744661440838e-08,6.22744661440838e-08,5.47924666407564e-05,"NTNG1/DRAXIN/DVL1/SHC1/SEMA4A/NTRK1/SPTA1/IGSF9/VANGL2/EPHA2/LMX1A/LHX9/LGR6/NFASC/CNTN2/PLXNA2/RAP1GAP/ENAH/WNT3A/EPHA8/LYPLA2/EPHA10/ARTN/USP33/NEXN/AGRN/SEMA4G/FGF8/GFRA1/VAX1/NRP1/CXCL12/DRGX/PRKCQ/ZSWIM8/GATA3/SLIT1/NCAM1/ROBO3/FEZ1/BDNF/PAX6/SPTBN2/GAB2/LRP1/KIF5A/PLXNC1/NTN4/MYCBP2/EVL/NRXN3/FLRT2/BCL11B/CYFIP1/SPTBN5/NEO1/SEMA4B/NTN3/SIAH1/TUBB3/MAPK7/CDK5R1/LHX1/GRB7/WNT3/MYH10/NTN1/LAMA1/PTPRM/EFNA2/SCN1B/MEGF8/SEMA6B/BSG/NRTN/GLI2/KIF5C/TBR1/CHN1/NRP2/KLF7/EPHA4/GBX2/GPC1/DPYSL5/SOS1/NRXN1/SEMA4F/SEMA4C/SRC/CDH4/YTHDF1/DSCAM/PLXNB2/RPL24/BOC/CNTN6/PLXND1/PIK3CB/PIK3CA/EPHB3/CNTN4/CHL1/PLXNB1/CELSR3/LAMB2/SEMA3F/SEMA3B/WNT5A/FEZF2/ROBO1/EPHA3/EPHA6/POU4F2/PALLD/SLIT2/APBB2/CRMP1/ATOH1/BMPR1B/GFRA3/CSF1R/SLIT3/UNC5A/PDLIM7/GDNF/FYN/TUBB2B/EPHA7/EPHB4/RELN/NRCAM/FEZF1/SMO/ETV1/EPHB6/EPHA1/CDK5/GBX1/HOXA2/GLI3/GRB10/SEMA3C/SEMA3D/DLX5/EXT1/DPYSL2/FZD3/MATN2/LHX2/LHX3/NFIB/SHC3/PTCH1",154
"GO:0003002","GO:0003002","regionalization","189/6578","321/14866",7.28514679995569e-08,7.28514679995569e-08,5.47924666407564e-05,"CELSR2/WNT2B/VANGL2/GPR161/TDRD5/PAX7/PLXNA2/WNT3A/C1QA/GREM2/HES5/DMRTA2/HES3/WLS/HES4/CTNNBIP1/WNT8B/DPCD/FGF8/FBXL15/EMX2/FGFR2/NRP1/CYP26C1/DBX1/PAX6/WT1/ALX4/LRP4/ASCL1/RFX4/TBX3/KDM2B/TMED2/LRP6/BHLHE41/WNT1/RARG/HOXC13/HOXC11/HOXC10/HOXC6/HOXC9/HOXC8/HOXC4/HOXC5/GDF11/MYF6/MYF5/SOX1/CDX2/FOXA1/BMP4/SIX1/GSC/PCSK6/GREM1/MNS1/ALDH1A2/FOXB1/SMAD3/MESP1/NR2F2/TBX6/IRX3/DNAAF1/FOXF1/FOXC2/PLD6/LHX1/HNF1B/PCGF2/TCAP/KAT2A/MEOX1/WNT3/HOXB2/HOXB3/HOXB4/HOXB6/HOXB5/HOXB9/HOXB7/MKS1/AXIN2/FOXJ1/HES7/TMEM107/TSHZ1/PRKACA/MEGF8/NTF4/C3/PAX8/EN1/GLI2/TBR1/TTC21B/HOXD13/HOXD11/HOXD10/HOXD9/HOXD8/HOXD3/HOXD4/NEUROD1/NRP2/FZD5/GBX2/HES6/TRAF3IP1/IFT172/SIX3/SIX2/OTX1/VAX2/CYP26B1/NOTO/OVOL2/PAX1/FOXA2/MAFB/TCF15/GATA5/TBX1/WNT7B/CELSR1/WNT7A/CHRD/EOMES/SEMA3F/WNT5A/FEZF2/ROBO1/ARL13B/LEF1/PITX2/SPRY1/INTU/SFRP2/MSX1/GSX2/BMPR1B/NEUROG1/CDX1/MSX2/GDNF/FGF10/MEF2C/HEY2/FOXC1/DLL1/PBX2/RING1/SRF/RIPPLY2/RELN/WNT2/FEZF1/SMO/SMARCD3/MEOX2/SP8/LFNG/HOXA2/HOXA3/HOXA5/HOXA6/HOXA10/HOXA11/EVX1/TBX20/GLI3/PKD1L1/COBL/SEMA3C/GATA4/ARC/FGFR1/SFRP1/PRKDC/DMRT2/LHX2/LMX1B/LHX3/NRARP/ROR2/BARX1/PTCH1",189
"GO:0034765","GO:0034765","regulation of ion transmembrane transport","240/6578","422/14866",8.68589125562214e-08,8.68589125562214e-08,5.47924666407564e-05,"AMIGO1/AHCYL1/KCNC4/KCNA10/KCNA2/NPPA/LRRC38/PDZK1/GJA5/CTSS/S100A1/KCNJ10/KCNJ9/NOS1AP/RGS4/CLCNKA/CLCNKB/ATP1B1/RGS2/KCNH1/SLC30A1/CNIH3/GJC2/AGT/RYR2/CATSPER4/PTAFR/HPCA/KCNAB2/RNF207/PDE4B/LRRC7/PARK7/KCNIP2/ADRA2A/CACNB2/ANK3/TRPC6/GRIA4/HTR3A/FXYD2/FXYD6/SCN4B/SCN2B/THY1/SCN3B/KCNJ5/KCNJ11/KCNC1/KCNQ1/KCNA4/ANO9/MIR210/TMEM109/AHNAK/KCNK4/CAPN1/KCNK7/CNIH2/TCIRG1/GAL/SHANK2/P2RY6/MTNR1B/TESC/CACNA2D4/CACNB3/KCNH3/KCNA5/SCN8A/CD63/IFNG/PTPN6/KCNC2/NALCN/FGF14/METTL21C/AKT1/REM2/AKAP6/HSPA2/KCNK10/KCNK13/CALM1/BDKRB1/CHP1/GNB5/MYO5A/NOX5/HCN4/RASGRF1/GRIN2A/CACNA1H/SHISA9/ARL6IP1/CACNG3/PDPK1/GSG1L/ATP2A1/CD19/RRAD/WWP2/KCNG4/JPH3/PIRT/SHISA6/YWHAE/MIR212/KCNJ12/CACNB1/STAC2/HAP1/KCNH4/WNK4/MINK1/CACNA1G/MIR21/KCNH6/CACNG4/CACNG1/KCNJ16/DLG4/NLGN2/KCNAB3/DHRS7C/NETO1/DNM2/PRKACA/TMEM38A/F2RL3/JSRP1/SCN1B/FXYD3/FXYD5/FXYD7/FXYD1/HAMP/KCNK6/ACTN4/CALM3/KCNJ14/BAX/KCNA7/KCNC3/SHANK1/CACNG6/SHISA7/KCNF1/DPP10/BIN1/CACNB4/KCNJ3/SCN3A/SESTD1/KCNS3/HECW2/SUMO1/FKBP1B/EHD3/PRKCE/KCNK12/KCNIP3/REM1/KCNK15/KCNS1/MMP9/KCNB1/KCNG1/EDN3/MIR133A2/NTSR1/KCNQ2/OPRL1/KCNE1/CLIC6/KCNJ6/CHCHD10/CACNG2/PLA2G6/CACNA1I/SHISA8/MAPK8IP2/TRPC1/CLCN2/KCNH8/STAC/MIR26A1/OXSR1/SCN10A/CACNA2D2/TLR9/CACNA1D/CACNA2D3/ARL6IP5/CAMK2D/SNCA/KCNMB1/DRD1/SLC34A1/HCN1/F2R/MEF2C/FYN/KCNK5/KCNK17/EPO/SLC26A5/RELN/PIK3CG/GPER1/CFTR/KEL/KCNH2/DPP6/TWIST1/NPSR1/HECW1/RAMP3/DNAJC30/CACNA2D1/SRI/KCNV1/KCNQ3/ARC/KCNU1/LYN/CHD7/CRH/KCNB2/JPH1/GEM/KCNS2/STOM/ABL1/CLIC3/GRIN1/LRRC26/CACNA1B/DAPK1/WNK2",240
"GO:0008015","GO:0008015","blood circulation","267/6578","476/14866",8.97462815667561e-08,8.97462815667561e-08,5.47924666407564e-05,"AHCYL1/ATP1A1/AGTRAP/NPPA/NPPB/GJA5/S100A1/NPR1/CRP/NOS1AP/RGS4/HSPB7/ATP1B1/RGS2/TNNT2/GPR37L1/ADORA1/REN/CD34/ECE1/AGT/KCNK1/HTR1D/RYR2/CHRM3/PTAFR/GUCA2B/CYP2J2/RNF207/PDE4B/DDAH1/GCLM/CTNNBIP1/KCNIP2/ADRA2A/CACNB2/CXCL12/PRKG1/TACR2/HTR7/MYOF/ARHGAP42/ADM/FXYD2/FXYD6/SCN4B/SCN2B/SCN3B/KCNJ5/KCNJ11/TNNI2/CSRP3/TNNT3/INS/TH/KCNQ1/MYBPC3/HBB/SMTNL1/VEGFB/PDE2A/MTNR1B/ATP2A2/MYL2/P2RX4/CACNA2D4/PDE3A/CACNB3/KCNA5/AVPR1A/GNB3/KCNMB4/NTS/HTR2A/EDNRB/AKT1/MIR208A/MYH6/CTSG/GCH1/SLC8A3/CALM1/CHGA/BDKRB2/BDKRB1/RYR3/C2CD4A/TPM1/SMAD3/CORO2B/HCN4/NR2F2/CACNA1H/CACNG3/ATP2A1/GNAO1/CDH5/E2F4/HSD11B2/FOXC2/ABAT/ABR/YWHAE/SERPINF2/SREBF1/KCNJ12/NOS2/SLC6A4/TRPV1/CACNB1/TCAP/P2RX1/THRA/GJD3/JUP/RAMP2/GJC1/HOXB2/CACNA1G/SCPEP1/MIR21/TBX2/ACE/CACNG4/CACNG1/ALOX12/GAA/GCGR/UTS2R/DSC2/DSG2/PTPRM/YES1/ADCYAP1/ICAM1/PRKACA/TMEM38A/COMP/SCN1B/FXYD3/FXYD7/FXYD1/KCNK6/RYR1/ATP1A3/APOE/PPP1R13L/DMPK/CALM3/SLC8A2/KCNJ14/KLK1/KLK3/KLK2/CACNG6/TNNT1/TNNI3/ROCK2/BIN1/CACNB4/KCNJ3/STAT1/WDR35/SUMO1/CPS1/DES/COL4A3/NPPC/FKBP1B/UCN/EHD3/EPAS1/ID2/KCNIP3/ADRA2B/SNX5/OXT/SRC/KCNK15/CTSZ/EDN3/MIR133A2/NTSR1/OPRL1/CXADR/RCAN1/KCNE1/ADORA2A/HMOX1/CACNG2/PLA2G6/CYB5R3/PPARA/CASR/PPARG/TRPC1/CPA3/P2RY1/MME/PIK3CA/KNG1/UTS2B/THRB/MIR26A1/SCN10A/MYL3/CACNA2D2/NISCH/TNNC1/CACNA1D/CACNA2D3/OXTR/ADH5/TACR3/CAMK2D/EDNRA/FGA/CD38/VEGFC/SLIT2/CORIN/NMU/KCNMB1/DRD1/NPR3/ADAMTS16/CARTPT/F2R/F2RL1/ERAP1/HEY2/SGK1/AKAP12/SOD2/FOXC1/DLL1/GCLC/DSP/CNR1/EPO/PIK3CG/IMMP2L/GPER1/LEP/KEL/KCNH2/NOS3/MEOX2/IL6/NPY/TBX20/CACNA2D1/SRI/TAC1/NCALD/ANGPT1/GATA4/PTP4A3/CYP11B2/SGCZ/EPHX2/CHD7/ASPH/CRH/PTGS1/DBH/CACNA1B",267
"GO:0006836","GO:0006836","neurotransmitter transport","146/6578","244/14866",5.87066764083275e-07,5.87066764083275e-07,0.000295459968881319,"KCNC4/SYT6/NPPA/DVL1/SV2A/SNAPIN/CHRNB2/SYT11/KCNJ10/FCER1G/RGS4/GLUL/RGS2/SYT2/PPFIA4/SLC30A1/SLC6A9/RAB3B/SLC1A7/PARK7/SLC18A2/CACNB2/GAD2/CHAT/SLC18A3/TACR2/HSPA8/SYT8/SLC6A5/TH/SLC17A6/SLC1A2/HBB/SYT7/NRXN2/PPFIA1/SLC25A22/SLC17A8/ATP2A2/RPH3A/STX2/SLC6A12/SLC6A13/SLC38A1/KCNMB4/PPFIA2/TNFSF11/HTR2A/TRIM9/VPS18/SNAP23/CPLX3/CHRNA3/BAIAP3/ARL6IP1/SYNGR3/PRRT2/DOC2A/STX1B/STX4/ABAT/GIT1/SLC6A4/NF1/P2RX1/HCRT/ITGB3/SYT4/CPLX4/ADCYAP1/GIPC1/UNC13A/RAB3A/GRIK5/CALM3/NAPA/SLC6A16/SLC17A7/PRKCG/SYT5/BRSK1/RAB3GAP1/GAD1/PNKD/OTOF/PREPL/NRXN1/SLC32A1/RIMS4/HRH3/NTSR1/CHRNA4/SNAP29/ADORA2A/SYN3/SLC6A11/SLC6A1/SYN2/SNX4/TRH/WNT7A/SLC6A6/PFN2/P2RY1/RAB5A/SLC6A20/CACNA1D/ERC2/ARL6IP5/STX19/SNCA/SLC6A19/SLC6A18/CSF2/SLC6A3/DRD1/SLC1A3/GDNF/SV2C/MEF2C/MCTP1/DTNBP1/SLC22A3/SLC44A4/GRM4/SLC29A1/CNR1/GPER1/CADPS2/DGKI/CDK5/PTPRN2/ADCY1/PPP1R9A/SLC25A13/RIMS2/SCRIB/CLN8/CHRNB3/LYN/CRH/STXBP1/TOR1A/CACNA1B/APBA1/SYK",146
