"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003299","GO:0003299","muscle hypertrophy in response to stress","15/4690","28/13811",0.0254860914625941,0.0254860914625941,0.282644551690426,"ATP2A2/ATP2B4/BMP10/CAMTA2/HDAC4/INPP5F/LMNA/MEF2C/MIR199A1/MIR199A2/MIR25/NPPA/PPP3CA/SMAD3/TCAP",15
"GO:0014898","GO:0014898","cardiac muscle hypertrophy in response to stress","15/4690","28/13811",0.0254860914625941,0.0254860914625941,0.282644551690426,"ATP2A2/ATP2B4/BMP10/CAMTA2/HDAC4/INPP5F/LMNA/MEF2C/MIR199A1/MIR199A2/MIR25/NPPA/PPP3CA/SMAD3/TCAP",15
"GO:0036003","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","13/4690","24/13811",0.0330092933180318,0.0330092933180318,0.318131484553663,"ATF3/ATF4/ATF6B/CEBPB/CHD6/CREB3L3/DDIT3/HSF1/HSF4/MUC1/NFE2L2/SESN2/VEGFA",13
"GO:0043620","GO:0043620","regulation of DNA-templated transcription in response to stress","45/4690","105/13811",0.0352782376005743,0.0352782376005743,0.324492039665311,"ARNT/ATF3/ATF4/ATF6B/BCLAF1/CEBPB/CHD6/CHEK1/CREB3L3/CREBBP/CUL2/DDIT3/DNAJB1/E2F4/EGLN2/EP300/HIF1AN/HMOX1/HSF1/HSF4/LIMD1/MUC1/NCK2/NFE2L2/PSMA1/PSMA7/PSMB1/PSMB4/PSMB9/PSMC3/PSMC5/PSMD12/PSMD14/PSMD6/PSMD8/RELA/RGS14/RPS6KA1/SESN2/SIRT2/STOX1/TMBIM6/UBA52/VEGFA/VHL",45
"GO:0043555","GO:0043555","regulation of translation in response to stress","9/4690","17/13811",0.083786462116173,0.083786462116173,0.466551097442372,"ATF4/EIF2AK1/EIF2AK2/EIF2AK4/NCK2/PPP1CA/PPP1R15A/RPS6KA1/SESN2",9
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","91/4690","238/13811",0.0915378602926943,0.0915378602926943,0.485816508971076,"ACADVL/ARFGAP1/ATF3/ATF4/ATF6B/ATP2A1/ATP2A2/ATP6V0D1/AUP1/BAG6/BBC3/BCL2/CALR/CANX/CCL2/CDK5RAP3/CEBPB/COPS5/CREB3/CREB3L3/CTDSP2/CUL7/CXXC1/DAB2IP/DDIT3/DERL3/DNAJB14/DNAJB2/EDEM1/EIF2AK2/EIF2AK4/EIF2B5/EP300/ERN1/ERP27/EXTL2/EXTL3/FBXO6/FGF21/FLOT1/GET4/GORASP2/GRINA/GSK3A/HDGF/HERPUD1/HERPUD2/HM13/HSP90B1/HYOU1/KDELR3/LMNA/MAN1B1/MIR200C/NCK2/NFE2L1/NFE2L2/NPLOC4/P4HB/PARP16/PDIA4/PDIA6/PIK3R2/PLA2G4B/PLA2G6/PMAIP1/PPP1R15A/PPP2R5B/RNF103/RNF121/SERP1/SERP2/SESN2/SGTA/SHC1/STUB1/SULT1A3/SYVN1/TLN1/TMBIM6/TMEM129/TMEM259/TMUB1/TOR1A/TRIM25/UBE2J2/UBE4B/UBXN1/UFC1/WIPI1/XBP1",91
"GO:0043618","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","41/4690","101/13811",0.0965917988179788,0.0965917988179788,0.494603397907073,"ARNT/ATF3/ATF4/ATF6B/CEBPB/CHD6/CHEK1/CREB3L3/CREBBP/CUL2/DDIT3/DNAJB1/E2F4/EGLN2/EP300/HIF1AN/HMOX1/HSF1/HSF4/LIMD1/MUC1/NCK2/NFE2L2/PSMA1/PSMA7/PSMB1/PSMB4/PSMB9/PSMC3/PSMC5/PSMD12/PSMD14/PSMD6/PSMD8/SESN2/SIRT2/STOX1/TMBIM6/UBA52/VEGFA/VHL",41
"GO:1903242","GO:1903242","regulation of cardiac muscle hypertrophy in response to stress","8/4690","15/13811",0.0970084298311457,0.0970084298311457,0.494603397907073,"ATP2B4/BMP10/LMNA/MIR199A1/MIR199A2/MIR25/PPP3CA/SMAD3",8
"GO:0043619","GO:0043619","regulation of transcription from RNA polymerase II promoter in response to oxidative stress","6/4690","11/13811",0.131604146106037,0.131604146106037,0.558985341823246,"ARNT/ATF4/CHD6/HMOX1/NFE2L2/SESN2",6
"GO:0043558","GO:0043558","regulation of translational initiation in response to stress","7/4690","14/13811",0.161684526726717,0.161684526726717,0.61527418017429,"ATF4/EIF2AK1/EIF2AK2/EIF2AK4/NCK2/PPP1CA/PPP1R15A",7
"GO:1900408","GO:1900408","negative regulation of cellular response to oxidative stress","18/4690","43/13811",0.174394906616343,0.174394906616343,0.643814345710147,"AKT1/ATF4/ATG7/FZD1/GPR37L1/HSPB1/HTRA2/IL10/INS/MIR132/MIR21/MIRLET7B/NFE2L2/NOL3/PDE8A/PYCR1/TRAP1/TSC1",18
"GO:1902175","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","10/4690","22/13811",0.179234669230823,0.179234669230823,0.651087352221513,"AKT1/FBXW7/HSPB1/HTRA2/INS/NFE2L2/NOL3/P4HB/SOD1/TRAP1",10
"GO:0051403","GO:0051403","stress-activated MAPK cascade","87/4690","236/13811",0.188592077060707,0.188592077060707,0.65158590238936,"ADORA2B/AGT/AKT1/ANKRD6/BIRC7/CCM2/CCR7/CD27/CDC42EP5/COPS5/CRKL/CUL1/DAB2IP/DAXX/DBNL/DLG1/DUSP10/DVL2/EIF2AK2/EPHB1/ERN1/FGD2/FLT4/FZD5/GADD45A/GADD45B/GPS1/GPS2/GSTP1/HDAC3/HRAS/IKBKB/IRAK2/ITCH/LTBR/MAP2K1/MAP2K3/MAP3K11/MAP3K2/MAP3K3/MAP3K6/MAP3K8/MAP4K2/MAP4K4/MAPK1/MAPK11/MAPK8IP3/MDFIC/MEN1/MFHAS1/MIR181A1/MIR181B1/MIR181D/MYC/NCOR1/NFKB1/NOD1/NOD2/PAFAH1B1/PTK2B/PYCARD/RASGRP1/RASSF2/RELL2/SEMA4C/SERPINF2/SH2D3A/SH3RF1/SH3RF3/SIRPA/SLAMF1/SPHK1/TIAM1/TLR9/TNF/TNFRSF11A/TNIP2/TRAF4/UBA52/UBE2N/UBE2V1/UNC5CL/VEGFA/ZC3H12A/ZFP36/ZFP36L1/ZMYND11",87
"GO:0097201","GO:0097201","negative regulation of transcription from RNA polymerase II promoter in response to stress","6/4690","12/13811",0.190380729202861,0.190380729202861,0.65158590238936,"DNAJB1/HIF1AN/NCK2/SIRT2/TMBIM6/VHL",6
"GO:0051497","GO:0051497","negative regulation of stress fiber assembly","9/4690","20/13811",0.207428794769319,0.207428794769319,0.67675516719226,"ARAP1/CLASP2/CORO2B/INPP5K/MIR21/PFN1/S1PR1/TACSTD2/WASF2",9
"GO:0006979","GO:0006979","response to oxidative stress","134/4690","373/13811",0.223642027670813,0.223642027670813,0.686470681794128,"ADPRHL2/AGAP3/AIF1/AKT1/ALDH3B1/APEX1/APOA4/APOE/ARNT/ATF4/ATG7/ATP13A2/ATP2A2/BAD/BCL2/C19orf12/CAPN2/CCR7/CDK2/CFLAR/CHD6/CRK/CYBA/CYGB/CYP2E1/DHCR24/DHFR/DIABLO/DNM2/EPX/ERCC3/FBXW7/FER/FZD1/GCLM/GLRX2/GPR37L1/GPX2/GPX3/GPX4/GPX7/GSR/GSTP1/HMOX1/HMOX2/HNRNPD/HNRNPM/HSF1/HSPA1B/HSPB1/HTRA2/HYAL1/HYAL2/IDH1/IL10/IL18RAP/INS/KRT1/LCN2/LDHA/LPO/MAPK1/MBL2/MGAT3/MGST1/MICB/MIR132/MIR21/MIR34A/MIRLET7B/MMP14/MPO/MSRB3/NCF2/NCF4/NDUFA6/NDUFS2/NDUFS8/NFE2L1/NFE2L2/NME2/NOL3/NUDT1/NUDT15/P4HB/PDE8A/PDGFRB/PDK1/PDLIM1/PKD2/PLA2R1/PLK3/PNKP/PPIF/PRDX3/PRDX5/PRDX6/PRKAA1/PRKCD/PRKD1/PRNP/PSIP1/PTGS1/PTK2B/PTPRN/PXN/PYCR1/PYCR2/RELA/RGS14/RIPK3/RWDD1/SDC1/SESN2/SIRPA/SIRT2/SLC25A24/SOD1/SPHK1/SRC/STAR/STK24/STOX1/STX2/TMEM161A/TNF/TOR1A/TRAP1/TREX1/TSC1/TXNRD2/UCP3/ZC3H12A/ZNF580",134
"GO:1905898","GO:1905898","positive regulation of response to endoplasmic reticulum stress","13/4690","31/13811",0.224413157294823,0.224413157294823,0.686470681794128,"BAG6/DAB2IP/DDIT3/EDEM1/ERN1/HERPUD1/NCK2/NFE2L2/PMAIP1/PPP1R15A/SGTA/TMEM259/XBP1",13
"GO:1903202","GO:1903202","negative regulation of oxidative stress-induced cell death","17/4690","42/13811",0.230325915895162,0.230325915895162,0.693686517772283,"AKT1/ATF4/ATG7/FZD1/GPR37L1/HSPB1/HTRA2/IL10/INS/MIR21/MIRLET7B/NFE2L2/NOL3/PDE8A/PYCR1/TRAP1/TSC1",17
"GO:0034405","GO:0034405","response to fluid shear stress","14/4690","34/13811",0.236521346916349,0.236521346916349,0.705710124065335,"AKT1/CSF2/HDAC3/MEF2C/MTSS1/NFE2L2/P2RX7/PDGFRB/PKD1/PKD2/PTK2B/SRC/TGFB1/TGFB3",14
"GO:1902883","GO:1902883","negative regulation of response to oxidative stress","18/4690","45/13811",0.239591433819785,0.239591433819785,0.706167067021368,"AKT1/ATF4/ATG7/FZD1/GPR37L1/HSPB1/HTRA2/IL10/INS/MIR132/MIR21/MIRLET7B/NFE2L2/NOL3/PDE8A/PYCR1/TRAP1/TSC1",18
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","15/4690","37/13811",0.247536004071703,0.247536004071703,0.720801434879211,"AKT1/BCL2/DIABLO/FBXW7/HSPB1/HTRA2/INS/NFE2L2/NOL3/P4HB/PDK1/PRKCD/SOD1/STK24/TRAP1",15
"GO:0034599","GO:0034599","cellular response to oxidative stress","90/4690","250/13811",0.266097851532613,0.266097851532613,0.734122805065528,"ADPRHL2/AGAP3/AIF1/AKT1/ALDH3B1/APEX1/APOA4/ARNT/ATF4/ATG7/ATP13A2/ATP2A2/BCL2/CDK2/CFLAR/CHD6/CRK/CYBA/DHFR/DIABLO/DNM2/FBXW7/FER/FZD1/GLRX2/GPR37L1/GPX2/GPX3/GPX7/GSR/GSTP1/HMOX1/HNRNPD/HSF1/HSPA1B/HSPB1/HTRA2/IL10/IL18RAP/INS/LCN2/MAPK1/MGAT3/MGST1/MIR132/MIR21/MIR34A/MIRLET7B/MPO/MSRB3/NCF2/NCF4/NFE2L1/NFE2L2/NME2/NOL3/P4HB/PDE8A/PDK1/PKD2/PLA2R1/PPIF/PRDX3/PRDX5/PRDX6/PRKAA1/PRKCD/PRKD1/PXN/PYCR1/PYCR2/RELA/RIPK3/RWDD1/SESN2/SIRPA/SIRT2/SLC25A24/SOD1/SPHK1/SRC/STK24/TMEM161A/TNF/TRAP1/TREX1/TSC1/TXNRD2/ZC3H12A/ZNF580",90
"GO:1902176","GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","7/4690","16/13811",0.28057908726819,0.28057908726819,0.750037784377618,"AKT1/HSPB1/HTRA2/INS/NFE2L2/NOL3/TRAP1",7
"GO:1902236","GO:1902236","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","7/4690","16/13811",0.28057908726819,0.28057908726819,0.750037784377618,"CREB3/GRINA/HERPUD1/HYOU1/SYVN1/TMBIM6/XBP1",7
"GO:1900407","GO:1900407","regulation of cellular response to oxidative stress","24/4690","63/13811",0.284050521758521,0.284050521758521,0.755608129512678,"AKT1/ATF4/ATG7/DHFR/FBXW7/FZD1/GPR37L1/HSPB1/HTRA2/IL10/INS/MIR132/MIR21/MIR34A/MIRLET7B/NFE2L2/NOL3/P4HB/PDE8A/PYCR1/SOD1/TNF/TRAP1/TSC1",24
"GO:0043149","GO:0043149","stress fiber assembly","32/4690","86/13811",0.29708552260741,0.29708552260741,0.765923450114442,"ARAP1/ARHGEF15/CLASP2/CORO2B/ELN/FHOD1/GPR65/INPP5K/ITGB5/LIMK1/LPAR1/MIR21/PFN1/PPM1F/PTK2B/PXN/RAC1/RAPGEF3/RGCC/S100A10/S1PR1/SERPINF2/SH3PXD2B/SMAD3/SRC/SRF/SYNPO2L/TACSTD2/TGFB3/TSC1/WASF2/ZYX",32
