"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007389","GO:0007389","pattern specification process","7/56","400/14866",0.000721051871151793,0.000721051871151793,0.278028282869516,"EMX2/HOXC8/HOXC4/FOXF1/IFT172/GATA5/SIM2",7
"GO:0090494","GO:0090494","dopamine uptake","2/56","11/14866",0.000750042574542444,0.000750042574542444,0.278028282869516,"RAB3B/SNCA",2
"GO:0090493","GO:0090493","catecholamine uptake","2/56","12/14866",0.000897876184569865,0.000897876184569865,0.278028282869516,"RAB3B/SNCA",2
"GO:0003002","GO:0003002","regionalization","6/56","321/14866",0.00126657408054094,0.00126657408054094,0.278028282869516,"EMX2/HOXC8/HOXC4/FOXF1/IFT172/GATA5",6
"GO:0032225","GO:0032225","regulation of synaptic transmission, dopaminergic","2/56","15/14866",0.00141811451289707,0.00141811451289707,0.278028282869516,"RAB3B/SNCA",2
"GO:0072189","GO:0072189","ureter development","2/56","16/14866",0.00161679000586503,0.00161679000586503,0.278028282869516,"EMX2/FOXF1",2
"GO:0060644","GO:0060644","mammary gland epithelial cell differentiation","2/56","17/14866",0.00182793991160357,0.00182793991160357,0.278028282869516,"IRF6/FOXF1",2
"GO:0051580","GO:0051580","regulation of neurotransmitter uptake","2/56","18/14866",0.00205147082505662,0.00205147082505662,0.278028282869516,"RAB3B/SNCA",2
"GO:0006906","GO:0006906","vesicle fusion","3/56","77/14866",0.00304090770123708,0.00304090770123708,0.329757348973964,"STX8/SNCA/TAPBP",3
"GO:0098810","GO:0098810","neurotransmitter reuptake","2/56","23/14866",0.00335160654103907,0.00335160654103907,0.329757348973964,"RAB3B/SNCA",2
"GO:0090174","GO:0090174","organelle membrane fusion","3/56","82/14866",0.00363303095763035,0.00363303095763035,0.329757348973964,"STX8/SNCA/TAPBP",3
"GO:0001963","GO:0001963","synaptic transmission, dopaminergic","2/56","25/14866",0.00395511484270309,0.00395511484270309,0.329757348973964,"RAB3B/SNCA",2
"GO:0060021","GO:0060021","roof of mouth development","3/56","85/14866",0.0040197959087192,0.0040197959087192,0.329757348973964,"IRF6/IFT172/MSC",3
"GO:0016050","GO:0016050","vesicle organization","5/56","287/14866",0.00442923878035769,0.00442923878035769,0.329757348973964,"AQP11/ZNF385A/STX8/SNCA/TAPBP",5
