"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032543","GO:0032543","mitochondrial translation","51/2946","120/14866",1.08027564701645e-08,1.08027564701645e-08,6.33837521733654e-05,"WARS2/AURKAIP1/MRPS21/TARS2/DAP3/IARS2/MRPL55/MRPL37/MRPL17/YARS2/SHMT2/TSFM/MRPL51/MTIF3/OXA1L/MRPL52/MRPS11/MRPL46/NGRN/TUFM/COA3/C1QBP/MRPS7/MRPL4/GADD45GIP1/MPV17L2/NDUFA7/FASTKD2/MRPL53/PTCD3/MRPL35/MRPL40/MRPL3/GFM1/NSUN3/RPUSD3/NOA1/MRPS18C/MRPL22/MRPS36/GFM2/FASTKD3/UQCC2/MRPS18A/MRPL14/AARS2/MRPL32/MRPL13/MRPS28/MRPL50/MRRF",51
"GO:0140053","GO:0140053","mitochondrial gene expression","53/2946","141/14866",6.94960217864723e-07,6.94960217864723e-07,0.00203879381809367,"WARS2/AURKAIP1/MRPS21/TARS2/DAP3/IARS2/MRPL55/MRPL37/SUPV3L1/MRPL17/YARS2/SHMT2/TSFM/MRPL51/MTIF3/OXA1L/MRPL52/MRPS11/MRPL46/NGRN/TUFM/COA3/C1QBP/MRPS7/MRPL4/GADD45GIP1/MPV17L2/NDUFA7/FASTKD2/MRPL53/PTCD3/MRPL35/MRPL40/CHCHD10/MRPL3/GFM1/NSUN3/RPUSD3/NOA1/MRPS18C/MRPL22/MRPS36/GFM2/FASTKD3/UQCC2/MRPS18A/MRPL14/AARS2/MRPL32/MRPL13/MRPS28/MRPL50/MRRF",53
"GO:0000280","GO:0000280","nuclear division","104/2946","358/14866",1.46475262683656e-05,1.46475262683656e-05,0.0286474776911823,"PSRC1/AURKAIP1/SHCBP1L/KIF14/CCSAP/CEP85/GPR3/WRAP73/AGO4/CDCA8/KIF2C/NDC1/PHF13/BUB3/BCCIP/IGF2/INS/PSMD13/BTBD18/SYCP3/CDKN1B/RAN/EPS8/RACGAP1/ESPL1/AAAS/NCAPD2/PHB2/RB1/TDRD9/CCNB1IP1/CHMP4A/FANCM/PRC1/SH2B1/DPEP3/TOM1L2/RAD51D/CDC6/PSMC3IP/TUBG1/CNTD1/NFE2L1/PHF23/SPHK1/CHMP1B/CEP192/NDC80/CTDP1/SYCE2/CALR/AKAP8/MAU2/DAPK3/TGFB1/DMRTC2/CCDC155/UBE2S/INSR/GEN1/OBSL1/TGFA/M1AP/NCAPH/RAD21L1/HIRA/LIF/PDXP/MEI1/SYCE3/FANCD2/SPICE1/STAG1/SMC4/TOP2B/MLH1/KLHDC8B/RNF212/EGF/MAD2L1/MAP9/PTTG2/PDS5A/HELQ/RAD50/DUSP1/CCNB1/ANKRD31/BAG6/MSH5/HSPA1A/HSPA1B/KIFC1/MAD2L1BP/FIGNL1/PINX1/DSCC1/MTBP/NSMCE2/HSF1/RRS1/CCNE2/RMI1/CKS2",104
"GO:0048285","GO:0048285","organelle fission","109/2946","392/14866",7.0385539065586e-05,7.0385539065586e-05,0.0807352923785996,"PSRC1/AURKAIP1/PEX11B/SHCBP1L/KIF14/CCSAP/CEP85/GPR3/WRAP73/AGO4/CDCA8/KIF2C/NDC1/PHF13/BUB3/BCCIP/BNIP3/IGF2/INS/PSMD13/BTBD18/SYCP3/CDKN1B/RAN/EPS8/DNM1L/RACGAP1/ESPL1/AAAS/NCAPD2/PHB2/RB1/TDRD9/CCNB1IP1/CHMP4A/FANCM/PRC1/SH2B1/DPEP3/TOM1L2/RAD51D/CDC6/PSMC3IP/TUBG1/CNTD1/NFE2L1/PHF23/SPHK1/CHMP1B/CEP192/NDC80/CTDP1/SYCE2/CALR/AKAP8/MAU2/DAPK3/TGFB1/DMRTC2/CCDC155/UBE2S/INSR/GEN1/OBSL1/TGFA/M1AP/NCAPH/RAD21L1/HIRA/LIF/PDXP/MIEF1/MEI1/SYCE3/FANCD2/SPICE1/STAG1/SMC4/OPA1/TOP2B/MLH1/KLHDC8B/RNF212/EGF/MAD2L1/MAP9/PTTG2/PDS5A/HELQ/RAD50/DUSP1/CCNB1/ANKRD31/BAG6/MSH5/HSPA1A/HSPA1B/KIFC1/MAD2L1BP/FIGNL1/PINX1/DSCC1/MTBP/NSMCE2/HSF1/RRS1/CCNE2/RMI1/CKS2",109
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","105/2946","377/14866",8.84289322110342e-05,8.84289322110342e-05,0.0807352923785996,"EXOSC10/WDR3/RPS27/ADAR/RRNAD1/ISG20L2/MRTO4/NVL/URB2/HEATR1/ZNF593/EIF3I/AGO4/ERI3/RPS8/RPS24/FDXACB1/EIF3M/WDR74/RRP8/CLNS1A/PWP1/SART3/DDX54/DHX37/DDX47/RAN/NOC4L/DDX51/STRAP/SCAF11/DDX23/NOP2/EMG1/SNRPF/EXOSC8/NUFIP1/NGDN/IMP3/MRPS11/TRAF7/LUC7L/CD2BP2/NOL3/PRPF8/TSR1/RPL23A/UTP6/NLE1/PELP1/C1QBP/SRSF1/MRPS7/SENP3/USP36/RIOK3/KRI1/MPV17L2/LSM4/SF3A2/POP4/FBL/EXOSC5/RPS19/SNRPD2/RPS28/WDR18/WDR75/FASTKD2/AAMP/SNRPG/USP39/SNRNP200/XRN2/AAR2/SRSF6/PRPF6/SNRPD3/EIF3L/RPL3/ISY1/USP4/RBM5/NSUN3/GAR1/ABCE1/SDAD1/GEMIN5/MRPL22/NPM1/TAF9/UTP15/NSA2/PAK1IP1/ABT1/DDX39B/WDR46/RPS10/EIF4H/DCAF13/EXOSC4/BOP1/RRS1/ERI1/RPS6",105
"GO:0070125","GO:0070125","mitochondrial translational elongation","31/2946","81/14866",9.15195521457904e-05,9.15195521457904e-05,0.0807352923785996,"AURKAIP1/MRPS21/DAP3/MRPL55/MRPL37/MRPL17/TSFM/MRPL51/OXA1L/MRPL52/MRPS11/MRPL46/TUFM/MRPS7/MRPL4/GADD45GIP1/MRPL53/PTCD3/MRPL35/MRPL40/MRPL3/GFM1/MRPS18C/MRPL22/MRPS36/MRPS18A/MRPL14/MRPL32/MRPL13/MRPS28/MRPL50",31
"GO:0022411","GO:0022411","cellular component disassembly","129/2946","482/14866",0.000106379812429467,0.000106379812429467,0.0807352923785996,"PEX14/DFFA/MFN2/AURKAIP1/LIX1L/MRPS21/CTSK/SNAPIN/HAX1/DAP3/LAMC1/CAPZB/WNT3A/MRPL55/CCSAP/DFFB/KIF2C/PLK3/MRPL37/BNIP3/DDIT4/HSPA8/ETS1/MARK2/MRPL17/C12orf65/EPS8/DNM1L/WNT1/NCKAP5L/SMARCD1/LIMA1/NFE2/AVIL/MRPL51/IRAK3/APAF1/MTIF3/LCP1/KLC1/SUPT16H/OXA1L/MRPL52/MMP14/HIF1A/ATG2B/SPTBN5/ST20/MRPS11/MRPL46/GABARAPL3/CLEC16A/GSPT1/PRKCB/MAP1LC3B/SREBF1/DVL2/PHF23/GABARAP/CTDNEP1/EIF5A/MRPS7/TP53/USP36/WDR45B/CHMP1B/MRPL4/GADD45GIP1/MAP1S/HPN/SPTBN4/TGFB1/SH3GL1/KLK2/KLK4/INSR/DPP4/BOK/ADD2/DCTN1/MRPL53/HTRA2/VAMP8/PTCD3/MRPL35/CHMP3/NAPB/MMP9/MRPL40/MMP11/CHCHD10/SMARCB1/PDXP/SREBF2/ATG3/GSK3B/KPNA1/MRPL3/EXOG/KIF9/WDR1/ABCE1/MRPS18C/GAK/MRPL22/SH3PXD2B/CCNB1/MRPS36/GFM2/ATG5/MICAL1/VTA1/FLOT1/MRPS18A/MRPL14/MRPL32/TECPR1/MRPL13/MYC/HSF1/BMP1/SNAI2/MRPS28/MRPL50/GSN/MRRF/ENDOG/KIF24/VCP",129
"GO:0006360","GO:0006360","transcription by RNA polymerase I","23/2946","54/14866",0.000110080413002755,0.000110080413002755,0.0807352923785996,"MTOR/HEATR1/TAF1D/PWP1/BAZ2A/POU4F1/MNAT1/POLR2E/ERCC2/CD3EAP/WDR75/NCL/POLR1A/TAF1B/SMARCB1/POLR2F/TCOF1/CDK7/UTP15/CCNH/ZNRD1/POLR1C/POLR1E",23
"GO:0032984","GO:0032984","protein-containing complex disassembly","82/2946","283/14866",0.000124149941531785,0.000124149941531785,0.0809370496021248,"PEX14/AURKAIP1/LIX1L/MRPS21/SNAPIN/DAP3/CAPZB/WNT3A/MRPL55/CCSAP/KIF2C/MRPL37/BNIP3/DDIT4/HSPA8/MRPL17/C12orf65/EPS8/WNT1/NCKAP5L/SMARCD1/LIMA1/NFE2/AVIL/MRPL51/IRAK3/KLC1/SUPT16H/OXA1L/MRPL52/SPTBN5/MRPS11/MRPL46/CLEC16A/GSPT1/MAP1LC3B/DVL2/PHF23/GABARAP/EIF5A/MRPS7/CHMP1B/MRPL4/GADD45GIP1/MAP1S/SPTBN4/SH3GL1/INSR/ADD2/MRPL53/VAMP8/PTCD3/MRPL35/CHMP3/NAPB/MRPL40/CHCHD10/SMARCB1/PDXP/GSK3B/MRPL3/WDR1/ABCE1/MRPS18C/GAK/MRPL22/MRPS36/GFM2/MICAL1/VTA1/MRPS18A/MRPL14/MRPL32/TECPR1/MRPL13/MYC/MRPS28/MRPL50/GSN/MRRF/KIF24/VCP",82
"GO:0006414","GO:0006414","translational elongation","40/2946","117/14866",0.000180135839045762,0.000180135839045762,0.0902379715210359,"AURKAIP1/MRPS21/DAP3/MRPL55/MRPL37/MRPL17/RPLP2/TSFM/MRPL51/OXA1L/MRPL52/SECISBP2L/MRPS11/MRPL46/TUFM/EIF5A/MRPS7/MRPL4/GADD45GIP1/EEF2/EEF1B2/MRPL53/PTCD3/MRPL35/MRPL40/MRPL3/GFM1/DPH3/CPEB2/MRPS18C/MRPL22/MRPS36/HBS1L/GTPBP2/MRPS18A/MRPL14/MRPL32/MRPL13/MRPS28/MRPL50",40
