"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033555","GO:0033555","multicellular organismal response to stress","8/523","63/13811",0.00248451362090124,0.00248451362090124,0.0274772864627346,"ADCYAP1R1/BRINP1/DRD1/GABRA5/HTR1A/RELN/TAC1/TRPA1",8
"GO:0032874","GO:0032874","positive regulation of stress-activated MAPK cascade","9/523","143/13811",0.0934041565891119,0.0934041565891119,0.348074757449356,"DKK1/FGF19/HAND2/MAP3K10/PJA2/SAMD5/WNT16/WNT5A/WNT7A",9
"GO:0070304","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","9/523","144/13811",0.0964941763462571,0.0964941763462571,0.34823438488616,"DKK1/FGF19/HAND2/MAP3K10/PJA2/SAMD5/WNT16/WNT5A/WNT7A",9
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","11/523","196/13811",0.125433283445318,0.125433283445318,0.408284406139378,"DKK1/EGFR/FGF19/HAND2/MAP3K10/PJA2/SAMD5/SFRP1/WNT16/WNT5A/WNT7A",11
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","11/523","198/13811",0.131848044368758,0.131848044368758,0.421138021318474,"DKK1/EGFR/FGF19/HAND2/MAP3K10/PJA2/SAMD5/SFRP1/WNT16/WNT5A/WNT7A",11
"GO:0009651","GO:0009651","response to salt stress","2/523","23/13811",0.21589435273435,0.21589435273435,0.57871520254786,"EPO/TACR3",2
"GO:0051496","GO:0051496","positive regulation of stress fiber assembly","3/523","47/13811",0.262675744906683,0.262675744906683,0.664245032647078,"ARHGEF10/SFRP1/TAC1",3
"GO:0051403","GO:0051403","stress-activated MAPK cascade","11/523","236/13811",0.282966169495314,0.282966169495314,0.700041300081822,"DKK1/EGFR/FGF19/HAND2/MAP3K10/PJA2/SAMD5/SFRP1/WNT16/WNT5A/WNT7A",11
"GO:0047484","GO:0047484","regulation of response to osmotic stress","1/523","11/13811",0.346100011897947,0.346100011897947,0.732991260226607,"EPO",1
"GO:1903209","GO:1903209","positive regulation of oxidative stress-induced cell death","1/523","11/13811",0.346100011897947,0.346100011897947,0.732991260226607,"PAWR",1
"GO:1900409","GO:1900409","positive regulation of cellular response to oxidative stress","1/523","12/13811",0.370881873765873,0.370881873765873,0.737124187859922,"PAWR",1
"GO:1902884","GO:1902884","positive regulation of response to oxidative stress","1/523","13/13811",0.394726266839316,0.394726266839316,0.748499913306738,"PAWR",1
"GO:0031098","GO:0031098","stress-activated protein kinase signaling cascade","11/523","260/13811",0.397044337346051,0.397044337346051,0.748628548791969,"DKK1/EGFR/FGF19/HAND2/MAP3K10/PJA2/SAMD5/SFRP1/WNT16/WNT5A/WNT7A",11
"GO:0006970","GO:0006970","response to osmotic stress","3/523","72/13811",0.516710022495348,0.516710022495348,0.79058543642093,"EGFR/EPO/TACR3",3
"GO:0051492","GO:0051492","regulation of stress fiber assembly","3/523","73/13811",0.526043123131837,0.526043123131837,0.792049766331689,"ARHGEF10/SFRP1/TAC1",3
"GO:0043149","GO:0043149","stress fiber assembly","3/523","86/13811",0.637547784587701,0.637547784587701,0.829800467291178,"ARHGEF10/SFRP1/TAC1",3
"GO:0003299","GO:0003299","muscle hypertrophy in response to stress","1/523","28/13811",0.66107986761969,0.66107986761969,0.835715389239765,"GATA6",1
"GO:0014898","GO:0014898","cardiac muscle hypertrophy in response to stress","1/523","28/13811",0.66107986761969,0.66107986761969,0.835715389239765,"GATA6",1
"GO:0071470","GO:0071470","cellular response to osmotic stress","1/523","36/13811",0.751308638689435,0.751308638689435,0.860608872003619,"EPO",1
"GO:1903573","GO:1903573","negative regulation of response to endoplasmic reticulum stress","1/523","37/13811",0.760750786200537,0.760750786200537,0.860834593617082,"SVIP",1
"GO:0032873","GO:0032873","negative regulation of stress-activated MAPK cascade","1/523","39/13811",0.778575116207264,0.778575116207264,0.860979397032636,"SFRP1",1
"GO:0070303","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","1/523","39/13811",0.778575116207264,0.778575116207264,0.860979397032636,"SFRP1",1
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","7/523","238/13811",0.801988320252516,0.801988320252516,0.860979397032636,"ALOX15/ATG10/GSK3B/STC2/SVIP/UFM1/UGGT2",7
"GO:1903201","GO:1903201","regulation of oxidative stress-induced cell death","1/523","55/13811",0.880860901422457,0.880860901422457,0.860979397032636,"PAWR",1
"GO:1900407","GO:1900407","regulation of cellular response to oxidative stress","1/523","63/13811",0.912632778947872,0.912632778947872,0.860979397032636,"PAWR",1
"GO:1902882","GO:1902882","regulation of response to oxidative stress","1/523","70/13811",0.933409024042969,0.933409024042969,0.860979397032636,"PAWR",1
"GO:1905897","GO:1905897","regulation of response to endoplasmic reticulum stress","1/523","70/13811",0.933409024042969,0.933409024042969,0.860979397032636,"SVIP",1
