"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007389","GO:0007389","pattern specification process","79/981","400/14866",5.12423285389679e-19,5.12423285389679e-19,2.25358366985061e-15,"HES5/GRHL3/DMRTA2/RNF207/LBX1/FBXL15/EMX2/DBX1/WT1/ALX4/ASCL1/RFX4/TBX5/KDM2B/HOXC13/HOXC6/HOXC9/HOXC8/HOXC4/HOXC5/ALX1/CDX2/PCDH8/FOXA1/GSC/ALDH1A2/MESP2/NR2F2/IFT140/PLD6/LHX1/HNF1B/HOXB8/DLL3/TBR1/HOXD12/HOXD9/HOXD8/NEUROD1/IFT172/SIX3/OTX1/VAX2/CYP26B1/PAX1/GATA5/SIM2/TBX1/CELSR1/ZIC1/CCDC39/WNT5A/FEZF2/ROBO1/CC2D2A/SFRP2/HAND2/MSX1/GSX2/NEUROG1/MSX2/IRX4/GDNF/ISL1/RIPPLY2/TBX18/WNT2/FEZF1/MEOX2/HOXA2/HOXA3/HOXA5/HOXA6/HOXA7/HOXA11/EVX1/TBX20/SOX17/DMRT2",79
"GO:0003002","GO:0003002","regionalization","68/981","321/14866",3.50187768750668e-18,3.50187768750668e-18,7.70044472547521e-15,"HES5/DMRTA2/FBXL15/EMX2/DBX1/WT1/ALX4/ASCL1/RFX4/KDM2B/HOXC13/HOXC6/HOXC9/HOXC8/HOXC4/HOXC5/ALX1/CDX2/PCDH8/FOXA1/GSC/ALDH1A2/MESP2/NR2F2/IFT140/PLD6/LHX1/HNF1B/HOXB8/DLL3/TBR1/HOXD9/HOXD8/NEUROD1/IFT172/SIX3/OTX1/VAX2/CYP26B1/PAX1/GATA5/TBX1/CELSR1/WNT5A/FEZF2/ROBO1/SFRP2/MSX1/GSX2/NEUROG1/MSX2/GDNF/ISL1/RIPPLY2/TBX18/WNT2/FEZF1/MEOX2/HOXA2/HOXA3/HOXA5/HOXA6/HOXA7/HOXA11/EVX1/TBX20/SOX17/DMRT2",68
"GO:0009952","GO:0009952","anterior/posterior pattern specification","49/981","204/14866",1.05280627638742e-15,1.05280627638742e-15,1.54337706061286e-12,"HES5/EMX2/WT1/ALX4/KDM2B/HOXC13/HOXC6/HOXC9/HOXC8/HOXC4/HOXC5/ALX1/CDX2/PCDH8/ALDH1A2/MESP2/NR2F2/PLD6/LHX1/HNF1B/HOXB8/DLL3/HOXD9/HOXD8/NEUROD1/SIX3/OTX1/PAX1/TBX1/CELSR1/WNT5A/FEZF2/SFRP2/MSX1/NEUROG1/MSX2/RIPPLY2/TBX18/WNT2/FEZF1/MEOX2/HOXA2/HOXA3/HOXA5/HOXA6/HOXA7/HOXA11/SOX17/DMRT2",49
"GO:0048562","GO:0048562","embryonic organ morphogenesis","54/981","261/14866",3.12653190624161e-14,3.12653190624161e-14,3.43753955375723e-11,"TBX15/PROX1/RYR2/GRHL3/RNF207/LBX1/HMX2/GATA3/USH1C/ALX4/KDM2B/HOXC9/HOXC4/LRIG3/ALX1/GSC/ALDH1A3/IFT140/SALL1/LHX1/HNF1B/HOXB8/HOXD9/NEUROD1/FRZB/IFT172/SIX3/OTX1/VAX2/TBX1/TRIOBP/CELSR1/GATA2/FOXL2/ZIC1/SHOX2/CCDC39/WNT5A/HAND2/MSX1/NEUROG1/POU4F3/TFAP2A/HOXA2/HOXA3/HOXA5/HOXA6/HOXA7/HOXA11/TBX20/DLX5/GRHL2/FZD6/SOX17",54
"GO:0048568","GO:0048568","embryonic organ development","67/981","391/14866",3.68839576016021e-13,3.68839576016021e-13,3.24423526019987e-10,"TBX15/PROX1/RYR2/GRHL3/TAL1/RNF207/LBX1/HMX2/GATA3/USH1C/IGF2/ASCL2/CDKN1C/ALX4/KDM2B/HOXC9/HOXC4/LRIG3/ALX1/CDX2/GSC/ALDH1A3/ALDH1A2/NR2F2/IFT140/SALL1/LHX1/HNF1B/RARA/HOXB8/HOXD9/NEUROD1/FRZB/IFT172/SIX3/OTX1/VAX2/TBX1/TRIOBP/CELSR1/GATA2/FOXL2/ZIC1/SHOX2/CCDC39/WNT5A/CC2D2A/HAND2/MSX1/KDR/NEUROG1/POU4F3/GDNF/TFAP2A/WNT2/EN2/HOXA2/HOXA3/HOXA5/HOXA6/HOXA7/HOXA11/TBX20/DLX5/GRHL2/FZD6/SOX17",67
"GO:0045165","GO:0045165","cell fate commitment","47/981","248/14866",3.84472731488767e-11,3.84472731488767e-11,2.81811767045626e-08,"TBX15/PROX1/HES5/TAL1/DMRTA2/BARHL2/LBX1/GATA3/DBX1/WT1/RAG2/ASCL1/TBX5/DHH/STAT6/FOXA1/GSC/RORA/NR2F2/SOX8/HNF1B/RARA/ETV2/TBR1/NEUROD1/CYP26B1/TBX1/GATA2/SOX2/WNT5A/FEZF2/FGF2/SFRP2/GSX2/NEUROG1/TLX3/ISL1/NR2E1/TBX18/POU3F2/WNT2/HOXA2/HOXA11/EVX1/TBX20/SOX17/PRDM14",47
"GO:0001708","GO:0001708","cell fate specification","26/981","91/14866",9.46163567143745e-11,9.46163567143745e-11,5.94446824590461e-08,"TBX15/DMRTA2/LBX1/DBX1/ASCL1/TBX5/DHH/FOXA1/GSC/HNF1B/ETV2/TBR1/TBX1/SOX2/FGF2/SFRP2/GSX2/TLX3/ISL1/TBX18/POU3F2/HOXA11/EVX1/TBX20/SOX17/PRDM14",26
"GO:0001501","GO:0001501","skeletal system development","69/981","466/14866",1.64631377427319e-10,1.64631377427319e-10,9.05039335383343e-08,"TBX15/HES5/COL9A2/TAL1/GDF10/PAPSS2/IGF2/CDKN1C/ALX4/ESRRA/HOXC6/HOXC9/HOXC8/HOXC4/HOXC5/PTPN6/ALX1/COCH/GSC/FMN1/IFT140/LHX1/RARA/HOXB8/COL1A1/CHAD/ACP5/COMP/RYR1/DLL3/SP5/HOXD12/HOXD9/HOXD8/HOXD1/FRZB/IFT172/MEIS1/CYP26B1/PAX1/TBX1/SHOX2/WNT5A/FGF2/SFRP2/TLL1/HAND2/MSX1/EVC/NEUROG1/TGFBI/MSX2/ADAMTS12/VCAN/TFAP2A/COL11A2/RIPPLY2/SCIN/HOXA2/HOXA3/HOXA5/HOXA6/HOXA7/HOXA11/COL1A2/DLX5/GRHL2/RSPO2/DMRT2",69
"GO:0060562","GO:0060562","epithelial tube morphogenesis","49/981","295/14866",1.72271531013475e-09,1.72271531013475e-09,8.41813399502104e-07,"PROX1/RYR2/HES5/GRHL3/RNF207/LBX1/GATA3/WT1/CFL1/KDM2B/ALX1/COL4A1/FOXA1/PGF/FMN1/SOX8/SALL1/ESRP2/LHX1/HNF1B/RARA/ALOX12/RASIP1/IFT172/SDC4/TBX1/CELSR1/CCDC39/WNT5A/FGF2/EDNRA/CC2D2A/SFRP2/HAND2/SLIT2/MSX2/ADAMTS12/GDNF/ADAMTS16/DDR1/FKBPL/WNT2/HOXA5/HOXA11/TBX20/GRHL2/FZD6/RSPO2/SOX17",49
"GO:0021879","GO:0021879","forebrain neuron differentiation","17/981","47/14866",3.08976356692633e-09,3.08976356692633e-09,1.35884549290718e-06,"PROX1/HES5/ASCL1/LHX5/SALL1/SALL3/TBR1/SLC4A10/GATA2/WNT5A/FEZF2/ROBO1/DCLK2/SLIT2/GSX2/OTP/DLX5",17
"GO:0030900","GO:0030900","forebrain development","52/981","340/14866",1.03136319363627e-08,1.03136319363627e-08,4.12347887369604e-06,"LMX1A/PROX1/HES5/POU3F1/DMRTA2/EMX2/CRTAC1/KIRREL3/SLC1A2/ASCL1/RFX4/LHX5/KDM2B/LRP1/C12orf57/GSC/ALDH1A3/ALDH1A2/NR2F2/SALL1/GNAO1/CDH1/CDK5R1/LHX1/RARA/IGF2BP1/SALL3/ADCYAP1/TBR1/SLC4A10/NEUROD1/CDK5R2/SIX3/OTX1/VAX2/SLC32A1/GATA2/TMEM108/SOX2/WNT5A/FEZF2/ROBO1/DCLK2/SLIT2/MSX1/GSX2/ISL1/OTP/NR2E1/POU3F2/FEZF1/DLX5",52
"GO:0021872","GO:0021872","forebrain generation of neurons","18/981","57/14866",1.28071680426791e-08,1.28071680426791e-08,4.69371474406258e-06,"PROX1/HES5/ASCL1/LHX5/SALL1/SALL3/TBR1/SLC4A10/GATA2/WNT5A/FEZF2/ROBO1/DCLK2/SLIT2/GSX2/OTP/NR2E1/DLX5",18
"GO:0021953","GO:0021953","central nervous system neuron differentiation","33/981","169/14866",1.47429748718572e-08,1.47429748718572e-08,4.98754243033355e-06,"LMX1A/PROX1/HES5/TAL1/LBX1/DBX1/PHOX2A/CEND1/ASCL1/LHX5/C12orf57/RORA/SALL1/LHX1/SALL3/TBR1/SLC4A10/IFT172/GATA2/WNT5A/FEZF2/ROBO1/DCLK2/SFRP2/SLIT2/GSX2/ISL1/OTP/NR2E1/WNT2/EVX1/TBX20/DLX5",33
"GO:0048736","GO:0048736","appendage development","32/981","162/14866",1.82276999259507e-08,1.82276999259507e-08,5.02139077446277e-06,"ALX4/TBX5/HOXC13/ALX1/FMN1/ALDH1A2/NR2F2/IFT140/SALL1/RARA/SALL3/COMP/SP9/EVX2/HOXD12/HOXD9/IFT172/CYP26B1/MBNL1/SHOX2/WNT5A/SFRP2/HAND2/MSX1/MSX2/TFAP2A/MEOX2/HOXA11/DLX5/GRHL2/FZD6/RSPO2",32
"GO:0060173","GO:0060173","limb development","32/981","162/14866",1.82276999259507e-08,1.82276999259507e-08,5.02139077446277e-06,"ALX4/TBX5/HOXC13/ALX1/FMN1/ALDH1A2/NR2F2/IFT140/SALL1/RARA/SALL3/COMP/SP9/EVX2/HOXD12/HOXD9/IFT172/CYP26B1/MBNL1/SHOX2/WNT5A/SFRP2/HAND2/MSX1/MSX2/TFAP2A/MEOX2/HOXA11/DLX5/GRHL2/FZD6/RSPO2",32
"GO:0035270","GO:0035270","endocrine system development","26/981","114/14866",1.82683436505108e-08,1.82683436505108e-08,5.02139077446277e-06,"GATA3/DKK3/CDKN1C/WT1/ASCL1/PDX1/ALDH1A2/SALL1/CDH1/GIP/ADCYAP1/NEUROD1/SIX3/PAX1/TBX1/GATA2/SOX2/THRB/WNT5A/MSX1/ISL1/OTP/GCM2/POU3F2/HOXA3/HOXA5",26
"GO:0048706","GO:0048706","embryonic skeletal system development","26/981","115/14866",2.21485868327167e-08,2.21485868327167e-08,5.72983255647618e-06,"TBX15/ALX4/HOXC6/HOXC9/HOXC4/HOXC5/ALX1/GSC/IFT140/LHX1/HOXB8/COL1A1/HOXD9/HOXD1/TBX1/SHOX2/WNT5A/TFAP2A/HOXA2/HOXA3/HOXA5/HOXA6/HOXA7/HOXA11/GRHL2/DMRT2",26
"GO:0048705","GO:0048705","skeletal system morphogenesis","38/981","217/14866",2.74467005621296e-08,2.74467005621296e-08,6.70598333032617e-06,"TBX15/ALX4/HOXC9/HOXC8/HOXC4/ALX1/COCH/GSC/FMN1/IFT140/LHX1/RARA/HOXB8/COL1A1/CHAD/ACP5/COMP/SP5/HOXD9/HOXD8/CYP26B1/PAX1/TBX1/SHOX2/SFRP2/MSX1/NEUROG1/MSX2/TFAP2A/RIPPLY2/HOXA2/HOXA3/HOXA5/HOXA6/HOXA7/HOXA11/DLX5/GRHL2",38
