"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006342","GO:0006342","chromatin silencing","2/20","34/14277",0.00101818116539579,0.00101818116539579,0.185816366739597,"PPM1D/SIRT5",2
"GO:0045814","GO:0045814","negative regulation of gene expression, epigenetic","2/20","51/14277",0.00228126985730141,0.00228126985730141,0.185816366739597,"PPM1D/SIRT5",2
"GO:0097549","GO:0097549","chromatin organization involved in negative regulation of transcription","2/20","66/14277",0.00378993479509566,0.00378993479509566,0.185816366739597,"PPM1D/SIRT5",2
"GO:0034401","GO:0034401","chromatin organization involved in regulation of transcription","2/20","77/14277",0.00512243133310487,0.00512243133310487,0.185816366739597,"PPM1D/SIRT5",2
"GO:0035601","GO:0035601","protein deacylation","2/20","85/14277",0.00620812688682914,0.00620812688682914,0.185816366739597,"LYPLA1/SIRT5",2
"GO:0098732","GO:0098732","macromolecule deacylation","2/20","86/14277",0.00635062048215517,0.00635062048215517,0.185816366739597,"LYPLA1/SIRT5",2
"GO:0030330","GO:0030330","DNA damage response, signal transduction by p53 class mediator","2/20","97/14277",0.00801573973158437,0.00801573973158437,0.185816366739597,"MDM4/PPM1D",2
"GO:0042770","GO:0042770","signal transduction in response to DNA damage","2/20","118/14277",0.0116773047899745,0.0116773047899745,0.185816366739597,"MDM4/PPM1D",2
"GO:0098734","GO:0098734","macromolecule depalmitoylation","1/20","10/14277",0.013924928541039,0.013924928541039,0.185816366739597,"LYPLA1",1
"GO:0015802","GO:0015802","basic amino acid transport","1/20","11/14277",0.0153072444749554,0.0153072444749554,0.185816366739597,"SLC7A2",1
"GO:0018410","GO:0018410","C-terminal protein amino acid modification","1/20","11/14277",0.0153072444749554,0.0153072444749554,0.185816366739597,"AGTPBP1",1
"GO:0021692","GO:0021692","cerebellar Purkinje cell layer morphogenesis","1/20","11/14277",0.0153072444749554,0.0153072444749554,0.185816366739597,"AGTPBP1",1
"GO:2001256","GO:2001256","regulation of store-operated calcium entry","1/20","11/14277",0.0153072444749554,0.0153072444749554,0.185816366739597,"STIM1",1
"GO:0070166","GO:0070166","enamel mineralization","1/20","12/14277",0.0166877193880705,0.0166877193880705,0.185816366739597,"STIM1",1
"GO:0005513","GO:0005513","detection of calcium ion","1/20","13/14277",0.0180663556034392,0.0180663556034392,0.185816366739597,"STIM1",1
"GO:0042159","GO:0042159","lipoprotein catabolic process","1/20","13/14277",0.0180663556034392,0.0180663556034392,0.185816366739597,"LYPLA1",1
"GO:0042448","GO:0042448","progesterone metabolic process","1/20","14/14277",0.0194431554413481,0.0194431554413481,0.185816366739597,"DHRS9",1
"GO:0090370","GO:0090370","negative regulation of cholesterol efflux","1/20","14/14277",0.0194431554413481,0.0194431554413481,0.185816366739597,"MIR302A",1
"GO:0010566","GO:0010566","regulation of ketone biosynthetic process","1/20","15/14277",0.0208181212193173,0.0208181212193173,0.185816366739597,"SIRT5",1
"GO:0016114","GO:0016114","terpenoid biosynthetic process","1/20","15/14277",0.0208181212193173,0.0208181212193173,0.185816366739597,"DHRS9",1
"GO:0034384","GO:0034384","high-density lipoprotein particle clearance","1/20","15/14277",0.0208181212193173,0.0208181212193173,0.185816366739597,"MIR302A",1
"GO:0002115","GO:0002115","store-operated calcium entry","1/20","16/14277",0.0221912552521045,0.0221912552521045,0.185816366739597,"STIM1",1
"GO:0035970","GO:0035970","peptidyl-threonine dephosphorylation","1/20","16/14277",0.0221912552521045,0.0221912552521045,0.185816366739597,"PPM1D",1
"GO:0035195","GO:0035195","gene silencing by miRNA","3/20","443/14277",0.0228478828355335,0.0228478828355335,0.185816366739597,"MIR151A/MIR302A/MIR578",3
"GO:0003283","GO:0003283","atrial septum development","1/20","17/14277",0.023562559851709,0.023562559851709,0.185816366739597,"MDM4",1
"GO:0021533","GO:0021533","cell differentiation in hindbrain","1/20","17/14277",0.023562559851709,0.023562559851709,0.185816366739597,"AGTPBP1",1
"GO:0035194","GO:0035194","post-transcriptional gene silencing by RNA","3/20","453/14277",0.0242174641870673,0.0242174641870673,0.185816366739597,"MIR151A/MIR302A/MIR578",3
"GO:0016441","GO:0016441","posttranscriptional gene silencing","3/20","454/14277",0.024356866660938,0.024356866660938,0.185816366739597,"MIR151A/MIR302A/MIR578",3
"GO:0021680","GO:0021680","cerebellar Purkinje cell layer development","1/20","18/14277",0.0249320373273728,0.0249320373273728,0.185816366739597,"AGTPBP1",1
"GO:0021697","GO:0021697","cerebellar cortex formation","1/20","18/14277",0.0249320373273728,0.0249320373273728,0.185816366739597,"AGTPBP1",1
"GO:0034505","GO:0034505","tooth mineralization","1/20","18/14277",0.0249320373273728,0.0249320373273728,0.185816366739597,"STIM1",1
"GO:0035268","GO:0035268","protein mannosylation","1/20","18/14277",0.0249320373273728,0.0249320373273728,0.185816366739597,"DPY19L4",1
