"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050907","GO:0050907","detection of chemical stimulus involved in sensory perception","158/3161","333/14866",5.80917516433358e-27,5.80917516433358e-27,3.40906858327997e-23,"OR10T2/OR10K2/OR10R2/OR6P1/OR10X1/OR6N1/OR6N2/OR10J3/OR2C3/OR2G2/OR6F1/OR14A2/OR14K1/OR11L1/OR2W3/OR2T8/OR2AK2/OR2L5/OR2L2/OR2L3/OR2M2/OR2M4/OR14C36/OR2T4/OR2T11/OR14I1/CA6/PKD2L1/OR13A1/OR4D5/OR10G4/OR10G7/OR10D3/OR8D1/OR8D2/OR8B3/OR8B4/OR8B8/OR8B12/OR8A1/OR52B4/OR52I1/OR51F1/OR4S1/OR51S1/OR51T1/OR51A7/OR52E2/OR51V1/OR51B2/OR51B5/OR51Q1/OR51I2/OR4P4/OR4C6/OR5D16/OR5W2/OR5I1/OR8K5/OR5T2/OR5T3/OR8U1/OR5R1/OR5AL1/OR5M10/OR9G4/OR56B1/OR52N4/OR9Q1/OR9I1/OR52N5/OR1S1/OR52N1/OR5B17/OR5B2/OR5B21/OR52N2/OR52E6/OR52E8/OR52E4/OR5AN1/OR5A2/OR5A1/OR4D6/OR4D9/OR52L1/OR56B4/OR2AG2/OR2AG1/OR5P3/TAS2R7/TAS2R9/TAS2R10/TAS2R14/TAS2R42/OR10AD1/OR8S1/OR10A7/OR6C74/OR6C6/OR4K5/OR4K1/OR4K14/OR4K13/OR4L1/OR4N5/OR11H6/OR6S1/OR5AU1/OR10G2/OR6J1/OR1F1/OR1G1/OR1E1/OR3A3/OR1E2/OR4D2/OR7C2/OR1I1/OR10H2/OR10H5/OR10H4/OR1M1/OR7G2/OR7G1/OR7G3/OR7D2/OR7D4/OR7E24/RTP1/RTP4/RTP2/GNAT1/OR5K4/OR5K3/OR5K2/OR2Y1/OR2B6/OR2J3/OR14J1/TAS2R4/OR9A4/TAS2R38/OR9A2/PIP/TAS2R40/TAS2R60/TAS2R41/OR2F2/OR2A2/AZGP1/OR13C9/OR13D1/OR2K2/OR1J1/OR1J2/OR5C1/OR1K1",158
"GO:0009593","GO:0009593","detection of chemical stimulus","167/3161","366/14866",4.97179210688569e-26,4.97179210688569e-26,1.45882847346778e-22,"OR10T2/OR10K2/OR10R2/OR6P1/OR10X1/OR6N1/OR6N2/OR10J3/OR2C3/OR2G2/OR6F1/OR14A2/OR14K1/OR11L1/OR2W3/OR2T8/OR2AK2/OR2L5/OR2L2/OR2L3/OR2M2/OR2M4/OR14C36/OR2T4/OR2T11/OR14I1/CA6/PKD2L1/OR13A1/OR4D5/OR10G4/OR10G7/OR10D3/OR8D1/OR8D2/OR8B3/OR8B4/OR8B8/OR8B12/OR8A1/OR52B4/OR52I1/OR51F1/OR4S1/OR51S1/OR51T1/OR51A7/OR52E2/OR51V1/OR51B2/OR51B5/OR51Q1/OR51I2/OR4P4/OR4C6/OR5D16/OR5W2/OR5I1/OR8K5/OR5T2/OR5T3/OR8U1/OR5R1/OR5AL1/OR5M10/OR9G4/OR56B1/OR52N4/OR9Q1/OR9I1/OR52N5/OR1S1/OR52N1/OR5B17/OR5B2/OR5B21/OR52N2/OR52E6/OR52E8/OR52E4/OR5AN1/OR5A2/OR5A1/OR4D6/OR4D9/OR52L1/OR56B4/OR2AG2/OR2AG1/OR5P3/TAS2R7/TAS2R9/TAS2R10/TAS2R14/TAS2R42/OR10AD1/OR8S1/OR10A7/OR6C74/OR6C6/KCNMB4/OR4K5/OR4K1/OR4K14/OR4K13/OR4L1/OR4N5/OR11H6/OR6S1/OR5AU1/OR10G2/OR6J1/OR1F1/OR1G1/OR1E1/OR3A3/OR1E2/OR4D2/OR7C2/OR1I1/OR10H2/OR10H5/OR10H4/CALM3/OR1M1/OR7G2/OR7G1/OR7G3/OR7D2/OR7D4/OR7E24/KCNMB2/RTP1/RTP4/RTP2/GNAT1/OR5K4/OR5K3/OR5K2/TLR1/TLR6/KCNMB1/OR2Y1/OR2B6/OR2J3/OR14J1/TREM2/TAS2R4/OR9A4/TAS2R38/OR9A2/PIP/TAS2R40/TAS2R60/TAS2R41/OR2F2/OR2A2/GCK/AZGP1/LY96/OR13C9/OR13D1/OR2K2/OR1J1/OR1J2/OR5C1/OR1K1",167
"GO:0050906","GO:0050906","detection of stimulus involved in sensory perception","170/3161","379/14866",1.92676065931763e-25,1.92676065931763e-25,3.76901427217395e-22,"OR10T2/OR10K2/OR10R2/OR6P1/OR10X1/OR6N1/OR6N2/OR10J3/OR2C3/OR2G2/OR6F1/OR14A2/OR14K1/OR11L1/OR2W3/OR2T8/OR2AK2/OR2L5/OR2L2/OR2L3/OR2M2/OR2M4/OR14C36/OR2T4/OR2T11/OR14I1/RPE65/CA6/PKD2L1/OR13A1/OR4D5/OR10G4/OR10G7/OR10D3/OR8D1/OR8D2/OR8B3/OR8B4/OR8B8/OR8B12/OR8A1/CHRNA10/OR52B4/OR52I1/OR51F1/OR4S1/OR51S1/OR51T1/OR51A7/OR52E2/OR51V1/OR51B2/OR51B5/OR51Q1/OR51I2/OR4P4/OR4C6/OR5D16/OR5W2/OR5I1/OR8K5/OR5T2/OR5T3/OR8U1/OR5R1/OR5AL1/OR5M10/OR9G4/OR56B1/OR52N4/OR9Q1/OR9I1/OR52N5/OR1S1/OR52N1/OR5B17/OR5B2/OR5B21/OR52N2/OR52E6/OR52E8/OR52E4/OR5AN1/OR5A2/OR5A1/OR4D6/OR4D9/OR52L1/OR56B4/OR2AG2/OR2AG1/OR5P3/TAS2R7/TAS2R9/TAS2R10/TAS2R14/TAS2R42/OR10AD1/OR8S1/CACNB3/OR10A7/OR6C74/OR6C6/OR4K5/OR4K1/OR4K14/OR4K13/OR4L1/OR4N5/OR11H6/OR6S1/OR5AU1/OR10G2/OR6J1/OR1F1/CNGB1/OR1G1/OR1E1/OR3A3/OR1E2/OR4D2/OR7C2/OR1I1/OR10H2/OR10H5/OR10H4/OR1M1/OR7G2/OR7G1/OR7G3/OR7D2/OR7D4/OR7E24/NTSR1/EPHB1/LXN/RTP1/RTP4/RTP2/GNAT1/CCDC66/OR5K4/OR5K3/OR5K2/CHRNA9/PPEF2/OR2Y1/OR2B6/OR2J3/OR14J1/EYS/GJA10/TAS2R4/OR9A4/TAS2R38/OR9A2/PIP/TAS2R40/TAS2R60/TAS2R41/OR2F2/OR2A2/AZGP1/OR13C9/OR13D1/OR2K2/OR1J1/OR1J2/OR5C1/OR1K1",170
"GO:0050911","GO:0050911","detection of chemical stimulus involved in sensory perception of smell","140/3161","294/14866",3.32078090029922e-24,3.32078090029922e-24,4.8719351366232e-21,"OR10T2/OR10K2/OR10R2/OR6P1/OR10X1/OR6N1/OR6N2/OR10J3/OR2C3/OR2G2/OR6F1/OR14A2/OR14K1/OR11L1/OR2W3/OR2T8/OR2AK2/OR2L5/OR2L2/OR2L3/OR2M2/OR2M4/OR14C36/OR2T4/OR2T11/OR14I1/OR13A1/OR4D5/OR10G4/OR10G7/OR10D3/OR8D1/OR8D2/OR8B3/OR8B4/OR8B8/OR8B12/OR8A1/OR52B4/OR52I1/OR51F1/OR4S1/OR51S1/OR51T1/OR51A7/OR52E2/OR51V1/OR51B2/OR51B5/OR51Q1/OR51I2/OR4P4/OR4C6/OR5D16/OR5W2/OR5I1/OR8K5/OR5T2/OR5T3/OR8U1/OR5R1/OR5AL1/OR5M10/OR9G4/OR56B1/OR52N4/OR9Q1/OR9I1/OR52N5/OR1S1/OR52N1/OR5B17/OR5B2/OR5B21/OR52N2/OR52E6/OR52E8/OR52E4/OR5AN1/OR5A2/OR5A1/OR4D6/OR4D9/OR52L1/OR56B4/OR2AG2/OR2AG1/OR5P3/OR10AD1/OR8S1/OR10A7/OR6C74/OR6C6/OR4K5/OR4K1/OR4K14/OR4K13/OR4L1/OR4N5/OR11H6/OR6S1/OR5AU1/OR10G2/OR6J1/OR1F1/OR1G1/OR1E1/OR3A3/OR1E2/OR4D2/OR7C2/OR1I1/OR10H2/OR10H5/OR10H4/OR1M1/OR7G2/OR7G1/OR7G3/OR7D2/OR7D4/OR7E24/OR5K4/OR5K3/OR5K2/OR2Y1/OR2B6/OR2J3/OR14J1/OR9A4/OR9A2/OR2F2/OR2A2/OR13C9/OR13D1/OR2K2/OR1J1/OR1J2/OR5C1/OR1K1",140
"GO:0007606","GO:0007606","sensory perception of chemical stimulus","166/3161","377/14866",8.59081032493775e-24,8.59081032493775e-24,1.00828984340059e-20,"OR10T2/OR10K2/OR10R2/OR6P1/OR10X1/OR6N1/OR6N2/OR10J3/OR2C3/OR2G2/OR6F1/OR14A2/OR14K1/OR11L1/OR2W3/OR2T8/OR2AK2/OR2L5/OR2L2/OR2L3/OR2M2/OR2M4/OR14C36/OR2T4/OR2T11/OR14I1/CA6/PKD2L1/CALHM1/OR13A1/OR4D5/OR10G4/OR10G7/OR10D3/OR8D1/OR8D2/OR8B3/OR8B4/OR8B8/OR8B12/OR8A1/OR52B4/OR52I1/OR51F1/OR4S1/OR51S1/OR51T1/OR51A7/OR52E2/OR51V1/OR51B2/OR51B5/OR51Q1/OR51I2/OR4P4/OR4C6/OR5D16/OR5W2/OR5I1/OR8K5/OR5T2/OR5T3/OR8U1/OR5R1/OR5AL1/OR5M10/OR9G4/P2RX3/OR56B1/OR52N4/OR9Q1/OR9I1/OR52N5/OR1S1/OR52N1/OR5B17/OR5B2/OR5B21/OR52N2/OR52E6/OR52E8/OR52E4/OR5AN1/OR5A2/OR5A1/OR4D6/OR4D9/OR52L1/OR56B4/BBS1/OR2AG2/OR2AG1/OR5P3/TAS2R7/TAS2R9/TAS2R10/TAS2R14/TAS2R42/OR10AD1/OR8S1/OR10A7/OR6C74/OR6C6/OR4K5/OR4K1/OR4K14/OR4K13/OR4L1/OR4N5/OR11H6/OR6S1/OR5AU1/OR10G2/OR6J1/BBS4/OR1F1/CNGB1/OR1G1/OR1E1/OR3A3/OR1E2/OR4D2/OR7C2/OR1I1/OR10H2/OR10H5/OR10H4/OR1M1/OR7G2/OR7G1/OR7G3/OR7D2/OR7D4/OR7E24/RTP1/RTP4/RTP2/GNAT1/OR5K4/OR5K3/OR5K2/OR2Y1/TAAR5/OR2B6/OR2J3/OR14J1/TAS2R4/OR9A4/TAS2R38/OR9A2/PIP/TAS2R40/TAS2R60/TAS2R41/OR2F2/OR2A2/CD36/AZGP1/OR13C9/OR13D1/OR2K2/OR1J1/OR1J2/OR5C1/OR1K1/OBP2A",166
"GO:0007608","GO:0007608","sensory perception of smell","144/3161","318/14866",3.35617701736345e-22,3.35617701736345e-22,3.28257664417566e-19,"OR10T2/OR10K2/OR10R2/OR6P1/OR10X1/OR6N1/OR6N2/OR10J3/OR2C3/OR2G2/OR6F1/OR14A2/OR14K1/OR11L1/OR2W3/OR2T8/OR2AK2/OR2L5/OR2L2/OR2L3/OR2M2/OR2M4/OR14C36/OR2T4/OR2T11/OR14I1/OR13A1/OR4D5/OR10G4/OR10G7/OR10D3/OR8D1/OR8D2/OR8B3/OR8B4/OR8B8/OR8B12/OR8A1/OR52B4/OR52I1/OR51F1/OR4S1/OR51S1/OR51T1/OR51A7/OR52E2/OR51V1/OR51B2/OR51B5/OR51Q1/OR51I2/OR4P4/OR4C6/OR5D16/OR5W2/OR5I1/OR8K5/OR5T2/OR5T3/OR8U1/OR5R1/OR5AL1/OR5M10/OR9G4/OR56B1/OR52N4/OR9Q1/OR9I1/OR52N5/OR1S1/OR52N1/OR5B17/OR5B2/OR5B21/OR52N2/OR52E6/OR52E8/OR52E4/OR5AN1/OR5A2/OR5A1/OR4D6/OR4D9/OR52L1/OR56B4/BBS1/OR2AG2/OR2AG1/OR5P3/OR10AD1/OR8S1/OR10A7/OR6C74/OR6C6/OR4K5/OR4K1/OR4K14/OR4K13/OR4L1/OR4N5/OR11H6/OR6S1/OR5AU1/OR10G2/OR6J1/BBS4/OR1F1/CNGB1/OR1G1/OR1E1/OR3A3/OR1E2/OR4D2/OR7C2/OR1I1/OR10H2/OR10H5/OR10H4/OR1M1/OR7G2/OR7G1/OR7G3/OR7D2/OR7D4/OR7E24/OR5K4/OR5K3/OR5K2/OR2Y1/OR2B6/OR2J3/OR14J1/OR9A4/OR9A2/OR2F2/OR2A2/OR13C9/OR13D1/OR2K2/OR1J1/OR1J2/OR5C1/OR1K1/OBP2A",144
"GO:0042742","GO:0042742","defense response to bacterium","79/3161","198/14866",1.68323157238023e-09,1.68323157238023e-09,1.4111302279729e-06,"LCE3A/S100A9/S100A12/S100A14/IL6R/SELP/MR1/IL10/LYST/GBP2/GBP7/GBP4/GBP6/DMBT1/LYZL1/MBL2/C10orf99/TIRAP/F2/PRG2/MPEG1/STAB2/KLRK1/KLRC4-KLRK1/PLA2G1B/KRT6A/LACRT/DCD/TNFRSF1A/CLEC4D/CLEC4E/RNASE6/RNASE3/RNASE7/HP/NOS2/EPX/HAMP/SIGLEC16/GALP/SLC11A1/RAB1A/GNLY/DEFB129/DEFB115/DEFB116/DEFB118/ROMO1/IGLL5/LYZL4/LTF/CAMP/TUSC2/TLR9/TMF1/FGA/RBPJ/TLR6/ANKRD17/PPBP/LEAP2/HAVCR2/IL12B/PPP1R11/LTA/TNF/TREM2/DEFB114/SERPINE1/IL6/CD36/DEFB136/DEFB1/DEFA5/RIPK2/TNFSF8/RAB14/CARD9/IFNE",79
"GO:0006959","GO:0006959","humoral immune response","73/3161","195/14866",1.51977237986195e-07,1.51977237986195e-07,0.000111483302864873,"S100A9/S100A12/PTPRC/C4BPB/C4BPA/CR1/CD46/C1QC/C1QA/EXO1/DMBT1/MBL2/BLNK/POU2AF1/CD81/F2/MS4A1/HPX/PLA2G1B/KRT6A/KRT1/DCD/C1S/C3AR1/CPB2/GPR183/RNASE6/RNASE3/RNASE7/PPP2R3C/CCL2/CCR7/PHB/GALP/IL36RN/CD28/SLC11A1/GNLY/CST9/DEFB118/ROMO1/IGLL5/MASP1/CPN2/CCR2/LTF/CAMP/CFI/FGA/RBPJ/PPBP/CXCL2/CXCL9/CXCL11/LEAP2/C9/TRAF3IP2/CCR6/LTA/TNF/CFB/HLA-DQB1/TREM2/IL6/DEFB1/DEFA5/FCN1/NOTCH1/IFNA13/IFNA2/IFNA8/IFNA1/IFNE",73
"GO:0050830","GO:0050830","defense response to Gram-positive bacterium","34/3161","72/14866",8.11920507506147e-07,8.11920507506147e-07,0.000529410155479154,"LCE3A/GBP2/GBP7/GBP4/GBP6/DMBT1/LYZL1/MBL2/C10orf99/TIRAP/MPEG1/STAB2/KLRK1/KLRC4-KLRK1/PLA2G1B/KRT6A/RNASE6/RNASE3/RNASE7/ROMO1/LYZL4/CAMP/HAVCR2/PPP1R11/LTA/TNF/DEFB114/IL6/CD36/DEFB1/DEFA5/RIPK2/TNFSF8/CARD9",34
"GO:0002250","GO:0002250","adaptive immune response","113/3161","358/14866",2.70887811388765e-06,2.70887811388765e-06,0.00158968373525512,"MTOR/TNFRSF1B/IL6R/CD1A/CD1B/CD84/CD48/SLAMF7/CD244/CD247/TNFSF18/PTPRC/IL10/C4BPB/C4BPA/CR1/CD46/C1QC/C1QA/EXO1/ZNF683/MBL2/IL18/CD3E/CD81/CD6/HPX/CLCF1/UNC93B1/CTSC/KLRK1/KLRC4-KLRK1/CD27/C1S/CLEC6A/CLEC4D/GPR183/CTSH/ATAD5/MIR21/CD79B/CLEC10A/UNC13D/SMAD7/CLC/CD79A/SIGLEC10/GZMM/TARM1/LILRB2/LILRA3/LILRB1/CLEC4G/IL1R1/IL1RL1/IL18R1/IL18RAP/CD28/CTLA4/SLC11A1/INPP5D/MSH2/CD8A/ZAP70/SLA2/ADA/SAMSN1/IGLL5/TRAT1/BTLA/CD86/IL20RB/TFRC/DLG1/EOMES/CCR2/CFI/IL2/FGA/TXK/IL4/HMHB1/HAVCR2/IL12B/PRR7/IL7R/C9/STX7/CCR6/BTN3A2/DUSP22/LTA/TNF/AGER/HLA-DRA/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQB2/HLA-DOB/IL6/MYO1G/FGL2/RIPK2/NBN/RC3H2/IFNA13/IFNA2/IFNA8/IFNA1/IFNE/SIT1/CD274",113
