"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","211/6649","377/14866",5.95292243199917e-06,5.95292243199917e-06,0.0218256574697552,"EXOSC10/WDR77/DDX20/WDR3/MRPL20/CELF3/ADAR/RRNAD1/ISG20L2/GLUL/RNASEL/CDC73/MRTO4/SNRPE/EIF2D/RRP15/NVL/URB2/HEATR1/RNU11/EIF3I/AGO4/AGO1/GNL2/EBNA1BP2/RPS8/RPF1/NOC2L/RPL5/GTPBP4/NPM3/CELF2/EIF3A/RPP38/BMS1/RPS24/ATM/DDX10/FDXACB1/PIH1D2/EIF3M/WDR74/TRMT112/SART1/RRP8/MRPL11/CLNS1A/UTP20/PWP1/SART3/DDX54/RPLP0/POP5/DHX37/DDX47/RAN/SFSWAP/NOC4L/DDX51/WBP11/STRAP/SCAF11/DDX23/EIF4B/PA2G4/NOP2/CPSF6/KRR1/SNRPF/CUL4A/GTF3A/NUFIP1/NGDN/GEMIN2/PRPF39/DICER1/RSL24D1/RPS27L/CELF6/RPP25/SNUPN/MRPS11/TICRR/TSR3/RPS2/CD2BP2/HEATR3/NUDT21/PRPF8/TSR1/RPL23A/NLE1/ZNHIT3/MRM1/AATF/MYBBP1A/MRPL10/LUC7L3/NUP88/C1QBP/FTSJ3/GEMIN4/SENP3/USP36/EIF4A3/RPL26/PPAN/EIF3G/KRI1/RPS15/SNRPGP15/MPV17L2/SF3A2/POP4/EIF3K/FBL/EXOSC5/RPS19/GEMIN7/SNRPD2/RUVBL2/PIH1D1/RPS9/NOL10/IMP4/DDX1/WDR75/SF3B1/WDR12/FASTKD2/TRMT61B/WDR43/RPS7/XPO1/C1D/SNRPG/USP39/SNRNP200/ESF1/XRN2/SRSF6/DDX27/RPS21/RRP1B/SNRPD3/EIF3D/EIF3L/RPL24/RUVBL1/ISY1/ATR/EIF2A/RPSA/RPL14/EXOSC7/RBM5/SHQ1/NSUN3/GAR1/ABCE1/LSM6/ZCCHC4/LYAR/UTP3/SDAD1/SRFBP1/RPS14/GEMIN5/MRPL22/SLU7/ZNF622/RPL26L1/NOP16/MRPL36/DIMT1/TAF9/UTP15/NSA2/PAK1IP1/LTV1/ABT1/DDX39B/RPS10/BYSL/RPP40/SRPK2/WEE2-AS1/NOM1/MALSU1/EIF3B/DDX56/DCAF13/EIF3H/UTP23/AGO2/EXOSC4/BOP1/TGS1/CHD7/RRS1/RPL7/NCBP1/RPL12/EXOSC2/SETX/DDX31/RNU6ATAC/PSIP1/RPS6/NOL6/RCL1",211
"GO:0006397","GO:0006397","mRNA processing","241/6649","438/14866",7.26502263359054e-06,7.26502263359054e-06,0.0218256574697552,"RNPC3/PRPF38B/AHCYL1/WDR77/DDX20/BCAS2/TTF2/AURKAIP1/RBM8A/RPRD2/SSU72/CELF3/CHTOP/ADAR/PRCC/CDK11A/PRDX6/RNASEL/CDC73/ZC3H11A/SNRPE/KDM1A/SRRM1/PPP1R8/DNAJC8/RNU11/SRSF4/KHDRBS1/SFPQ/PPIH/YBX1/PRPF38A/SRSF11/ZRANB2/RBMXL1/CWF19L1/CELF2/SMNDC1/HMX2/HNRNPF/RBM17/HNRNPH3/CCAR1/CWF19L2/RBM7/BUD13/HSPA8/DCPS/GTF2H1/CSTF3/NUP98/PHRF1/TUT1/POLR2G/SART1/RBM4/CLNS1A/PCF11/CWC15/MAGOHB/SART3/RBM19/DDX47/SFSWAP/WBP11/STRAP/ZCRB1/SCAF11/DDX23/PRPF40B/HNRNPA1/SARNP/ZC3H10/SLC39A5/PAN2/CPSF6/SNRPF/SAP18/PAN3/MBNL2/HNRNPC/RBM23/PABPN1/GEMIN2/PRPF39/SNW1/CPSF2/SNRPA1/AQR/LEO1/PDCD7/CELF6/SNUPN/CPEB1/RNPS1/RBBP6/SRRM2/CD2BP2/NUDT21/DHX38/TXNL4B/PRPF8/NSRP1/CWC25/LUC7L3/C1QBP/ERN1/GEMIN4/CPSF4L/JMJD6/EIF4A3/RNMT/CIRBP/WDR83/DAZAP1/DDX39A/SNRPGP15/AKAP8L/SUGP2/SF3A2/LSM7/U2AF1L4/CACTIN/HNRNPL/PAF1/ZBTB7A/SNRPA/CLASRP/GEMIN7/SNRPD2/NOVA2/SCAF1/ZNF473/TSEN34/U2AF2/SAFB2/SAFB/GTF2F1/UBL5/ERCC3/IWS1/PRPF40A/DDX1/CIR1/CWC22/SF3B1/PPIL3/BARD1/PNPT1/PAPOLG/SNRNP27/SNRPG/USP39/CPSF3/SNRNP200/SNRPB2/XRN2/RALY/RPRD1B/DHX35/SRSF6/CSTF1/RBM38/RBM11/DYRK1A/U2AF1/RRP1B/SNRPD3/TFIP11/ZMAT5/POLR2F/CSDC2/TSEN2/ISY1/U2SURP/MBNL1/RSRC1/POLR2H/TRA2B/NCBP2/RBM5/RBM15B/PDE12/RPUSD3/METTL14/LSM6/PLRG1/DHX15/FIP1L1/REST/POLR2B/GRSF1/HNRNPD/DDX46/HNRNPA0/IK/ZMAT2/GEMIN5/SLU7/DDX41/SREK1IP1/CWC27/PPWD1/SREK1/CCNB1/CDK7/CCNH/FAM172A/SCAF8/QKI/DHX16/DDX39B/LSM2/CMTR1/PRPF4B/APOBEC2/SYNCRIP/PRKRIP1/SRPK2/WEE2-AS1/TRA2A/HNRNPA2B1/TBRG4/PAPOLB/BUD31/POLR2K/PABPC1/KHDRBS3/CCAR2/LSM1/TGS1/ESRP1/NCBP1/RNF20/PTBP3/PRPF4/SETX/RNU6ATAC/PSIP1/SMU1/HNRNPK",241
"GO:0051607","GO:0051607","defense response to virus","113/6649","191/14866",3.85285964733834e-05,3.85285964733834e-05,0.0492937963444932,"POLR3C/ADAR/IFI16/AIM2/RNASEL/TRIM11/LYST/IFNLR1/GPATCH3/PUM1/ZC3H12A/ZMPSTE24/IL23R/IFI44L/ISG15/HTRA1/DMBT1/BNIP3/ZMYND11/POLR3A/IFIT2/IFIT3/IFIT5/BIRC2/NLRX1/RNF26/TSPAN32/IFITM2/TRIM44/TRIM22/FAM111A/TRIM5/FADD/OAS1/OAS3/ABCC9/IL23A/STAT2/TBK1/DNAJC3/TRAF3/RNASE6/IRF9/PML/SIN3A/POLR3E/PYCARD/DHX58/MAP3K14/C1QBP/BCL2/ILF3/BST2/IFNL3/IFNL4/IFNL2/IFNL1/EXOSC5/ZNF175/LILRB1/DDX1/IFIH1/STAT1/PUM2/AGBL5/PPM1B/RSAD2/ZCCHC3/IL10RB/MX2/MX1/APOBEC3H/ATG7/PLSCR1/ABCF3/RTP4/SETD2/TLR9/PDE12/ELMOD2/IL15/ABCE1/DDX60/IRF2/TLR3/ANKRD17/CXCL9/CXCL10/HERC5/IRF1/G3BP1/F2RL1/SERINC5/TRAF3IP2/TNFAIP3/TRIM38/TRIM15/MICA/MICB/TRIM56/IRF5/IL6/NT5C3A/EXOSC4/POLR3D/BNIP3L/IFNA5/IFNA2/IFNA8/IFNA1/IFNE/IFNK/DDX58",113
"GO:0008380","GO:0008380","RNA splicing","211/6649","386/14866",4.54989500062025e-05,4.54989500062025e-05,0.0492937963444932,"RNPC3/PRPF38B/WDR77/DDX20/BCAS2/TTF2/RBM8A/CELF3/CLK2/PRCC/PRDX6/IVNS1ABP/SNRPE/KDM1A/SRRM1/PPP1R8/DNAJC8/RNU11/SRSF4/KHDRBS1/SFPQ/RRAGC/PPIH/YBX1/PRPF38A/SRSF11/ZRANB2/RBMXL1/CWF19L1/CELF2/SMNDC1/HMX2/HNRNPF/RBM17/HNRNPH3/CCAR1/CWF19L2/RBM7/BUD13/HSPA8/DCPS/RPS13/WT1/CSTF3/NUP98/AHNAK/POLR2G/SART1/RBM4/CLNS1A/PCF11/CWC15/MAGOHB/SART3/RBM19/DDX47/SFSWAP/WBP11/STRAP/ZCRB1/SCAF11/DDX23/PRPF40B/TMBIM6/HNRNPA1/RPS26/ZC3H10/SLC39A5/SNRPF/SAP18/MBNL2/HNRNPC/PABPN1/GEMIN2/PRPF39/SNW1/CPSF2/SNRPA1/AQR/PDCD7/CELF6/SNUPN/RNPS1/SRRM2/CD2BP2/NUDT21/USB1/DHX38/TXNL4B/PRPF8/NSRP1/CWC25/LUC7L3/C1QBP/ERN1/GEMIN4/JMJD6/EIF4A3/CIRBP/WDR83/DAZAP1/DDX39A/SNRPGP15/AKAP8L/SUGP2/SF3A2/LSM7/U2AF1L4/CACTIN/HNRNPL/ZBTB7A/PRX/SNRPA/CLASRP/GEMIN7/SNRPD2/NOVA2/SCAF1/TSEN34/U2AF2/GTF2F1/UBL5/C2orf49/IWS1/PRPF40A/DDX1/CIR1/CWC22/SF3B1/CLK1/PPIL3/SNRNP27/SNRPG/USP39/CPSF3/SNRNP200/SNRPB2/RALY/DHX35/SRSF6/CSTF1/RBM38/RBM11/DYRK1A/U2AF1/RRP1B/SNRPD3/TFIP11/ZMAT5/POLR2F/TSEN2/ISY1/U2SURP/MBNL1/RSRC1/POLR2H/TRA2B/NCBP2/RBM5/RBM15B/METTL14/LSM6/PLRG1/DHX15/FIP1L1/REST/POLR2B/HNRNPD/DDX46/HNRNPA0/IK/ZMAT2/GEMIN5/SLU7/DDX41/CLK4/SREK1IP1/CWC27/PPWD1/SREK1/PIK3R1/FAM172A/SCAF8/QKI/DHX16/DDX39B/LSM2/PRPF4B/SYNCRIP/PRKRIP1/SRPK2/WEE2-AS1/FASTK/TRA2A/HNRNPA2B1/BUD31/POLR2K/PABPC1/KHDRBS3/CCAR2/LSM1/TGS1/ESRP1/NCBP1/PTBP3/PRPF4/SETX/RNU6ATAC/PSIP1/SMU1/HNRNPK",211
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","172/6649","308/14866",4.92247090335689e-05,4.92247090335689e-05,0.0492937963444932,"RNPC3/WDR77/DDX20/BCAS2/RBM8A/CELF3/PRCC/PRDX6/SNRPE/KDM1A/SRRM1/DNAJC8/RNU11/SRSF4/KHDRBS1/SFPQ/PPIH/YBX1/PRPF38A/SRSF11/RBMXL1/CWF19L1/CELF2/SMNDC1/HMX2/HNRNPF/RBM17/HNRNPH3/CCAR1/CWF19L2/RBM7/BUD13/HSPA8/DCPS/CSTF3/NUP98/POLR2G/SART1/RBM4/CLNS1A/PCF11/CWC15/MAGOHB/SART3/RBM19/SFSWAP/WBP11/STRAP/ZCRB1/SCAF11/DDX23/PRPF40B/HNRNPA1/ZC3H10/SLC39A5/SNRPF/SAP18/MBNL2/HNRNPC/PABPN1/GEMIN2/PRPF39/SNW1/CPSF2/SNRPA1/AQR/PDCD7/CELF6/SNUPN/RNPS1/SRRM2/CD2BP2/NUDT21/DHX38/TXNL4B/PRPF8/NSRP1/CWC25/LUC7L3/C1QBP/GEMIN4/JMJD6/EIF4A3/CIRBP/WDR83/DAZAP1/DDX39A/SNRPGP15/SF3A2/LSM7/U2AF1L4/CACTIN/HNRNPL/ZBTB7A/SNRPA/GEMIN7/SNRPD2/NOVA2/U2AF2/GTF2F1/UBL5/PRPF40A/DDX1/CWC22/SF3B1/PPIL3/SNRNP27/SNRPG/USP39/CPSF3/SNRNP200/SNRPB2/RALY/DHX35/SRSF6/CSTF1/RBM11/DYRK1A/U2AF1/SNRPD3/TFIP11/ZMAT5/POLR2F/ISY1/U2SURP/MBNL1/RSRC1/POLR2H/TRA2B/NCBP2/RBM5/RBM15B/METTL14/LSM6/PLRG1/DHX15/FIP1L1/REST/POLR2B/HNRNPD/DDX46/HNRNPA0/IK/ZMAT2/GEMIN5/SLU7/DDX41/CWC27/PPWD1/SREK1/FAM172A/DHX16/DDX39B/LSM2/PRPF4B/SYNCRIP/SRPK2/WEE2-AS1/TRA2A/HNRNPA2B1/BUD31/POLR2K/PABPC1/KHDRBS3/TGS1/NCBP1/PRPF4/SETX/RNU6ATAC/PSIP1/SMU1/HNRNPK",172
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","172/6649","308/14866",4.92247090335689e-05,4.92247090335689e-05,0.0492937963444932,"RNPC3/WDR77/DDX20/BCAS2/RBM8A/CELF3/PRCC/PRDX6/SNRPE/KDM1A/SRRM1/DNAJC8/RNU11/SRSF4/KHDRBS1/SFPQ/PPIH/YBX1/PRPF38A/SRSF11/RBMXL1/CWF19L1/CELF2/SMNDC1/HMX2/HNRNPF/RBM17/HNRNPH3/CCAR1/CWF19L2/RBM7/BUD13/HSPA8/DCPS/CSTF3/NUP98/POLR2G/SART1/RBM4/CLNS1A/PCF11/CWC15/MAGOHB/SART3/RBM19/SFSWAP/WBP11/STRAP/ZCRB1/SCAF11/DDX23/PRPF40B/HNRNPA1/ZC3H10/SLC39A5/SNRPF/SAP18/MBNL2/HNRNPC/PABPN1/GEMIN2/PRPF39/SNW1/CPSF2/SNRPA1/AQR/PDCD7/CELF6/SNUPN/RNPS1/SRRM2/CD2BP2/NUDT21/DHX38/TXNL4B/PRPF8/NSRP1/CWC25/LUC7L3/C1QBP/GEMIN4/JMJD6/EIF4A3/CIRBP/WDR83/DAZAP1/DDX39A/SNRPGP15/SF3A2/LSM7/U2AF1L4/CACTIN/HNRNPL/ZBTB7A/SNRPA/GEMIN7/SNRPD2/NOVA2/U2AF2/GTF2F1/UBL5/PRPF40A/DDX1/CWC22/SF3B1/PPIL3/SNRNP27/SNRPG/USP39/CPSF3/SNRNP200/SNRPB2/RALY/DHX35/SRSF6/CSTF1/RBM11/DYRK1A/U2AF1/SNRPD3/TFIP11/ZMAT5/POLR2F/ISY1/U2SURP/MBNL1/RSRC1/POLR2H/TRA2B/NCBP2/RBM5/RBM15B/METTL14/LSM6/PLRG1/DHX15/FIP1L1/REST/POLR2B/HNRNPD/DDX46/HNRNPA0/IK/ZMAT2/GEMIN5/SLU7/DDX41/CWC27/PPWD1/SREK1/FAM172A/DHX16/DDX39B/LSM2/PRPF4B/SYNCRIP/SRPK2/WEE2-AS1/TRA2A/HNRNPA2B1/BUD31/POLR2K/PABPC1/KHDRBS3/TGS1/NCBP1/PRPF4/SETX/RNU6ATAC/PSIP1/SMU1/HNRNPK",172
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions","173/6649","311/14866",6.23471876310172e-05,6.23471876310172e-05,0.0535154506763679,"RNPC3/WDR77/DDX20/BCAS2/RBM8A/CELF3/PRCC/PRDX6/SNRPE/KDM1A/SRRM1/DNAJC8/RNU11/SRSF4/KHDRBS1/SFPQ/PPIH/YBX1/PRPF38A/SRSF11/RBMXL1/CWF19L1/CELF2/SMNDC1/HMX2/HNRNPF/RBM17/HNRNPH3/CCAR1/CWF19L2/RBM7/BUD13/HSPA8/DCPS/CSTF3/NUP98/POLR2G/SART1/RBM4/CLNS1A/PCF11/CWC15/MAGOHB/SART3/RBM19/SFSWAP/WBP11/STRAP/ZCRB1/SCAF11/DDX23/PRPF40B/HNRNPA1/ZC3H10/SLC39A5/SNRPF/SAP18/MBNL2/HNRNPC/PABPN1/GEMIN2/PRPF39/SNW1/CPSF2/SNRPA1/AQR/PDCD7/CELF6/SNUPN/RNPS1/SRRM2/CD2BP2/NUDT21/DHX38/TXNL4B/PRPF8/NSRP1/CWC25/LUC7L3/C1QBP/GEMIN4/JMJD6/EIF4A3/CIRBP/WDR83/DAZAP1/DDX39A/SNRPGP15/SF3A2/LSM7/U2AF1L4/CACTIN/HNRNPL/ZBTB7A/SNRPA/GEMIN7/SNRPD2/NOVA2/U2AF2/GTF2F1/UBL5/PRPF40A/DDX1/CWC22/SF3B1/PPIL3/SNRNP27/SNRPG/USP39/CPSF3/SNRNP200/SNRPB2/RALY/DHX35/SRSF6/CSTF1/RBM11/DYRK1A/U2AF1/SNRPD3/TFIP11/ZMAT5/POLR2F/ISY1/U2SURP/MBNL1/RSRC1/POLR2H/TRA2B/NCBP2/RBM5/RBM15B/METTL14/LSM6/PLRG1/DHX15/FIP1L1/REST/POLR2B/HNRNPD/DDX46/HNRNPA0/IK/ZMAT2/GEMIN5/SLU7/DDX41/CWC27/PPWD1/SREK1/FAM172A/DHX16/DDX39B/LSM2/PRPF4B/SYNCRIP/SRPK2/WEE2-AS1/TRA2A/HNRNPA2B1/BUD31/POLR2K/PABPC1/KHDRBS3/LSM1/TGS1/NCBP1/PRPF4/SETX/RNU6ATAC/PSIP1/SMU1/HNRNPK",173
"GO:0090501","GO:0090501","RNA phosphodiester bond hydrolysis","84/6649","138/14866",9.33767793444935e-05,9.33767793444935e-05,0.0701308758550486,"EXOSC10/MOV10/ISG20L2/RNASEL/ANGEL2/PPP1R8/AGO1/ZC3H12A/TOE1/RPP38/REXO2/DCPS/CSTF3/FEN1/TUT1/PCF11/UTP20/POP5/PAN2/CPSF6/CNOT2/PAN3/RPPH1/APEX1/RNASE11/ANG/RNASE4/RNASE6/RNASE1/RNASE3/RNASE13/RNASE7/ANGEL1/CPSF2/DICER1/DIS3L/RPP25/PARN/ERI2/NUDT21/USB1/CNOT1/SMG6/ERN1/CPSF4L/ENDOV/KRI1/RNASEH2A/POP4/EXOSC5/TSEN34/TSN/MRPL44/DIS3L2/RNASEH1/PNPT1/CPSF3/XRN2/RPS21/TSEN2/NCBP2/EXOG/EXOSC7/PDE12/RPP14/FIP1L1/DCP2/CNOT8/RNASET2/ABT1/ZNRD1/RPP40/SND1/UTP23/AGO2/EXOSC4/BOP1/PIWIL2/RRS1/LACTB2/POP1/NCBP1/EXOSC2/RCL1",84
"GO:0031145","GO:0031145","anaphase-promoting complex-dependent catabolic process","50/6649","76/14866",0.000168089973598254,0.000168089973598254,0.100631034663467,"PSMA5/PSMB4/PSMB2/BUB3/UBE2D1/ANAPC16/PSMD13/PSMC3/PSMD9/UBC/CDC16/PSME1/PSME2/BUB1B/PSMD7/FBXO31/PSMB3/PSMD3/CDC27/PSMB6/PSMC5/PSMD12/AURKB/UBA52/FZR1/PSMD8/PSMC4/UBE2S/PSMD14/CUL3/PSMD1/RPS27A/UBE2C/AURKA/PSMA7/PSMD2/PSMD6/MAD2L1/ANAPC10/ANAPC4/CDC23/PTTG1/CCNB1/PSMB1/PSMB9/PSMC2/PSMA2/CDC26/PSMD5/ANAPC2",50
"GO:0065004","GO:0065004","protein-DNA complex assembly","93/6649","157/14866",0.000168873339828686,0.000168873339828686,0.100631034663467,"POGZ/CENPL/PADI4/CENPF/PARP1/SMYD3/RPA2/TAF12/NASP/ITGB3BP/GTF2B/GTF2H1/SPTY2D1/NAP1L4/PSMC3/TAF6L/RSF1/SART3/UBC/ATF7IP/BAZ2A/MIRLET7I/NAP1L1/CUL4A/HMGB1/BRF1/IPO4/MIS18BP1/MED6/PIAS1/NAA60/RPA1/THRA/UBTF/MIS12/PSMC5/TP53/TCF4/SMARCA4/ASF1B/UBA52/PSMC4/CHAF1A/PIH1D1/ERCC3/HAT1/GTF3C3/CENPO/TRAPPC12/RPS27A/TAF1B/SOX12/MIS18A/HIRA/CDC45/SMARCB1/MCM2/RUVBL1/SMARCA5/RNF4/NAP1L5/TAF7/CENPK/CENPH/CDK7/BDP1/CCNH/TSPYL1/ASF1A/HEY2/CENPW/SHPRH/TBP/GMNN/BRD2/TAF11/CENPQ/MCM3/SENP6/ORC3/PSMC2/RPA3/MCM7/TAF6/BRF2/KAT6A/MCM4/TERF1/TSPYL5/XPA/ANP32B/POLE3/GTF3C5",93
