"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097709","GO:0097709","connective tissue replacement","5/457","15/14277",7.56741388964888e-05,7.56741388964888e-05,0.307691048753124,"F2R/MIR199A1/MIR34B/MIR34C/ROCK2",5
"GO:1905205","GO:1905205","positive regulation of connective tissue replacement","4/457","10/14277",0.000186621495702736,0.000186621495702736,0.326683046626825,"MIR199A1/MIR34B/MIR34C/ROCK2",4
"GO:1905203","GO:1905203","regulation of connective tissue replacement","4/457","11/14277",0.00028586285851424,0.00028586285851424,0.326683046626825,"MIR199A1/MIR34B/MIR34C/ROCK2",4
"GO:0038128","GO:0038128","ERBB2 signaling pathway","6/457","30/14277",0.000321380272136572,0.000321380272136572,0.326683046626825,"CPNE3/EREG/MATK/NRG2/PTK6/SOS1",6
"GO:0006536","GO:0006536","glutamate metabolic process","5/457","28/14277",0.00175666410178589,0.00175666410178589,0.894799456772528,"ALDH4A1/GAD2/GCLC/GGT1/GLS2",5
"GO:0008053","GO:0008053","mitochondrial fusion","4/457","19/14277",0.00273954909582615,0.00273954909582615,0.894799456772528,"AFG3L2/BAK1/FIS1/OPA1",4
"GO:0033688","GO:0033688","regulation of osteoblast proliferation","4/457","19/14277",0.00273954909582615,0.00273954909582615,0.894799456772528,"FGFR2/HPSE/LTF/SOX8",4
"GO:0039694","GO:0039694","viral RNA genome replication","4/457","21/14277",0.0040215856077393,0.0040215856077393,0.894799456772528,"ATG16L1/HMGA2/RAB5A/ROCK2",4
"GO:0006939","GO:0006939","smooth muscle contraction","9/457","98/14277",0.00413674149882694,0.00413674149882694,0.894799456772528,"ADORA2B/ADRA2B/CD38/F2R/GRIP2/MIR143/MYOCD/PTAFR/ROCK2",9
"GO:0006957","GO:0006957","complement activation, alternative pathway","3/457","11/14277",0.00443757827417184,0.00443757827417184,0.894799456772528,"C8B/C8G/C9",3
"GO:0061042","GO:0061042","vascular wound healing","3/457","11/14277",0.00443757827417184,0.00443757827417184,0.894799456772528,"ADIPOR2/HPSE/MCAM",3
