"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","43/1822","151/14866",6.26416734424053e-08,6.26416734424053e-08,0.000352735263154184,"DSCAML1/CLSTN3/PKD1/CDH5/CDH16/DSG4/PLXNB2/PIK3CB/CDHR4/DCHS2/PCDHA1/PCDHA2/PCDHA3/PCDHA4/PCDHA6/PCDHA5/PCDHA9/PCDHA8/PCDHA7/PCDHA10/PCDHB7/PCDHB16/PCDHB10/PCDHB9/PCDHB11/PCDHB12/PCDHB13/PCDHB14/PCDHGA2/PCDHGA3/PCDHGB1/PCDHGA7/PCDHGB4/PCDHGA8/PCDHGA9/PCDHGB6/PCDHGA10/PCDHGA11/PCDHGB7/PCDHGC4/PCDHGC5/PCDH1/PCDH12",43
"GO:0048706","GO:0048706","embryonic skeletal system development","34/1822","115/14866",5.62475206113481e-07,5.62475206113481e-07,0.00158364894281251,"SLC39A1/PAX7/DSCAML1/HOXC6/HOXC9/HOXC4/HOXC5/MYF5/LHX1/HOXB3/HOXB4/HOXB6/HOXB5/HOXB8/HOXB9/DLX1/DLX2/HOXD10/HOXD9/HOXD3/HOXD4/HOXD1/OSR1/SATB2/IHH/TAPT1/TFAP2A/HOXA1/HOXA3/HOXA5/HOXA6/HOXA9/HOXA11/EXT1",34
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","55/1822","242/14866",3.41421362644972e-06,3.41421362644972e-06,0.00640847897684613,"IL1RN/IL10/PTPRF/DAB1/DSCAML1/RIC8A/CLSTN3/PKD1/CDH5/CDH16/CLDN7/DSG4/ICAM1/LRFN3/ACVR1/CXADR/PLXNB2/PIK3CB/AMIGO3/CDHR4/DCHS2/PCDHA1/PCDHA2/PCDHA3/PCDHA4/PCDHA6/PCDHA5/PCDHA9/PCDHA8/PCDHA7/PCDHA10/PCDHB7/PCDHB16/PCDHB10/PCDHB9/PCDHB11/PCDHB12/PCDHB13/PCDHB14/PCDHGA2/PCDHGA3/PCDHGB1/PCDHGA7/PCDHGB4/PCDHGA8/PCDHGA9/PCDHGB6/PCDHGA10/PCDHGA11/PCDHGB7/PCDHGC4/PCDHGC5/PCDH1/PCDH12/CLDN12",55
"GO:0007389","GO:0007389","pattern specification process","80/1822","400/14866",5.34347374873795e-06,5.34347374873795e-06,0.00752227516978584,"PAX7/HEYL/HSPB11/SSBP3/HES4/DPCD/FGF8/DYNC2H1/DSCAML1/PAX6/ASCL1/WNT1/HOXC13/HOXC6/HOXC9/HOXC8/HOXC4/HOXC5/GLI1/MYF5/CDX2/ALG5/FOXA1/TTC8/MNS1/BBS4/MESP1/FOXF1/NEK8/NLE1/LHX1/HOXB3/HOXB4/HOXB6/HOXB5/HOXB8/HOXB9/TBX2/TP53/DLL3/ACVR1/TBR1/DLX1/DLX2/HOXD13/HOXD12/HOXD11/HOXD10/HOXD9/HOXD8/HOXD3/HOXD4/NEUROD1/OSR1/SATB2/IHH/OTX1/VAX2/EMX1/MKKS/NPHP3/ZIC1/LEF1/SHROOM3/HAND1/MSX2/GDNF/FOXC1/SYNGAP1/RIPPLY2/UNCX/SP8/HOXA3/HOXA5/HOXA6/HOXA9/HOXA11/EVX1/STC1/HEY1",80
"GO:0001501","GO:0001501","skeletal system development","88/1822","466/14866",1.94765475478681e-05,1.94765475478681e-05,0.0219344878484091,"VWA1/SLC39A1/HAPLN2/BCAN/PAX7/EXTL1/BMP8B/HSPB11/FGF8/GDF2/GDF10/DSCAML1/SOX6/ESRRA/WNT1/WNT10B/HOXC6/HOXC9/HOXC8/HOXC4/HOXC5/ZNF385A/PTPN6/MYF5/JAG2/ZNF219/ADAMTS7/CCDC154/PKD1/NLE1/LHX1/THRA/RARA/HOXB3/HOXB4/HOXB6/HOXB5/HOXB8/HOXB9/CHAD/WFIKKN2/TBX4/TP53/CARM1/DLL3/TGFB1/DLX1/DLX2/HOXD13/HOXD12/HOXD10/HOXD9/HOXD8/HOXD3/HOXD4/HOXD1/OSR1/SATB2/IHH/MKKS/GHRL/PTH1R/PAPSS1/TAPT1/PITX1/LECT2/HAND1/FGF18/SH3PXD2B/MSX2/TFAP2A/FOXC1/BMP6/RIPPLY2/UNCX/HOXA1/HOXA3/HOXA5/HOXA6/HOXA9/HOXA11/HOXA13/DLX6/EXT1/CSGALNACT1/LOXL2/STC1/SNAI2",88
"GO:0048663","GO:0048663","neuron fate commitment","19/1822","59/14866",4.70655950819619e-05,4.70655950819619e-05,0.0391235205549573,"PAX7/PAX6/ASCL1/WNT1/POU4F1/JAG2/FOXA1/ISL2/TBR1/DLX1/DLX2/HOXD10/SATB2/FEV/IHH/OLIG3/POU3F2/MNX1/EVX1",19
"GO:0003002","GO:0003002","regionalization","64/1822","321/14866",5.00298167409195e-05,5.00298167409195e-05,0.0391235205549573,"PAX7/HEYL/HSPB11/SSBP3/HES4/DPCD/FGF8/DYNC2H1/DSCAML1/PAX6/ASCL1/WNT1/HOXC13/HOXC6/HOXC9/HOXC8/HOXC4/HOXC5/GLI1/MYF5/CDX2/FOXA1/MNS1/MESP1/FOXF1/NLE1/LHX1/HOXB3/HOXB4/HOXB6/HOXB5/HOXB8/HOXB9/TP53/DLL3/ACVR1/TBR1/DLX1/DLX2/HOXD13/HOXD11/HOXD10/HOXD9/HOXD8/HOXD3/HOXD4/NEUROD1/OSR1/OTX1/VAX2/EMX1/LEF1/MSX2/GDNF/FOXC1/RIPPLY2/SP8/HOXA3/HOXA5/HOXA6/HOXA9/HOXA11/EVX1/HEY1",64
"GO:0009952","GO:0009952","anterior/posterior pattern specification","45/1822","204/14866",5.55830517562881e-05,5.55830517562881e-05,0.0391235205549573,"HEYL/SSBP3/HES4/FGF8/PAX6/WNT1/HOXC13/HOXC6/HOXC9/HOXC8/HOXC4/HOXC5/MYF5/CDX2/MESP1/FOXF1/NLE1/LHX1/HOXB3/HOXB4/HOXB6/HOXB5/HOXB8/HOXB9/TP53/DLL3/HOXD13/HOXD10/HOXD9/HOXD8/HOXD3/HOXD4/NEUROD1/OSR1/OTX1/LEF1/MSX2/FOXC1/RIPPLY2/HOXA3/HOXA5/HOXA6/HOXA9/HOXA11/HEY1",45
"GO:0048562","GO:0048562","embryonic organ morphogenesis","54/1822","261/14866",6.84367958113881e-05,6.84367958113881e-05,0.0428186219126585,"DVL1/SLC39A1/FGF8/HMX3/HMX2/DSCAML1/TH/PAX6/WNT1/HOXC9/HOXC4/GLI1/MYF5/RBPMS2/BBS4/STRA6/MESP1/FOXF1/LHX1/HOXB3/HOXB4/HOXB6/HOXB5/HOXB8/TBX2/HPN/ACVR1/DLX2/HOXD10/HOXD9/HOXD3/HOXD4/NEUROD1/OSR1/SATB2/IHH/OTX1/VAX2/ATP6V1B1/MKKS/NPHP3/FOXL2/ZIC1/SEC24B/HAND1/TFAP2A/HOXA1/HOXA3/HOXA5/HOXA6/HOXA11/DLX6/CTHRC1/SCRIB",54
"GO:0048704","GO:0048704","embryonic skeletal system morphogenesis","24/1822","88/14866",0.000104994639262657,0.000104994639262657,0.0591224813688023,"SLC39A1/DSCAML1/HOXC9/HOXC4/MYF5/LHX1/HOXB3/HOXB4/HOXB6/HOXB5/HOXB8/DLX2/HOXD10/HOXD9/HOXD3/HOXD4/OSR1/SATB2/TFAP2A/HOXA1/HOXA3/HOXA5/HOXA6/HOXA11",24
