"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032543","GO:0032543","mitochondrial translation","63/5091","100/12080",1.97554059847238e-05,1.97554059847238e-05,0.0797975240091978,"MRPL37/MRRF/PTCD3/TSFM/MRPL13/GFM1/MRPL22/MRPS18A/MRPS33/MRPL28/OXA1L/RPUSD3/ALKBH1/COA3/MRPL3/MRPL33/MRPL4/MRPL46/MRPL52/MRPL53/MRPS11/MRPS17/MRPS18C/MRPS30/NSUN3/RMND1/SHMT2/UQCC2/AARS2/C1QBP/ERAL1/FASTKD2/FASTKD3/GADD45GIP1/GATC/LARS2/MPV17L2/MRPL14/MRPL15/MRPL17/MRPL19/MRPL21/MRPL30/MRPL35/MRPL38/MRPL39/MRPL42/MRPL47/MRPL49/MRPL51/MRPL55/MRPL9/MRPS16/MRPS18B/MRPS21/MRPS23/MRPS9/MTG2/NGRN/NOA1/RARS2/TARS2/TRMT10C",63
"GO:0140053","GO:0140053","mitochondrial gene expression","69/5091","114/12080",5.46370343124863e-05,5.46370343124863e-05,0.0797975240091978,"TRMT5/MRPL37/MRRF/PTCD3/TSFM/MRPL13/GFM1/MRPL22/MRPS18A/MRPS33/MRPL28/OXA1L/RPUSD3/ALKBH1/COA3/MRPL3/MRPL33/MRPL4/MRPL46/MRPL52/MRPL53/MRPS11/MRPS17/MRPS18C/MRPS30/NSUN3/PRKAA1/RMND1/SHMT2/UQCC2/AARS2/C1QBP/ERAL1/FASTKD2/FASTKD3/GADD45GIP1/GATC/LARS2/MPV17L2/MRPL14/MRPL15/MRPL17/MRPL19/MRPL21/MRPL30/MRPL35/MRPL38/MRPL39/MRPL42/MRPL47/MRPL49/MRPL51/MRPL55/MRPL9/MRPS16/MRPS18B/MRPS21/MRPS23/MRPS9/MTG2/NGRN/NOA1/PNPT1/PPARGC1B/RARS2/TARS2/TFAM/TRMT10A/TRMT10C",69
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","58/5091","93/12080",6.37103765730182e-05,6.37103765730182e-05,0.0797975240091978,"HOXA7/FOXP1/LYN/MITF/FOS/ID2/PIAS3/TAL1/ACIN1/CCR1/CD4/CDK6/CREB1/GATA2/LIF/TRAF6/ADIPOQ/APCS/CA2/CD101/CEBPB/CSF1/FBN1/FES/IL12B/IL4/KLF10/MYC/RARA/UBASH3B/ZFP36L1/BGLAP/CASP8/ESRRA/HCLS1/IL20/INHBA/JUN/KITLG/LEF1/LRRC17/MAFB/MTOR/NF1/NME1/NME2/PIK3R1/POU4F1/PPARGC1B/PTPN2/RUNX1/SIGLEC15/SLC9B2/TESC/TGFB1/TREM2/TRIB1/ZFPM1",58
"GO:0010638","GO:0010638","positive regulation of organelle organization","237/5091","467/12080",8.12804450855133e-05,8.12804450855133e-05,0.0797975240091978,"CD47/HNRNPA2B1/HNRNPA1/HIF1A/IL1B/MYB/PICK1/SFPQ/AURKA/FGF8/GSN/NABP2/PIP4K2C/TAL1/ARPC4/ASAP1/BAIAP2L2/BAK1/BCL2/BCL2L11/BMP10/BRD7/C2CD5/CCDC88A/CCL24/CCT3/FCHSD2/FSCN1/FZD5/HTRA2/IL1A/JDP2/KIAA1324/LIF/LMOD3/MYO1C/MYOC/NF2/NIPBL/NUMA1/PFN2/PLA2G6/PXN/RAD50/SFN/SNW1/SPIRE1/TGFB3/UBE2C/VEGFA/ACD/ACTR3/ACTR3B/APOA1/ARF6/ATG13/BCL6/BID/BMF/BRD4/C6orf89/CCNB1/CCR7/CCT5/CDC42EP3/CLASP1/CLEC16A/DHX36/DSTN/EPGN/ERCC1/ESPL1/FES/GCG/GSK3A/HMBOX1/HPS4/ICAM1/ID1/KATNB1/KMT2E/MAPK8/MFN2/MGARP/MIEF1/NBN/NCKAP1L/NEUROG1/NPM2/NSMCE2/OPA1/OPTN/PAF1/PAXBP1/PDCD6IP/PLAUR/PML/PPP3R1/PRKAA1/RANBP1/RHOU/RICTOR/SAE1/SNAI2/TNKS/UBE2J2/VIL1/VPS35/WASF1/WASL/ZMYND10/ACTR2/ADRB2/AKAP8L/ANAPC11/ANAPC4/ANXA1/ARF1/ARHGAP35/ARPC1A/ARPC1B/ARPC2/ARPC5L/ATF7IP/ATMIN/BAD/BBC3/BBS4/BNIP3/CASP8/CCL26/CCT2/CCT8/CDCA5/CDKN1B/CDT1/CFL2/CHTOP/CNOT2/CSNK2A2/CTBP1/CUL3/DCTN1/DOC2B/DRG1/DYNC1H1/EDN1/EED/EGF/EREG/FCHSD1/FER/FHOD1/GATA3/GMFB/GPR65/GSK3B/HCK/HCLS1/HK2/HNRNPD/HSPA1A/HSPA1L/ING2/ITGB1BP1/JARID2/KIF5B/LEPROT/LIMCH1/LIMK1/MICALL2/MPHOSPH8/MTF2/MTOR/MUC1/NCK1/NES/NIN/NUP62/PARN/PAXIP1/PDCD5/PDGFRB/PFN1/PFN3/PHIP/PLCB1/POT1/PPM1E/PPP1R10/PPP3CC/PRKCE/PRKCQ/PRKD1/PRKD2/PROX1/PTK2B/PYCARD/RAB3GAP2/RGCC/RHOC/RNF31/RNF40/RPS6KA5/S100A10/SART3/SH3PXD2B/SIRT1/SMPD3/SPHK1/SPHK2/SREBF1/STAP1/TAPT1/TEK/TESK1/TGFA/TGFB1/TNFSF10/TP53BP2/TPM1/TPR/TREM2/UBE2N/VASP/VPS13C/WBP2/WDR1/WDR61/WNT11/XRCC5/YWHAB/YWHAE/YWHAH/YWHAQ/YWHAZ/ZNF205",237
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","115/5091","209/12080",0.000105231790063996,0.000105231790063996,0.0797975240091978,"ZFP36L2/HOXA7/FOXP1/LYN/MITF/MYB/FOS/ID2/IHH/NFAM1/PIAS3/RIPK2/RNF41/TAL1/ACIN1/CCR1/CD4/CDK6/CREB1/CYLD/GATA2/IRF1/LIF/PNP/PRDM1/PRELID1/RAG1/SMAD7/TRAF6/ZEB1/ADA/ADIPOQ/APCS/BCL6/BMP4/CA2/CCR2/CD101/CD27/CD80/CEBPB/CSF1/DTX1/FANCD2/FBN1/FES/HMGB1/IL12B/IL4/KLF10/LOXL3/MIR17HG/MMP14/MYC/NCKAP1L/NFKBIZ/RARA/TGFBR2/UBASH3B/ZFP36L1/ANXA1/BAD/BGLAP/CASP8/CBFB/CR1/DROSHA/ERBB2/ESRRA/FGL2/FOXJ1/GATA3/GLI3/HCLS1/IL20/IL2RA/IL4R/INHBA/IRF4/JUN/KITLG/LEF1/LRRC17/MAFB/MIR21/MIR30B/MTOR/NF1/NFATC2/NME1/NME2/PIK3R1/POU4F1/PPARGC1B/PPP2R3C/PTPN2/RC3H2/RUNX1/RUNX3/SIGLEC15/SLC9B2/SOCS1/SOD1/SOX13/SYK/TESC/TGFB1/TREM2/TRIB1/VNN1/ZBTB16/ZC3H8/ZFPM1/ZMIZ1/ZNF683",115
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","74/5091","126/12080",0.000120607321013236,0.000120607321013236,0.0797975240091978,"BUB1B/IL1B/MTBP/TTK/AURKA/CDC26/CENPF/FGF8/PSMG2/ANAPC15/CDC6/DUSP1/IL1A/NIPBL/NUMA1/STAG1/UBE2C/BMP4/CCNB1/CCSAP/CHEK1/CHMP2B/EPGN/ESPL1/FBXW5/GEN1/MAD1L1/MAD2L1BP/NEUROG1/NPM2/NSMCE2/RANBP1/SMC3/TNKS/ANAPC11/ANAPC4/ANLN/BUB3/CAV2/CDC14B/CDC20/CDCA5/CDK13/CDKN1B/CDT1/CEP85/CUL3/CUL9/DRG1/EDN1/EGF/EREG/HSPA1A/IK/KIF20B/MAD2L1/MAP9/MKI67/NFE2L1/NUP62/PDGFRB/PHIP/PLK1/RCC1/RGCC/SMPD3/SPDL1/SPHK1/TEX14/TGFA/TGFB1/TOM1L2/TPR/XRCC3",74
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","37/5091","55/12080",0.000143715077664974,0.000143715077664974,0.0797975240091978,"AGAP2/IL1B/NR1H3/TNFRSF1A/CREB1/CTDNEP1/FGF1/FPR2/PLA2G6/APOA1/APOA5/CCDC3/CNEP1R1/NR1D1/PRKAA1/PTGS2/ABCG1/ACSL3/ADM/ANXA1/APOA4/BMP6/CREBL2/DGAT2/GPLD1/HTR2A/HTR2B/LPGAT1/MTOR/POR/SCARB1/SIRT4/SMPD3/SORBS1/SPHK2/SREBF1/ZBTB20",37
"GO:0038094","GO:0038094","Fc-gamma receptor signaling pathway","41/5091","63/12080",0.000195655995553725,0.000195655995553725,0.0797975240091978,"CD47/LYN/ELMO1/ACTB/ARPC4/MYO1C/PLA2G6/VAV3/ACTR3/CD3G/CLEC4E/FCER1G/MYO1G/NCKAP1L/WASL/ABI1/ACTG1/ACTR2/APPL1/ARPC1A/ARPC1B/ARPC2/CD247/ELMO2/FYN/HCK/HSP90AB1/LIMK1/MYO10/NCK1/PIK3CA/PIK3CB/PIK3R1/PLCG1/PLD2/PRKCE/PTK2/PTPRJ/SYK/WASF2/WIPF1",41
"GO:0002521","GO:0002521","leukocyte differentiation","201/5091","395/12080",0.000228255802419583,0.000228255802419583,0.0797975240091978,"ZFP36L2/DNAJB9/HOXA7/IRF2BP2/LBR/PREX1/FOXP1/LYN/MITF/MYB/RSAD2/AZI2/FOS/GPS2/ID2/IHH/NFAM1/NHEJ1/PIAS3/RIPK2/RNF41/RPS6/TAL1/ACIN1/BAK1/BCL2/CCR1/CD4/CDK6/CREB1/CYLD/DLL4/FNIP1/FZD5/GATA2/IL11/IRF1/LFNG/LIF/LYL1/NCAPH2/PNP/POU2F2/PRDM1/PRELID1/RAG1/SMAD7/TRAF6/VCAM1/VEGFA/ZEB1/ADA/ADIPOQ/APCS/APP/BATF/BATF3/BCL6/BMP4/CA2/CCR2/CCR7/CD101/CD27/CD3D/CD3G/CD80/CEBPB/CEBPE/CLEC4E/CSF1/CSF1R/DTX1/FANCD2/FBN1/FCER1G/FES/FZD7/GAB2/HMGB1/IL12B/IL4/JAG2/KLF10/L3MBTL3/LEP/LOXL3/MFNG/MIR17HG/MMP14/MYC/NCKAP1L/NFKBIZ/NTRK1/POLM/POU1F1/PPARG/PRR7/PTGER4/RARA/RBPJ/RPL22/TGFBR2/UBASH3B/ZFP36L1/ADAM17/ANXA1/ATG5/BAD/BGLAP/CASP8/CBFA2T3/CBFB/CD109/CD3E/CEBPG/CHD7/CR1/DCLRE1C/DHRS7B/DOCK2/DROSHA/ERBB2/ESRRA/FGL2/FOXJ1/FZD9/GATA3/GLI3/HCLS1/HHEX/IFNK/IKZF1/IL10/IL20/IL2RA/IL4R/INHBA/IRF4/ITGA4/ITGB1/ITK/JUN/KITLG/LEF1/LEPR/LRRC17/LRRC8A/LRRK1/LTBR/LY9/MAFB/MAPK14/MERTK/MIR21/MIR30B/MTOR/NF1/NFATC2/NME1/NME2/PARP1/PIK3R1/POU4F1/PPARGC1B/PPP2R3C/PPP3CB/PTK2B/PTPN2/PTPRJ/RAG2/RC3H2/RORC/RUNX1/RUNX3/SBNO2/SEMA4A/SIGLEC15/SIRT1/SLAMF6/SLC9B2/SNX10/SOCS1/SOD1/SOX13/SOX4/STAT6/SYK/TCIRG1/TESC/TGFB1/TNFSF8/TREM2/TRIB1/TUSC2/VNN1/ZBTB16/ZC3H8/ZFPM1/ZMIZ1/ZNF683",201
"GO:0051222","GO:0051222","positive regulation of protein transport","167/5091","322/12080",0.00023202167003166,0.00023202167003166,0.0797975240091978,"PPID/TM7SF3/DMAP1/EDEM1/GAPDH/GOLPH3/HIF1A/IFNGR1/IL1B/SPTBN1/ANG/JAK2/PRR5L/RIPK2/TMEM30B/ADORA2A/BCL2/C2CD5/CAMK1/CD274/FZD5/HTRA2/IL1A/MYO1C/OAZ2/PANX1/PLA2G6/SCAMP5/SFN/TCF7L2/TGFB3/UBR5/ADAM9/AIM2/ALOX15B/APBB1/ARF6/ATG13/BID/C1QTNF4/CD2AP/CD58/CEP290/CLEC4E/CSF1R/DHX36/GCG/GHRL/GSK3A/HMGB1/HPS4/IFIH1/IL1RAP/KCNN4/LEP/LRP1/MAPK11/MAPK8/MDM2/MIEF1/MYO18A/NLGN2/OXCT1/PARD6A/PFKFB2/PPP3R1/PRKAA1/PTGER4/PTGS2/RHOU/SAE1/SAR1B/SORL1/STOM/TLR1/TMEM30A/UBE2J2/VPS35/ABCG1/ACHE/ACSL3/ARF1/B3GAT3/BAD/BBC3/BMP6/C2CD2L/CASP8/CCL1/CD244/CFTR/CHP2/CLEC9A/CSNK2A2/CTDSPL2/DOC2B/EFCAB7/ERBB2/FFAR2/FGB/FYN/GATA3/GLI3/GLMN/GLUD1/GLUL/GPI/GPLD1/GSK3B/HAVCR2/HCLS1/HSPA1L/HTR2B/HYAL2/IL10/IL17F/IL4R/ITGB1BP1/KIF20B/KIF5B/LEPROT/MAPK14/MBP/MCU/MICALL2/MMP8/MPC2/MYH10/MYOM1/MYRIP/NLRP1/OSM/PDCD5/PDX1/PHPT1/PIK3R1/PLK3/PPM1A/PPP3CB/PPP3CC/PRKCE/PSMD9/PTPN23/PYCARD/PYDC1/RGCC/RNF31/RUFY3/SEC16A/SERP1/SOX4/STX4/SYK/TARDBP/TGFB1/TM9SF4/TP53BP2/TPR/TREM2/TSG101/TWIST1/XPO4/YWHAB/YWHAE/YWHAH/YWHAQ/YWHAZ",167
