"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001525","GO:0001525","angiogenesis","28/292","492/14236",1.08229780799491e-06,1.08229780799491e-06,0.00317967703380399,"ACKR3/AGTR1/ANGPT2/CSPG4/DDAH1/EGFL7/EPHA1/FGF2/FGF8/FZD5/GATA2/GBX2/GHSR/HOXA5/HOXA7/MEIS1/MIR126/MIR130A/MIR34B/MIR34C/NDNF/NR4A1/PDGFRB/PF4/PPARG/RASIP1/TBX4/TDGF1",28
"GO:0009952","GO:0009952","anterior/posterior pattern specification","16/292","197/14236",3.05255233426881e-06,3.05255233426881e-06,0.00448403871839172,"CDX1/CDX2/CYP26C1/FGF8/FZD5/GBX2/GDF3/HOXA2/HOXA5/HOXA6/HOXA7/MESP2/NEUROG1/PCDH8/TDGF1/WT1",16
"GO:0007389","GO:0007389","pattern specification process","23/292","387/14236",5.05869418105271e-06,5.05869418105271e-06,0.00495397033660284,"CC2D2A/CDX1/CDX2/CYP26C1/DBX1/FGF8/FZD5/GBX2/GDF3/HOXA2/HOXA5/HOXA6/HOXA7/IFT140/MESP2/NEUROG1/NOTO/PAX7/PCDH8/RIPPLY3/TDGF1/UNCX/WT1",23
"GO:0003002","GO:0003002","regionalization","20/292","312/14236",7.00869638568058e-06,7.00869638568058e-06,0.00514770305590382,"CDX1/CDX2/CYP26C1/DBX1/FGF8/FZD5/GBX2/GDF3/HOXA2/HOXA5/HOXA6/HOXA7/IFT140/MESP2/NEUROG1/NOTO/PAX7/PCDH8/TDGF1/WT1",20
"GO:0035282","GO:0035282","segmentation","10/292","91/14236",1.677051104004e-05,1.677051104004e-05,0.00985399922373717,"CDX1/CDX2/FZD5/GDF3/HOXA2/MESP2/NEUROG1/PCDH8/TDGF1/WT1",10
"GO:0009948","GO:0009948","anterior/posterior axis specification","7/292","42/14236",2.07233292870063e-05,2.07233292870063e-05,0.0101471600070236,"CDX1/CDX2/FZD5/GDF3/NEUROG1/TDGF1/WT1",7
"GO:0035019","GO:0035019","somatic stem cell population maintenance","8/292","65/14236",5.21099617161559e-05,5.21099617161559e-05,0.0218705117518483,"CDX2/DPPA4/EPHA1/FGF2/GATA2/LDB2/SALL1/TDGF1",8
"GO:0044058","GO:0044058","regulation of digestive system process","6/292","35/14236",6.95751347041333e-05,6.95751347041333e-05,0.0255505527577942,"GHSR/NEUROG1/OXT/SCT/SGK1/WNK4",6
"GO:0001763","GO:0001763","morphogenesis of a branching structure","13/292","179/14236",8.30200900419621e-05,8.30200900419621e-05,0.0262260197699089,"CASR/FGF2/FGF8/FZD5/GBX2/GRHL2/HOXA5/LAMA1/MAP3K13/RASIP1/SALL1/TDGF1/WT1",13
"GO:0009880","GO:0009880","embryonic pattern specification","7/292","53/14236",9.76608266653248e-05,9.76608266653248e-05,0.0262260197699089,"FZD5/GDF3/NEUROG1/NOTO/RIPPLY3/TDGF1/WT1",7
"GO:0007351","GO:0007351","tripartite regional subdivision","4/292","13/14236",0.000107121685910771,0.000107121685910771,0.0262260197699089,"FZD5/NEUROG1/TDGF1/WT1",4
"GO:0008595","GO:0008595","anterior/posterior axis specification, embryo","4/292","13/14236",0.000107121685910771,0.000107121685910771,0.0262260197699089,"FZD5/NEUROG1/TDGF1/WT1",4
"GO:0048568","GO:0048568","embryonic organ development","20/292","381/14236",0.00011971022151667,0.00011971022151667,0.0270535407492329,"CC2D2A/CDX2/FGF8/FZD5/GATA2/GBX2/GDF3/GRHL2/HOXA2/HOXA5/HOXA6/HOXA7/IFT140/KCNQ4/NEUROG1/NOTO/RARA/SALL1/SCT/TRIOBP",20
"GO:0048705","GO:0048705","skeletal system morphogenesis","14/292","215/14236",0.000143566266699467,0.000143566266699467,0.0301273270946024,"ACP5/CDX1/CHAD/GRHL2/HOXA2/HOXA5/HOXA6/HOXA7/IFT140/MGP/NEUROG1/RARA/TBX4/UNCX",14
"GO:0001501","GO:0001501","skeletal system development","22/292","454/14236",0.000174561236655797,0.000174561236655797,0.0341895025618476,"ACP5/ADAMTS12/CDX1/CHAD/FGF2/FGF8/FLI1/GDF3/GRHL2/HOXA2/HOXA5/HOXA6/HOXA7/IFT140/MEIS1/MGP/NEUROG1/PAX7/PTHLH/RARA/TBX4/UNCX",22
"GO:0060457","GO:0060457","negative regulation of digestive system process","4/292","16/14236",0.000259725727895105,0.000259725727895105,0.0446273248762366,"NEUROG1/OXT/SCT/WNK4",4
"GO:0048562","GO:0048562","embryonic organ morphogenesis","15/292","257/14236",0.000278111270533108,0.000278111270533108,0.0446273248762366,"FGF8/FZD5/GATA2/GBX2/GRHL2/HOXA2/HOXA5/HOXA6/HOXA7/IFT140/KCNQ4/NEUROG1/NOTO/SALL1/TRIOBP",15
